method,instance,N,M,beta,seed,cost_operational,cost_priority,cost_total,lower_bound,root_lp_bound,gap,optimal,feasible,status,num_nodes,num_iterations,num_solutions,runtime_sec,variant
exact,hfvrp_n010_m03_s02,10,3,0.500000,42,528.820236,418.059583,737.850027,737.849560,309.276307,0.000001,1,1,optimal,30793,240174,6,19.732931,
exact,hfvrp_n010_m03_s03,10,3,0.500000,42,606.447332,554.788198,883.841431,883.841431,425.188513,0.000000,1,1,optimal,36179,327259,8,27.425201,
exact,hfvrp_n010_m03_s05,10,3,0.500000,42,587.048776,429.667436,801.882494,801.882494,340.923866,0.000000,1,1,optimal,48774,510967,14,39.729310,
exact,hfvrp_n010_m03_s04,10,3,0.500000,42,567.788112,393.900677,764.738451,764.738451,354.592371,0.000000,1,1,optimal,70037,636434,14,55.955661,
exact,hfvrp_n015_m03_s05,15,3,0.500000,42,661.850404,696.171785,1009.936296,1009.936296,352.825609,0.000000,1,1,optimal,214543,4263419,23,352.491392,
exact,hfvrp_n015_m03_s01,15,3,0.500000,42,637.317432,1035.172168,1154.903516,1154.902617,418.056740,0.000001,1,1,optimal,514182,9312320,27,1045.300856,
exact,hfvrp_n015_m03_s03,15,3,0.500000,42,532.308784,523.471010,794.044289,794.044289,336.962556,0.000000,1,1,optimal,1251606,20636547,15,2240.103982,
exact,hfvrp_n015_m03_s02,15,3,0.500000,42,646.982376,970.324017,1132.144385,1132.143401,369.693351,0.000001,1,1,optimal,3478601,50462508,15,7117.207568,
exact,hfvrp_n020_m04_s05,20,4,0.500000,42,815.933907,1144.849260,1388.358537,904.109114,548.793994,0.348793,0,1,mem_limit,1359651,24789761,22,5017.718957,
exact,hfvrp_n015_m03_s04,15,3,0.500000,42,704.632524,1887.840354,1648.552701,1377.992771,403.518958,0.164119,0,1,time_limit,8495782,102681801,25,18000.003215,
exact,hfvrp_n020_m04_s01,20,4,0.500000,42,817.730053,645.557639,1140.508872,925.748103,484.079248,0.188303,0,1,time_limit,4099608,116875031,44,18000.001471,
exact,hfvrp_n020_m04_s02,20,4,0.500000,42,809.860961,790.545856,1205.133889,904.978261,516.395425,0.249064,0,1,time_limit,3763225,93976844,24,18000.004066,
exact,hfvrp_n020_m04_s03,20,4,0.500000,42,805.966514,1357.873724,1484.903376,1021.458862,462.677123,0.312104,0,1,time_limit,4265294,102115479,31,18000.001223,
exact,hfvrp_n020_m04_s04,20,4,0.500000,42,862.684778,1181.188854,1453.279205,897.449555,507.487641,0.382466,0,1,time_limit,4928605,143927935,37,18000.004719,
exact,hfvrp_n030_m06_s03,30,6,0.500000,42,1341.419424,1469.343877,2076.091363,1152.537649,794.221151,0.444852,0,1,mem_limit,784714,26811374,43,6685.227759,
exact,hfvrp_n030_m06_s01,30,6,0.500000,42,1336.880267,2208.217487,2440.989011,1152.913971,682.168747,0.527686,0,1,time_limit,1748829,72860350,58,18000.005516,
exact,hfvrp_n030_m06_s05,30,6,0.500000,42,1464.527198,1406.277603,2167.665999,1205.752034,796.518999,0.443756,0,1,mem_limit,1118310,35460088,43,12780.729046,
exact,hfvrp_n030_m06_s02,30,6,0.500000,42,1316.851320,1716.655333,2175.178987,1070.501870,701.312133,0.507856,0,1,time_limit,2141329,85874992,57,18000.004128,
exact,hfvrp_n030_m06_s04,30,6,0.500000,42,1185.615231,1576.913122,1974.071792,1257.329576,854.868152,0.363078,0,1,time_limit,1165672,69356604,24,18000.002248,
exact,hfvrp_n050_m10_s01,50,10,0.500000,42,2620.324155,4352.525311,4796.586810,1946.093986,1320.522719,0.594275,0,1,time_limit,265566,25719256,72,18000.021711,
exact,hfvrp_n050_m10_s02,50,10,0.500000,42,2406.023467,8348.329813,6580.188373,1849.522102,1286.560910,0.718926,0,1,time_limit,253914,23793420,67,18000.035918,
exact,hfvrp_n050_m10_s03,50,10,0.500000,42,2414.773187,5541.036252,5185.291312,1799.272034,1225.063023,0.653005,0,1,time_limit,225495,24490077,84,18000.029370,
exact,hfvrp_n050_m10_s04,50,10,0.500000,42,2334.420170,4672.385330,4670.612835,1762.020228,1252.731272,0.622743,0,1,time_limit,242635,22261235,87,18000.027791,
exact,hfvrp_n050_m10_s05,50,10,0.500000,42,2692.614081,3897.931557,4641.579860,1902.200906,1158.815585,0.590182,0,1,time_limit,285731,23958224,110,18000.041353,
exact,hfvrp_n075_m15_s01,75,15,0.500000,42,5145.736318,6886.532750,8589.002693,2535.183706,1825.311141,0.704834,0,1,time_limit,70965,6538502,63,18000.070409,
exact,hfvrp_n075_m15_s02,75,15,0.500000,42,0.000000,0.000000,0.000000,2895.623039,2092.227672,1.000000,0,0,no_solution,30667,4140850,0,18000.046670,
exact,hfvrp_n075_m15_s03,75,15,0.500000,42,5161.944489,10959.785493,10641.837235,3039.455911,2155.929751,0.714386,0,1,time_limit,74777,7401804,60,18000.069439,
exact,hfvrp_n075_m15_s04,75,15,0.500000,42,0.000000,0.000000,0.000000,2796.811403,2071.372250,1.000000,0,0,no_solution,33193,4302136,0,18000.015351,
exact,hfvrp_n075_m15_s05,75,15,0.500000,42,5280.228089,10889.229982,10724.843080,2837.181203,2159.027377,0.735457,0,1,time_limit,35876,3885170,39,18000.045250,
exact,hfvrp_n100_m20_s01,100,20,0.500000,42,8571.880219,26574.655281,21859.207860,3812.805584,2957.348607,0.825574,0,1,time_limit,25757,2958031,42,18000.124586,
exact,hfvrp_n100_m20_s02,100,20,0.500000,42,10872.957500,37072.108032,29409.011516,3595.209295,2752.884228,0.877751,0,1,time_limit,12189,1654029,13,18000.079900,
exact,hfvrp_n100_m20_s03,100,20,0.500000,42,0.000000,0.000000,0.000000,3770.822313,2856.661782,1.000000,0,0,no_solution,9692,1323605,0,18000.032527,
exact,hfvrp_n100_m20_s04,100,20,0.500000,42,0.000000,0.000000,0.000000,3974.006006,3002.353415,1.000000,0,0,no_solution,9104,1455759,0,18000.032855,
exact,hfvrp_n100_m20_s05,100,20,0.500000,42,8053.879294,18853.976681,17480.867634,3629.664240,2774.994506,0.792364,0,1,time_limit,26537,2507122,53,18000.164665,
exact,hfvrp_n150_m30_s01,150,30,0.500000,42,21279.969963,94368.488083,68464.214004,6635.788254,5147.309259,0.903077,0,1,time_limit,4517,915559,7,18000.385998,
exact,hfvrp_n150_m30_s02,150,30,0.500000,42,22626.961454,134397.839633,89825.881270,6473.655161,4935.867158,0.927975,0,0,time_limit,4615,839849,1,18000.359264,
exact,hfvrp_n150_m30_s03,150,30,0.500000,42,0.000000,0.000000,0.000000,6487.756839,5269.518578,1.000000,0,0,no_solution,2016,372325,0,18000.144807,
exact,hfvrp_n150_m30_s04,150,30,0.500000,42,0.000000,0.000000,0.000000,6615.880197,5229.400932,1.000000,0,0,no_solution,3024,590345,0,18000.429782,
exact,hfvrp_n150_m30_s05,150,30,0.500000,42,0.000000,0.000000,0.000000,6566.415297,5117.686791,1.000000,0,0,no_solution,2016,353303,0,18002.606678,
exact,hfvrp_n200_m40_s01,200,40,0.500000,42,0.000000,0.000000,0.000000,10248.222010,8695.742805,1.000000,0,0,no_solution,1232,438855,0,18000.211437,
exact,hfvrp_n200_m40_s02,200,40,0.500000,42,8222.839852,4312.649974,10379.164839,10519.876932,8762.069592,0.318906,0,0,time_limit,918,398651,1,18000.241878,
exact,augerat_A_n32_k5,31,8,0.500000,42,6391.899687,1783.806211,7283.802792,5680.596848,5557.793975,0.220106,0,1,mem_limit,1144450,45281812,50,11827.150919,
exact,hfvrp_n200_m40_s03,200,40,0.500000,42,0.000000,0.000000,0.000000,10350.647949,8494.383172,1.000000,0,0,no_solution,1836,640766,0,18000.464398,
exact,hfvrp_n200_m40_s04,200,40,0.500000,42,9335.225672,7087.620930,12879.036137,10242.248694,8618.328821,0.441519,0,0,time_limit,918,505234,1,18000.613339,
exact,hfvrp_n200_m40_s05,200,40,0.500000,42,8283.671763,4390.055652,10478.699589,10283.871696,8496.529150,0.354021,0,0,time_limit,934,412630,1,18000.224049,
exact,augerat_A_n37_k5,36,8,0.500000,42,5918.675579,960.119099,6398.735128,5659.344333,5474.595385,0.115553,0,1,time_limit,467701,27223881,74,18000.008820,
exact,augerat_A_n45_k6,44,8,0.500000,42,10382.177234,991.555246,10877.954857,9954.059339,8817.923568,0.084933,0,1,time_limit,237960,17506670,90,18000.025839,
exact,augerat_A_n54_k7,53,8,0.500000,42,12943.450321,2838.589878,14362.745260,11015.815373,10321.271985,0.233029,0,1,time_limit,122538,14566126,54,18000.016328,
exact,augerat_A_n60_k9,59,10,0.500000,42,14415.274561,2740.575707,15785.562415,13226.432396,12829.634497,0.162118,0,1,time_limit,95331,9559279,44,18000.021999,
exact,augerat_A_n80_k10,79,11,0.500000,42,18378.791237,5418.317706,21087.950091,16343.536461,14973.308684,0.224982,0,0,time_limit,27276,4235835,43,18000.037834,
exact,pyvrp_X101_FSMFD,100,26,0.500000,42,0.000000,0.000000,0.000000,2614119.658740,2482738.062988,1.000000,0,0,no_solution,3567,607070,0,18000.034891,
exact,pyvrp_X106_FSMD,105,16,0.500000,42,0.000000,0.000000,0.000000,2514142.430919,2277852.141730,1.000000,0,0,no_solution,10603,1111051,0,18000.026326,
exact,pyvrp_X110_HD,109,13,0.500000,42,3666146.260734,82920.594156,3707606.557812,1132749.736453,963289.605275,0.698249,0,0,time_limit,24495,1743463,1,18000.029670,
exact,pyvrp_X115_HVRP,114,18,0.500000,42,0.000000,0.000000,0.000000,1386729.834752,1240009.383263,1.000000,0,0,no_solution,6488,1537244,0,18000.031131,
exact,pyvrp_X120_FSMF,119,12,0.500000,42,3867778.669924,117267.992280,3926412.666064,2499001.533503,2407339.589557,0.363541,0,1,time_limit,32646,2731040,37,18000.073420,
savings,ex1_1v_feasible,2,1,0.500000,42,84.142136,50.000000,109.142136,0.000000,,,0,1,,,,,0.000006,
savings,ex2_1v_infeasible,2,1,0.500000,42,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000007,
savings,ex3_3v_all_feasible,3,3,0.500000,42,162.000000,20.000000,172.000000,0.000000,,,0,1,,,,,0.000028,
savings,ex4_3v_infeasible,4,3,0.500000,42,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000014,
savings,ex5_3v_one_used_feasible,3,3,0.500000,42,115.798990,50.000000,140.798990,0.000000,,,0,1,,,,,0.000008,
savings,hfvrp_n001_m03_s01,1,3,0.500000,42,87.334995,168.337487,171.503738,0.000000,,,0,1,,,,,0.000008,
savings,hfvrp_n001_m03_s02,1,3,0.500000,42,156.310634,50.546098,181.583683,0.000000,,,0,1,,,,,0.000005,
savings,hfvrp_n001_m03_s03,1,3,0.500000,42,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.000008,
savings,hfvrp_n001_m03_s04,1,3,0.500000,42,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.000007,
savings,hfvrp_n001_m03_s05,1,3,0.500000,42,89.097550,34.548775,106.371937,0.000000,,,0,1,,,,,0.000010,
savings,hfvrp_n002_m03_s01,2,3,0.500000,42,262.852855,468.007587,496.856648,0.000000,,,0,1,,,,,0.000020,
savings,hfvrp_n002_m03_s02,2,3,0.500000,42,139.033247,41.343143,159.704818,0.000000,,,0,1,,,,,0.000023,
savings,hfvrp_n002_m03_s03,2,3,0.500000,42,185.309216,25.338303,197.978368,0.000000,,,0,1,,,,,0.000011,
savings,hfvrp_n002_m03_s04,2,3,0.500000,42,174.940044,35.445494,192.662791,0.000000,,,0,1,,,,,0.000012,
savings,hfvrp_n002_m03_s05,2,3,0.500000,42,302.671304,316.313399,460.828004,0.000000,,,0,1,,,,,0.000008,
savings,hfvrp_n005_m03_s01,5,3,0.500000,42,350.283936,145.533835,423.050854,0.000000,,,0,1,,,,,0.000016,
savings,hfvrp_n005_m03_s02,5,3,0.500000,42,384.586949,224.002134,496.588016,0.000000,,,0,1,,,,,0.000040,
savings,hfvrp_n005_m03_s03,5,3,0.500000,42,461.844903,0.000000,461.844903,0.000000,,,0,1,,,,,0.000023,
savings,hfvrp_n005_m03_s04,5,3,0.500000,42,323.716251,287.478473,467.455487,0.000000,,,0,1,,,,,0.000019,
savings,hfvrp_n005_m03_s05,5,3,0.500000,42,403.901343,324.445774,566.124230,0.000000,,,0,1,,,,,0.000025,
savings,hfvrp_n010_m03_s01,10,3,0.500000,42,561.770060,357.432841,740.486481,0.000000,,,0,1,,,,,0.000030,
savings,hfvrp_n010_m03_s02,10,3,0.500000,42,537.829798,824.734674,950.197135,0.000000,,,0,1,,,,,0.000022,
savings,hfvrp_n010_m03_s03,10,3,0.500000,42,603.750103,563.761094,885.630650,0.000000,,,0,1,,,,,0.000016,
savings,hfvrp_n010_m03_s04,10,3,0.500000,42,560.288925,769.238058,944.907954,0.000000,,,0,1,,,,,0.000060,
savings,hfvrp_n010_m03_s05,10,3,0.500000,42,481.969273,655.167646,809.553096,0.000000,,,0,1,,,,,0.000027,
savings,hfvrp_n015_m03_s01,15,3,0.500000,42,612.794894,2540.732242,1883.161015,0.000000,,,0,1,,,,,0.000049,
savings,hfvrp_n015_m03_s02,15,3,0.500000,42,771.815031,2020.799386,1782.214724,0.000000,,,0,1,,,,,0.000096,
savings,hfvrp_n015_m03_s03,15,3,0.500000,42,600.898460,762.829412,982.313166,0.000000,,,0,1,,,,,0.000120,
savings,hfvrp_n015_m03_s04,15,3,0.500000,42,666.490364,5026.085400,3179.533064,0.000000,,,0,1,,,,,0.000027,
savings,hfvrp_n015_m03_s05,15,3,0.500000,42,687.501123,952.163640,1163.582943,0.000000,,,0,1,,,,,0.000032,
savings,hfvrp_n020_m04_s01,20,4,0.500000,42,917.042693,1616.790702,1725.438044,0.000000,,,0,1,,,,,0.000246,
savings,hfvrp_n020_m04_s02,20,4,0.500000,42,720.795646,1680.833244,1561.212268,0.000000,,,0,1,,,,,0.000084,
savings,hfvrp_n020_m04_s03,20,4,0.500000,42,912.401547,2867.602765,2346.202930,0.000000,,,0,1,,,,,0.000061,
savings,hfvrp_n020_m04_s04,20,4,0.500000,42,828.310213,3139.121742,2397.871084,0.000000,,,0,1,,,,,0.000070,
savings,hfvrp_n020_m04_s05,20,4,0.500000,42,898.059912,2942.552243,2369.336033,0.000000,,,0,1,,,,,0.000152,
savings,hfvrp_n030_m06_s01,30,6,0.500000,42,1615.332100,3085.731540,3158.197870,0.000000,,,0,1,,,,,0.000177,
savings,hfvrp_n030_m06_s02,30,6,0.500000,42,1138.050291,4038.597509,3157.349046,0.000000,,,0,1,,,,,0.000258,
savings,hfvrp_n030_m06_s03,30,6,0.500000,42,1497.756885,2331.227136,2663.370454,0.000000,,,0,1,,,,,0.000385,
savings,hfvrp_n030_m06_s04,30,6,0.500000,42,1312.969391,2517.781054,2571.859918,0.000000,,,0,1,,,,,0.000077,
savings,hfvrp_n030_m06_s05,30,6,0.500000,42,1354.101109,3156.394790,2932.298504,0.000000,,,0,1,,,,,0.000202,
savings,hfvrp_n050_m10_s01,50,10,0.500000,42,2552.834589,9331.757092,7218.713135,0.000000,,,0,1,,,,,0.002309,
savings,hfvrp_n050_m10_s02,50,10,0.500000,42,2607.170898,14366.958118,9790.649957,0.000000,,,0,1,,,,,0.003104,
savings,hfvrp_n050_m10_s03,50,10,0.500000,42,2037.929459,14768.898613,9422.378765,0.000000,,,0,1,,,,,0.001148,
savings,hfvrp_n050_m10_s04,50,10,0.500000,42,2484.942084,10723.793165,7846.838667,0.000000,,,0,1,,,,,0.002023,
savings,hfvrp_n050_m10_s05,50,10,0.500000,42,2268.988664,9775.273352,7156.625340,0.000000,,,0,1,,,,,0.000660,
savings,hfvrp_n075_m15_s01,75,15,0.500000,42,3916.081627,8241.699159,8036.931207,0.000000,,,0,1,,,,,0.001088,
savings,hfvrp_n075_m15_s02,75,15,0.500000,42,4122.330420,13671.655636,10958.158237,0.000000,,,0,1,,,,,0.001651,
savings,hfvrp_n075_m15_s03,75,15,0.500000,42,3983.791112,16771.526414,12369.554319,0.000000,,,0,1,,,,,0.001408,
savings,hfvrp_n075_m15_s04,75,15,0.500000,42,4318.321698,11859.500561,10248.071979,0.000000,,,0,1,,,,,0.002981,
savings,hfvrp_n075_m15_s05,75,15,0.500000,42,3677.479878,11990.523228,9672.741492,0.000000,,,0,1,,,,,0.000630,
savings,hfvrp_n100_m20_s01,100,20,0.500000,42,6368.284077,17686.260106,15211.414130,0.000000,,,0,1,,,,,0.013644,
savings,hfvrp_n100_m20_s02,100,20,0.500000,42,5194.838776,22750.769665,16570.223609,0.000000,,,0,1,,,,,0.003756,
savings,hfvrp_n100_m20_s03,100,20,0.500000,42,5768.806357,19640.612535,15589.112625,0.000000,,,0,1,,,,,0.005435,
savings,hfvrp_n100_m20_s04,100,20,0.500000,42,5555.787402,21637.874503,16374.724654,0.000000,,,0,1,,,,,0.008164,
savings,hfvrp_n100_m20_s05,100,20,0.500000,42,5623.311930,21235.976257,16241.300058,0.000000,,,0,1,,,,,0.006179,
savings,hfvrp_n150_m30_s01,150,30,0.500000,42,9859.855042,43939.389400,31829.549742,0.000000,,,0,1,,,,,0.021188,
savings,hfvrp_n150_m30_s02,150,30,0.500000,42,9741.544833,40567.301608,30025.195637,0.000000,,,0,1,,,,,0.019326,
savings,hfvrp_n150_m30_s03,150,30,0.500000,42,10359.839011,41468.259256,31093.968639,0.000000,,,0,1,,,,,0.021055,
savings,hfvrp_n150_m30_s04,150,30,0.500000,42,10160.971451,45640.542172,32981.242537,0.000000,,,0,1,,,,,0.017524,
savings,hfvrp_n150_m30_s05,150,30,0.500000,42,9850.241925,29459.245595,24579.864722,0.000000,,,0,1,,,,,0.012555,
savings,hfvrp_n200_m40_s01,200,40,0.500000,42,14500.394058,48302.000258,38651.394187,0.000000,,,0,1,,,,,0.013423,
savings,hfvrp_n200_m40_s02,200,40,0.500000,42,15641.134393,47859.078936,39570.673860,0.000000,,,0,1,,,,,0.024237,
savings,hfvrp_n200_m40_s03,200,40,0.500000,42,14773.493844,53414.042354,41480.515021,0.000000,,,0,1,,,,,0.018559,
savings,hfvrp_n200_m40_s04,200,40,0.500000,42,17450.265538,36507.247713,35703.889395,0.000000,,,0,1,,,,,0.025239,
savings,hfvrp_n200_m40_s05,200,40,0.500000,42,16616.379749,34065.848988,33649.304243,0.000000,,,0,1,,,,,0.027107,
savings,augerat_A_n32_k5,31,8,0.500000,42,8254.950118,1752.799542,9131.349889,0.000000,,,0,1,,,,,0.000069,
savings,augerat_A_n37_k5,36,8,0.500000,42,8145.682471,926.643449,8609.004195,0.000000,,,0,1,,,,,0.000147,
savings,augerat_A_n45_k6,44,8,0.500000,42,11375.449447,1029.597647,11890.248271,0.000000,,,0,1,,,,,0.000200,
savings,augerat_A_n54_k7,53,8,0.500000,42,13291.664596,2770.657453,14676.993322,0.000000,,,0,1,,,,,0.000190,
savings,augerat_A_n60_k9,59,10,0.500000,42,15083.906024,2619.091062,16393.451555,0.000000,,,0,1,,,,,0.000426,
savings,augerat_A_n80_k10,79,11,0.500000,42,17124.426986,4860.055378,19554.454675,0.000000,,,0,1,,,,,0.001105,
savings,pyvrp_X101_FSMFD,100,26,0.500000,42,3723016.307644,33444.735460,3739738.675374,0.000000,,,0,1,,,,,0.000567,
savings,pyvrp_X106_FSMD,105,16,0.500000,42,4015189.139603,62605.697726,4046491.988466,0.000000,,,0,1,,,,,0.000609,
savings,pyvrp_X110_HD,109,13,0.500000,42,2236773.371054,38873.657731,2256210.199920,0.000000,,,0,1,,,,,0.001667,
savings,pyvrp_X115_HVRP,114,18,0.500000,42,2187988.031936,45479.132043,2210727.597957,0.000000,,,0,0,,,,,0.001564,
savings,pyvrp_X120_FSMF,119,12,0.500000,42,3185104.723963,90157.997148,3230183.722537,0.000000,,,0,1,,,,,0.000960,
tabu,ex1_1v_feasible,2,1,0.500000,1788061541273634423,84.142136,50.000000,109.142136,0.000000,,,0,1,,,,,0.000005,
tabu,ex2_1v_infeasible,2,1,0.500000,1788061004404357967,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000008,
tabu,ex4_3v_infeasible,4,3,0.500000,1788061038766367522,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000022,
tabu,ex3_3v_all_feasible,3,3,0.500000,1788061051651401116,162.000000,20.000000,172.000000,0.000000,,,0,1,,,,,0.000030,
tabu,ex5_3v_one_used_feasible,3,3,0.500000,1788061055948438619,115.798990,50.000000,140.798990,0.000000,,,0,1,,,,,0.000047,
tabu,hfvrp_n001_m03_s01,1,3,0.500000,1788061094608767825,87.334995,168.337487,171.503738,0.000000,,,0,1,,,,,0.000167,
tabu,hfvrp_n001_m03_s01,1,3,0.500000,1,87.334995,168.337487,171.503738,0.000000,,,0,1,,,,,0.000294,
tabu,ex1_1v_feasible,2,1,0.500000,1,84.142136,50.000000,109.142136,0.000000,,,0,1,,,,,0.000005,
tabu,ex2_1v_infeasible,2,1,0.500000,1,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000008,
tabu,ex5_3v_one_used_feasible,3,3,0.500000,1,115.798990,50.000000,140.798990,0.000000,,,0,1,,,,,0.000043,
tabu,ex3_3v_all_feasible,3,3,0.500000,1,162.000000,20.000000,172.000000,0.000000,,,0,1,,,,,0.000079,
tabu,ex4_3v_infeasible,4,3,0.500000,1,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000076,
tabu,hfvrp_n001_m03_s01,1,3,0.500000,10,87.334995,168.337487,171.503738,0.000000,,,0,1,,,,,0.000404,
tabu,ex1_1v_feasible,2,1,0.500000,10,84.142136,50.000000,109.142136,0.000000,,,0,1,,,,,0.000005,
tabu,ex2_1v_infeasible,2,1,0.500000,10,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000011,
tabu,hfvrp_n001_m03_s01,1,3,0.500000,50,87.334995,168.337487,171.503738,0.000000,,,0,1,,,,,0.000135,
tabu,ex5_3v_one_used_feasible,3,3,0.500000,10,115.798990,50.000000,140.798990,0.000000,,,0,1,,,,,0.000131,
tabu,ex3_3v_all_feasible,3,3,0.500000,10,162.000000,20.000000,172.000000,0.000000,,,0,1,,,,,0.000077,
tabu,ex4_3v_infeasible,4,3,0.500000,10,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000023,
tabu,ex1_1v_feasible,2,1,0.500000,50,84.142136,50.000000,109.142136,0.000000,,,0,1,,,,,0.000025,
tabu,ex2_1v_infeasible,2,1,0.500000,50,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000008,
tabu,hfvrp_n001_m03_s01,1,3,0.500000,75,87.334995,168.337487,171.503738,0.000000,,,0,1,,,,,0.000130,
tabu,ex5_3v_one_used_feasible,3,3,0.500000,50,115.798990,50.000000,140.798990,0.000000,,,0,1,,,,,0.000132,
tabu,ex3_3v_all_feasible,3,3,0.500000,50,162.000000,20.000000,172.000000,0.000000,,,0,1,,,,,0.000079,
tabu,ex1_1v_feasible,2,1,0.500000,75,84.142136,50.000000,109.142136,0.000000,,,0,1,,,,,0.000005,
tabu,ex2_1v_infeasible,2,1,0.500000,75,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000011,
tabu,hfvrp_n001_m03_s01,1,3,0.500000,100,87.334995,168.337487,171.503738,0.000000,,,0,1,,,,,0.000403,
tabu,ex4_3v_infeasible,4,3,0.500000,50,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000047,
tabu,hfvrp_n001_m03_s01,1,3,0.500000,200,87.334995,168.337487,171.503738,0.000000,,,0,1,,,,,0.000130,
tabu,ex1_1v_feasible,2,1,0.500000,100,84.142136,50.000000,109.142136,0.000000,,,0,1,,,,,0.000026,
tabu,ex2_1v_infeasible,2,1,0.500000,100,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000011,
tabu,ex5_3v_one_used_feasible,3,3,0.500000,75,115.798990,50.000000,140.798990,0.000000,,,0,1,,,,,0.000046,
tabu,ex3_3v_all_feasible,3,3,0.500000,75,162.000000,20.000000,172.000000,0.000000,,,0,1,,,,,0.000080,
tabu,hfvrp_n001_m03_s01,1,3,0.500000,999,87.334995,168.337487,171.503738,0.000000,,,0,1,,,,,0.000142,
tabu,ex4_3v_infeasible,4,3,0.500000,75,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000078,
tabu,ex1_1v_feasible,2,1,0.500000,200,84.142136,50.000000,109.142136,0.000000,,,0,1,,,,,0.000025,
