method,instance,runs,cost_mean,cost_std,runtime_mean
savings,hfvrp_n075_m15_s04,1,15957.2892,0,0.0017
savings,hfvrp_n075_m15_s05,1,15668.0031,0,0.0007
savings,hfvrp_n100_m20_s01,1,23686.8887,0,0.0151
savings,hfvrp_n100_m20_s02,1,28543.0948,0,0.0032
savings,hfvrp_n100_m20_s03,1,23133.3129,0,0.0064
savings,hfvrp_n100_m20_s04,1,27425.7981,0,0.0071
savings,hfvrp_n100_m20_s05,1,26164.1851,0,0.0097
savings,hfvrp_n150_m30_s01,1,56057.0414,0,0.0232
savings,hfvrp_n150_m30_s02,1,47371.7776,0,0.0324
savings,hfvrp_n150_m30_s03,1,51506.8590,0,0.0242
savings,hfvrp_n150_m30_s04,1,53713.4395,0,0.0251
savings,hfvrp_n150_m30_s05,1,39161.0406,0,0.0138
savings,hfvrp_n200_m40_s01,1,62742.3885,0,0.0155
savings,hfvrp_n200_m40_s02,1,60663.4017,0,0.0350
savings,hfvrp_n200_m40_s03,1,67743.7806,0,0.0243
savings,hfvrp_n200_m40_s04,1,48914.4329,0,0.0721
savings,hfvrp_n200_m40_s05,1,48243.7413,0,0.0414
savings,pyvrp_X101_FSMFD,1,3757974.8687,0,0.0011
savings,pyvrp_X106_FSMD,1,4077794.8373,0,0.0008
savings,pyvrp_X110_HD,1,2275647.0288,0,0.0009
savings,pyvrp_X120_FSMF,1,3275262.7211,0,0.0013
tabu,augerat_A_n32_k5,12,9957.4413,0.0000,0.0759
tabu,augerat_A_n37_k5,12,7823.8465,0.0000,0.1663
tabu,augerat_A_n45_k6,12,12276.2190,0.0000,0.2062
tabu,augerat_A_n54_k7,12,14951.5080,0.0000,0.3212
tabu,augerat_A_n60_k9,12,17562.6933,0.0000,0.4642
tabu,augerat_A_n80_k10,12,21300.3294,0.0000,1.0292
tabu,ex1_1v_feasible,12,134.1421,0.0000,0.0000
tabu,ex3_3v_all_feasible,12,182.0000,0.0000,0.0000
tabu,ex5_3v_one_used_feasible,12,165.7990,0.0000,0.0001
tabu,hfvrp_n001_m03_s01,12,255.6725,0.0000,0.0003
tabu,hfvrp_n001_m03_s02,12,206.8567,0.0000,0.0002
tabu,hfvrp_n001_m03_s03,12,130.4387,0.0000,0.0002
tabu,hfvrp_n001_m03_s04,12,122.3868,0.0000,0.0002
tabu,hfvrp_n001_m03_s05,12,123.6463,0.0000,0.0003
tabu,hfvrp_n002_m03_s01,12,730.8604,0.0000,0.0004
tabu,hfvrp_n002_m03_s02,12,180.3764,0.0000,0.0004
tabu,hfvrp_n002_m03_s03,12,210.6475,0.0000,0.0005
tabu,hfvrp_n002_m03_s04,12,209.9975,0.0000,0.0007
tabu,hfvrp_n002_m03_s05,12,435.1577,0.0000,0.0006
tabu,hfvrp_n005_m03_s01,12,495.8178,0.0000,0.0001
tabu,hfvrp_n005_m03_s02,12,534.9271,0.0000,0.0019
tabu,hfvrp_n005_m03_s03,12,444.7348,0.0000,0.0022
tabu,hfvrp_n005_m03_s04,12,566.0548,0.0000,0.0017
tabu,hfvrp_n005_m03_s05,12,571.0678,0.0000,0.0001
tabu,hfvrp_n010_m03_s01,12,786.9360,0.0000,0.0052
tabu,hfvrp_n010_m03_s02,12,950.8934,0.0000,0.0049
tabu,hfvrp_n010_m03_s03,12,1167.5112,0.0000,0.0005
tabu,hfvrp_n010_m03_s04,12,1033.1781,0.0000,0.0004
tabu,hfvrp_n010_m03_s05,12,1015.1171,0.0000,0.0004
tabu,hfvrp_n015_m03_s01,12,1672.4896,0.0000,0.0147
tabu,hfvrp_n015_m03_s02,12,1701.8513,0.0000,0.0220
tabu,hfvrp_n015_m03_s03,12,1056.1919,0.0000,0.0137
tabu,hfvrp_n015_m03_s04,12,2592.4729,0.0000,0.0240
tabu,hfvrp_n015_m03_s05,12,1365.7053,0.0000,0.0039
tabu,hfvrp_n020_m04_s01,12,1507.8873,0.0000,0.0288
tabu,hfvrp_n020_m04_s02,12,1688.1524,0.0000,0.0258
tabu,hfvrp_n020_m04_s03,12,2165.0029,0.0000,0.0309
tabu,hfvrp_n020_m04_s04,12,2151.1267,0.0000,0.0478
tabu,hfvrp_n020_m04_s05,12,2022.3910,0.0000,0.0679
tabu,hfvrp_n030_m06_s01,12,3374.7086,0.0000,0.0976
tabu,hfvrp_n030_m06_s02,12,3009.0455,0.0000,0.0863
tabu,hfvrp_n030_m06_s03,12,2719.8726,0.0000,0.0788
tabu,hfvrp_n030_m06_s04,12,2833.1315,0.0000,0.0647
tabu,hfvrp_n030_m06_s05,12,2680.4022,0.0000,0.0971
tabu,hfvrp_n050_m10_s01,12,5384.8889,0.0000,0.3390
tabu,hfvrp_n050_m10_s02,12,7244.2079,0.0000,0.5745
tabu,hfvrp_n050_m10_s03,12,5978.9880,0.0000,0.3331
tabu,hfvrp_n050_m10_s04,12,6317.4856,0.0000,0.5846
tabu,hfvrp_n050_m10_s05,12,5944.6230,0.0000,0.4516
tabu,hfvrp_n075_m15_s01,12,7194.0347,0.0000,0.9264
tabu,hfvrp_n075_m15_s02,12,10306.0161,0.0000,1.5157
tabu,hfvrp_n075_m15_s03,12,10250.6801,0.0000,2.0289
tabu,hfvrp_n075_m15_s04,12,9826.0585,0.0000,1.9885
tabu,hfvrp_n075_m15_s05,12,9045.1293,0.0000,1.2928
tabu,hfvrp_n100_m20_s01,12,15990.2079,0.0000,3.8400
tabu,hfvrp_n100_m20_s02,12,14590.6394,0.0000,2.3523
tabu,hfvrp_n100_m20_s03,12,13823.2117,0.0000,3.1311
tabu,hfvrp_n100_m20_s04,12,13062.6449,0.0000,2.9494
tabu,hfvrp_n100_m20_s05,12,13625.4739,0.0000,2.8184
tabu,hfvrp_n150_m30_s01,12,22652.8797,0.0000,12.7765
tabu,hfvrp_n150_m30_s02,12,22087.4959,0.0000,14.7301
tabu,hfvrp_n150_m30_s03,12,22306.9576,0.0000,22.1345
tabu,hfvrp_n150_m30_s04,12,24768.6264,0.0000,11.6256
tabu,hfvrp_n150_m30_s05,12,22149.8818,0.0000,11.6850
tabu,hfvrp_n200_m40_s01,12,33176.2192,0.0000,36.7036
tabu,hfvrp_n200_m40_s02,12,32472.0376,0.0000,39.5491
tabu,hfvrp_n200_m40_s03,12,36747.1348,0.0000,62.1059
tabu,hfvrp_n200_m40_s04,12,34876.3262,0.0000,29.1781
tabu,hfvrp_n200_m40_s05,12,33606.2951,0.0000,39.5121
tabu,pyvrp_X101_FSMFD,12,3700634.9374,0.0000,3.5134
tabu,pyvrp_X106_FSMD,12,3775209.2074,0.0000,2.5754
tabu,pyvrp_X110_HD,12,1928110.5166,0.0000,3.4410
tabu,pyvrp_X120_FSMF,12,3275262.7211,0.0000,1.7993
