method,instance,N,M,beta,seed,cost_operational,cost_priority,cost_total,lower_bound,root_lp_bound,gap,optimal,feasible,status,num_nodes,num_iterations,num_solutions,runtime_sec,variant
ga,ex1_1v_feasible,2,1,1.000000,1788028490649323746,84.142136,50.000000,134.142136,0.000000,,,0,1,,,,,0.001624,SMALL
ga,ex2_1v_infeasible,2,1,1.000000,19345,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.907141,BIG
ga,ex2_1v_infeasible,2,1,1.000000,1788028052788660674,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.019723,DEFAULT
ga,ex2_1v_infeasible,2,1,1.000000,1788028048521210406,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.003519,SMALL
ga,ex1_1v_feasible,2,1,1.000000,1788028520719413961,84.142136,50.000000,134.142136,0.000000,,,0,1,,,,,0.296214,MEDIUM
ga,ex2_1v_infeasible,2,1,1.000000,1788028044235193224,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.296838,MEDIUM
ga,hfvrp_n001_m03_s02,1,3,1.000000,1,156.310634,50.546098,206.856732,0.000000,,,0,1,,,,,0.728419,BIG
ga,ex5_3v_one_used_feasible,3,3,1.000000,1234,115.798990,50.000000,165.798990,0.000000,,,0,1,,,,,1.150641,BIG
ga,hfvrp_n001_m03_s02,1,3,1.000000,10,156.310634,50.546098,206.856732,0.000000,,,0,1,,,,,0.012400,DEFAULT
ga,hfvrp_n001_m03_s02,1,3,1.000000,10,156.310634,50.546098,206.856732,0.000000,,,0,1,,,,,0.001348,SMALL
ga,ex5_3v_one_used_feasible,3,3,1.000000,9999,115.798990,50.000000,165.798990,0.000000,,,0,1,,,,,0.023872,DEFAULT
ga,ex5_3v_one_used_feasible,3,3,1.000000,9999,115.798990,50.000000,165.798990,0.000000,,,0,1,,,,,0.004709,SMALL
ga,hfvrp_n001_m03_s02,1,3,1.000000,10,156.310634,50.546098,206.856732,0.000000,,,0,1,,,,,0.239704,MEDIUM
ga,ex4_3v_infeasible,4,3,1.000000,999,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,1.335186,BIG
ga,ex4_3v_infeasible,4,3,1.000000,1234,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.026453,DEFAULT
ga,ex4_3v_infeasible,4,3,1.000000,1234,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.005999,SMALL
ga,ex3_3v_all_feasible,3,3,1.000000,1234,162.000000,20.000000,182.000000,0.000000,,,0,1,,,,,1.184684,BIG
ga,ex3_3v_all_feasible,3,3,1.000000,9999,162.000000,20.000000,182.000000,0.000000,,,0,1,,,,,0.019909,DEFAULT
ga,ex3_3v_all_feasible,3,3,1.000000,9999,162.000000,20.000000,182.000000,0.000000,,,0,1,,,,,0.005023,SMALL
ga,ex5_3v_one_used_feasible,3,3,1.000000,9999,115.798990,50.000000,165.798990,0.000000,,,0,1,,,,,0.383092,MEDIUM
ga,ex1_1v_feasible,2,1,1.000000,1788028074342925479,84.142136,50.000000,134.142136,0.000000,,,0,1,,,,,0.913147,BIG
ga,hfvrp_n001_m03_s03,1,3,1.000000,1788028259983756550,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.015913,DEFAULT
