method,instance,N,M,beta,seed,cost_operational,cost_priority,cost_total,lower_bound,root_lp_bound,gap,optimal,feasible,status,num_nodes,num_iterations,num_solutions,runtime_sec,variant
exact,hfvrp_n030_m06_s02,30,6,2.000000,42,1497.626854,1517.061680,4531.750214,1410.484107,701.312133,0.688755,0,1,time_limit,1495886,61757080,59,18000.007299,
exact,hfvrp_n030_m06_s03,30,6,2.000000,42,1518.924203,1120.987131,3760.898466,1348.244621,794.221151,0.641510,0,1,time_limit,1648898,94271096,73,18000.008883,
exact,hfvrp_n030_m06_s04,30,6,2.000000,42,1403.311810,1419.909473,4243.130755,1535.517887,854.868152,0.638117,0,1,time_limit,1348859,90078315,37,18000.003664,
exact,hfvrp_n030_m06_s05,30,6,2.000000,42,1695.168609,1086.791538,3868.751686,1699.296742,796.518999,0.560764,0,1,time_limit,875364,57861480,61,18000.010994,
exact,hfvrp_n050_m10_s01,50,10,2.000000,42,3860.270063,2636.681130,9133.632323,2337.025113,1320.522719,0.744130,0,1,time_limit,229336,31149255,90,18000.030163,
exact,hfvrp_n050_m10_s02,50,10,2.000000,42,2956.523744,8163.486611,19283.496966,2362.934868,1286.560910,0.877463,0,1,time_limit,90452,15660918,61,18000.017058,
exact,hfvrp_n050_m10_s03,50,10,2.000000,42,3736.149721,4500.303728,12736.757177,2327.988294,1225.063023,0.817223,0,1,time_limit,195392,30783118,100,18000.035885,
exact,hfvrp_n050_m10_s04,50,10,2.000000,42,3188.368765,3421.112622,10030.594009,2103.564103,1252.731272,0.790285,0,1,time_limit,237256,31141196,120,18000.046181,
exact,hfvrp_n050_m10_s05,50,10,2.000000,42,4184.732156,6712.538894,17609.809943,2283.467882,1158.815585,0.870330,0,1,time_limit,105377,15671956,56,18000.018763,
exact,hfvrp_n075_m15_s01,75,15,2.000000,42,0.000000,0.000000,0.000000,2794.731259,1825.311141,1.000000,0,0,no_solution,29756,5448476,0,18000.012439,
exact,hfvrp_n075_m15_s02,75,15,2.000000,42,0.000000,0.000000,0.000000,3299.457783,2092.227672,1.000000,0,0,no_solution,25939,6049320,0,18000.009098,
exact,hfvrp_n075_m15_s03,75,15,2.000000,42,6793.781478,12394.033216,31581.847910,3503.219838,2155.929751,0.889075,0,1,time_limit,29677,6093856,41,18000.059923,
exact,hfvrp_n075_m15_s04,75,15,2.000000,42,6705.270642,8362.397513,23430.065669,3261.544030,2071.372250,0.860797,0,1,time_limit,37484,7375845,57,18000.066590,
exact,hfvrp_n075_m15_s05,75,15,2.000000,42,6199.481397,8894.043031,23987.567459,3169.128874,2159.027377,0.867885,0,1,time_limit,33117,6090012,71,18000.081546,
exact,hfvrp_n100_m20_s01,100,20,2.000000,42,0.000000,0.000000,0.000000,4274.333802,2957.348607,1.000000,0,0,no_solution,6471,1566106,0,18000.031636,
exact,hfvrp_n100_m20_s02,100,20,2.000000,42,0.000000,0.000000,0.000000,4066.179073,2752.884228,1.000000,0,0,no_solution,5379,1534158,0,18000.021076,
exact,hfvrp_n100_m20_s03,100,20,2.000000,42,0.000000,0.000000,0.000000,4213.516630,2856.661782,1.000000,0,0,no_solution,9401,1935252,0,18000.019677,
exact,hfvrp_n100_m20_s04,100,20,2.000000,42,0.000000,0.000000,0.000000,4512.818429,3002.353415,1.000000,0,0,no_solution,9099,2047839,0,18000.026698,
exact,hfvrp_n100_m20_s05,100,20,2.000000,42,12287.411525,27877.450773,68042.313071,4031.668913,2774.994506,0.940748,0,1,time_limit,6384,1372596,23,18000.088189,
exact,hfvrp_n150_m30_s01,150,30,2.000000,42,0.000000,0.000000,0.000000,7291.175063,5147.309259,1.000000,0,0,no_solution,2016,747962,0,18000.473970,
exact,hfvrp_n150_m30_s02,150,30,2.000000,42,0.000000,0.000000,0.000000,7080.654629,4935.867158,1.000000,0,0,no_solution,1103,723318,0,18000.154031,
exact,hfvrp_n150_m30_s03,150,30,2.000000,42,0.000000,0.000000,0.000000,7103.629398,5269.518578,1.000000,0,0,no_solution,2042,672944,0,18000.118690,
exact,hfvrp_n150_m30_s05,150,30,2.000000,42,0.000000,0.000000,0.000000,7224.025459,5117.686791,1.000000,0,0,no_solution,2086,616125,0,18000.465680,
exact,hfvrp_n150_m30_s04,150,30,2.000000,42,0.000000,0.000000,0.000000,7405.895065,5229.400932,1.000000,0,0,no_solution,1757,636439,0,18000.193700,
exact,hfvrp_n200_m40_s01,200,40,2.000000,42,0.000000,0.000000,0.000000,10898.678053,8695.742805,1.000000,0,0,no_solution,869,363525,0,18000.214827,
exact,hfvrp_n200_m40_s02,200,40,2.000000,42,0.000000,0.000000,0.000000,11042.098696,8762.069592,1.000000,0,0,no_solution,1836,542693,0,18000.585862,
exact,hfvrp_n200_m40_s03,200,40,2.000000,42,0.000000,0.000000,0.000000,11201.534739,8494.383172,1.000000,0,0,no_solution,918,408806,0,18000.268759,
exact,hfvrp_n200_m40_s04,200,40,2.000000,42,0.000000,0.000000,0.000000,10869.507218,8618.328821,1.000000,0,0,no_solution,918,597807,0,18000.196100,
exact,augerat_A_n32_k5,31,8,2.000000,42,6819.201220,1465.293733,9749.788687,5975.606840,5557.793975,0.387104,0,1,time_limit,850802,36567203,67,18000.015090,
exact,hfvrp_n200_m40_s05,200,40,2.000000,42,9947.535368,9347.339775,28642.214918,10933.361591,8496.529150,0.679751,0,0,time_limit,918,476337,2,18000.214924,
exact,augerat_A_n37_k5,36,8,2.000000,42,6847.394135,873.313914,8594.021962,5825.434160,5474.595385,0.322153,0,1,time_limit,259544,26512980,72,18000.014268,
exact,augerat_A_n45_k6,44,8,2.000000,42,11597.240683,930.520195,13458.281073,10078.522223,8817.923568,0.251129,0,1,time_limit,210348,22621434,64,18000.019206,
exact,augerat_A_n54_k7,53,8,2.000000,42,13706.891379,2623.375721,18953.642822,11152.589135,10321.271985,0.411586,0,1,time_limit,91189,15961891,43,18000.013776,
exact,augerat_A_n60_k9,59,10,2.000000,42,14578.706284,2841.725206,20262.156697,13332.373174,12829.634497,0.342006,0,1,time_limit,53802,12543044,57,18000.018172,
exact,augerat_A_n80_k10,79,11,2.000000,42,20556.597089,4654.615106,29865.827301,16559.172663,14973.308684,0.445548,0,1,time_limit,11301,8335243,65,18000.050856,
exact,pyvrp_X101_FSMFD,100,26,2.000000,42,0.000000,0.000000,0.000000,2619492.303202,2482738.062988,1.000000,0,0,no_solution,3630,1039593,0,18000.037752,
exact,pyvrp_X106_FSMD,105,16,2.000000,42,4897333.610261,90990.509983,5079314.630227,2523827.311654,2277852.141695,0.503117,0,1,time_limit,9294,1440491,12,18000.098426,
exact,pyvrp_X110_HD,109,13,2.000000,42,0.000000,0.000000,0.000000,1134576.634305,963289.605275,1.000000,0,0,no_solution,8093,635384,0,18000.025814,
exact,pyvrp_X115_HVRP,114,18,2.000000,42,2984331.820520,56496.866883,3097325.554287,1392518.680899,1240009.383263,0.550413,0,1,time_limit,13244,2641368,30,18000.091986,
exact,pyvrp_X120_FSMF,119,12,2.000000,42,4111622.522205,132762.578896,4377147.679998,2512752.824111,2407339.589456,0.425938,0,1,time_limit,31231,3293271,41,18000.080618,
savings,ex1_1v_feasible,2,1,2.000000,42,84.142136,50.000000,184.142136,0.000000,,,0,1,,,,,0.000006,
savings,ex2_1v_infeasible,2,1,2.000000,42,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000011,
savings,ex3_3v_all_feasible,3,3,2.000000,42,162.000000,20.000000,202.000000,0.000000,,,0,1,,,,,0.000008,
savings,ex4_3v_infeasible,4,3,2.000000,42,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000009,
savings,ex5_3v_one_used_feasible,3,3,2.000000,42,115.798990,50.000000,215.798990,0.000000,,,0,1,,,,,0.000013,
savings,hfvrp_n001_m03_s01,1,3,2.000000,42,87.334995,168.337487,424.009968,0.000000,,,0,1,,,,,0.000007,
savings,hfvrp_n001_m03_s02,1,3,2.000000,42,156.310634,50.546098,257.402830,0.000000,,,0,1,,,,,0.000010,
savings,hfvrp_n001_m03_s03,1,3,2.000000,42,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.000009,
savings,hfvrp_n001_m03_s04,1,3,2.000000,42,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.000006,
savings,hfvrp_n001_m03_s05,1,3,2.000000,42,89.097550,34.548775,158.195100,0.000000,,,0,1,,,,,0.000005,
savings,hfvrp_n002_m03_s01,2,3,2.000000,42,262.852855,468.007587,1198.868028,0.000000,,,0,1,,,,,0.000009,
savings,hfvrp_n002_m03_s02,2,3,2.000000,42,139.033247,41.343143,221.719532,0.000000,,,0,1,,,,,0.000008,
savings,hfvrp_n002_m03_s03,2,3,2.000000,42,185.309216,25.338303,235.985823,0.000000,,,0,1,,,,,0.000012,
savings,hfvrp_n002_m03_s04,2,3,2.000000,42,174.940044,35.445494,245.831032,0.000000,,,0,1,,,,,0.000007,
savings,hfvrp_n002_m03_s05,2,3,2.000000,42,302.671304,316.313399,935.298102,0.000000,,,0,1,,,,,0.000005,
savings,hfvrp_n005_m03_s01,5,3,2.000000,42,350.283936,145.533835,641.351607,0.000000,,,0,1,,,,,0.000020,
savings,hfvrp_n005_m03_s02,5,3,2.000000,42,405.525865,218.905678,843.337221,0.000000,,,0,1,,,,,0.000052,
savings,hfvrp_n005_m03_s03,5,3,2.000000,42,461.844903,0.000000,461.844903,0.000000,,,0,1,,,,,0.000010,
savings,hfvrp_n005_m03_s04,5,3,2.000000,42,323.716251,287.478473,898.673197,0.000000,,,0,1,,,,,0.000026,
savings,hfvrp_n005_m03_s05,5,3,2.000000,42,403.901343,324.445774,1052.792890,0.000000,,,0,1,,,,,0.000021,
savings,hfvrp_n010_m03_s01,10,3,2.000000,42,573.279282,331.824464,1236.928211,0.000000,,,0,1,,,,,0.000024,
savings,hfvrp_n010_m03_s02,10,3,2.000000,42,616.801686,731.809905,2080.421496,0.000000,,,0,1,,,,,0.000022,
savings,hfvrp_n010_m03_s03,10,3,2.000000,42,611.652538,559.720115,1731.092769,0.000000,,,0,1,,,,,0.000025,
savings,hfvrp_n010_m03_s04,10,3,2.000000,42,647.037992,746.821453,2140.680897,0.000000,,,0,1,,,,,0.000035,
savings,hfvrp_n010_m03_s05,10,3,2.000000,42,534.367621,567.888596,1670.144814,0.000000,,,0,1,,,,,0.000014,
savings,hfvrp_n015_m03_s01,15,3,2.000000,42,693.170947,2464.346130,5621.863207,0.000000,,,0,1,,,,,0.000071,
savings,hfvrp_n015_m03_s02,15,3,2.000000,42,797.794286,1922.605545,4643.005375,0.000000,,,0,1,,,,,0.000109,
savings,hfvrp_n015_m03_s03,15,3,2.000000,42,603.260724,709.500270,2022.261264,0.000000,,,0,1,,,,,0.000069,
savings,hfvrp_n015_m03_s04,15,3,2.000000,42,614.626038,4323.337407,9261.300852,0.000000,,,0,1,,,,,0.000076,
savings,hfvrp_n015_m03_s05,15,3,2.000000,42,687.501123,952.163640,2591.828403,0.000000,,,0,1,,,,,0.000053,
savings,hfvrp_n020_m04_s01,20,4,2.000000,42,902.049640,1400.476428,3703.002495,0.000000,,,0,1,,,,,0.000148,
savings,hfvrp_n020_m04_s02,20,4,2.000000,42,904.689206,1493.095436,3890.880079,0.000000,,,0,1,,,,,0.000091,
savings,hfvrp_n020_m04_s03,20,4,2.000000,42,912.401547,2867.602765,6647.607078,0.000000,,,0,1,,,,,0.000186,
savings,hfvrp_n020_m04_s04,20,4,2.000000,42,1025.463123,2648.373944,6322.211011,0.000000,,,0,1,,,,,0.000163,
savings,hfvrp_n020_m04_s05,20,4,2.000000,42,993.296321,2856.900769,6707.097858,0.000000,,,0,1,,,,,0.000088,
savings,hfvrp_n030_m06_s01,30,6,2.000000,42,1767.003110,3445.306729,8657.616569,0.000000,,,0,1,,,,,0.000163,
savings,hfvrp_n030_m06_s02,30,6,2.000000,42,1138.050291,4038.597509,9215.245309,0.000000,,,0,1,,,,,0.000188,
savings,hfvrp_n030_m06_s03,30,6,2.000000,42,1543.894692,2524.799209,6593.493110,0.000000,,,0,1,,,,,0.000312,
savings,hfvrp_n030_m06_s04,30,6,2.000000,42,1492.927120,1797.008741,5086.944602,0.000000,,,0,1,,,,,0.000363,
savings,hfvrp_n030_m06_s05,30,6,2.000000,42,1466.631074,2898.150416,7262.931906,0.000000,,,0,1,,,,,0.000303,
savings,hfvrp_n050_m10_s01,50,10,2.000000,42,2813.106668,8435.881266,19684.869200,0.000000,,,0,1,,,,,0.001152,
savings,hfvrp_n050_m10_s02,50,10,2.000000,42,2462.360491,14099.650523,30661.661538,0.000000,,,0,1,,,,,0.001883,
savings,hfvrp_n050_m10_s03,50,10,2.000000,42,2021.376503,14530.256534,31081.889572,0.000000,,,0,1,,,,,0.000807,
savings,hfvrp_n050_m10_s04,50,10,2.000000,42,2554.061504,10639.886609,23833.834723,0.000000,,,0,1,,,,,0.001539,
savings,hfvrp_n050_m10_s05,50,10,2.000000,42,2634.518519,9848.171235,22330.860988,0.000000,,,0,1,,,,,0.000758,
savings,hfvrp_n075_m15_s01,75,15,2.000000,42,4650.914544,7276.424963,19203.764470,0.000000,,,0,1,,,,,0.004672,
savings,hfvrp_n075_m15_s02,75,15,2.000000,42,4376.572019,13336.046008,31048.664035,0.000000,,,0,1,,,,,0.001341,
savings,hfvrp_n075_m15_s03,75,15,2.000000,42,4011.396908,16771.686175,37554.769258,0.000000,,,0,1,,,,,0.001417,
savings,hfvrp_n075_m15_s04,75,15,2.000000,42,4710.489589,11328.772408,27368.034404,0.000000,,,0,1,,,,,0.001888,
savings,hfvrp_n075_m15_s05,75,15,2.000000,42,3677.479878,11990.523228,27658.526334,0.000000,,,0,1,,,,,0.001272,
savings,hfvrp_n100_m20_s01,100,20,2.000000,42,6797.456225,17564.415452,41926.287128,0.000000,,,0,1,,,,,0.017108,
savings,hfvrp_n100_m20_s02,100,20,2.000000,42,5558.202118,23561.732504,52681.667125,0.000000,,,0,1,,,,,0.006484,
savings,hfvrp_n100_m20_s03,100,20,2.000000,42,6634.336572,16187.646808,39009.630188,0.000000,,,0,1,,,,,0.012797,
savings,hfvrp_n100_m20_s04,100,20,2.000000,42,5924.896667,21523.309434,48971.515536,0.000000,,,0,1,,,,,0.009706,
savings,hfvrp_n100_m20_s05,100,20,2.000000,42,5961.347633,20442.993265,46847.334163,0.000000,,,0,1,,,,,0.014091,
savings,hfvrp_n150_m30_s01,150,30,2.000000,42,10143.681434,46074.612235,102292.905905,0.000000,,,0,1,,,,,0.027912,
savings,hfvrp_n150_m30_s02,150,30,2.000000,42,10696.933874,39742.558090,90182.050055,0.000000,,,0,1,,,,,0.026559,
savings,hfvrp_n150_m30_s03,150,30,2.000000,42,11133.162481,39993.793756,91120.749994,0.000000,,,0,1,,,,,0.031920,
savings,hfvrp_n150_m30_s04,150,30,2.000000,42,11099.365521,43229.093015,97557.551552,0.000000,,,0,1,,,,,0.025498,
savings,hfvrp_n150_m30_s05,150,30,2.000000,42,10823.798465,26478.708292,63781.215049,0.000000,,,0,1,,,,,0.020740,
savings,hfvrp_n200_m40_s01,200,40,2.000000,42,14521.939973,48230.313213,110982.566399,0.000000,,,0,1,,,,,0.013767,
savings,hfvrp_n200_m40_s02,200,40,2.000000,42,16510.891391,45506.137924,107523.167238,0.000000,,,0,1,,,,,0.028694,
savings,hfvrp_n200_m40_s03,200,40,2.000000,42,15515.920667,52359.420264,120234.761195,0.000000,,,0,1,,,,,0.045052,
savings,hfvrp_n200_m40_s04,200,40,2.000000,42,18314.681909,35854.479706,90023.641321,0.000000,,,0,1,,,,,0.029240,
savings,hfvrp_n200_m40_s05,200,40,2.000000,42,17639.109086,29144.484456,75928.077997,0.000000,,,0,1,,,,,0.079371,
savings,augerat_A_n32_k5,31,8,2.000000,42,8254.950118,1752.799542,11760.549203,0.000000,,,0,1,,,,,0.000206,
savings,augerat_A_n37_k5,36,8,2.000000,42,8170.455720,895.339338,9961.134397,0.000000,,,0,1,,,,,0.000255,
savings,augerat_A_n45_k6,44,8,2.000000,42,11420.397539,993.931527,13408.260594,0.000000,,,0,1,,,,,0.000169,
savings,augerat_A_n54_k7,53,8,2.000000,42,13284.752319,2773.024126,18830.800571,0.000000,,,0,1,,,,,0.000289,
savings,augerat_A_n60_k9,59,10,2.000000,42,15106.799240,2547.015184,20200.829608,0.000000,,,0,1,,,,,0.000226,
savings,augerat_A_n80_k10,79,11,2.000000,42,17285.434612,4464.560532,26214.555676,0.000000,,,0,1,,,,,0.000960,
savings,pyvrp_X101_FSMFD,100,26,2.000000,42,3723610.246286,34364.622431,3792339.491147,0.000000,,,0,1,,,,,0.001756,
savings,pyvrp_X106_FSMD,105,16,2.000000,42,4015189.139603,62605.697726,4140400.535055,0.000000,,,0,1,,,,,0.000731,
savings,pyvrp_X110_HD,109,13,2.000000,42,2237769.363402,38187.673363,2314144.710127,0.000000,,,0,1,,,,,0.001182,
savings,pyvrp_X115_HVRP,114,18,2.000000,42,2187988.031936,45479.132043,2278946.296022,0.000000,,,0,0,,,,,0.001509,
savings,pyvrp_X120_FSMF,119,12,2.000000,42,3186660.025033,88689.919291,3364039.863614,0.000000,,,0,1,,,,,0.000955,
tabu,ex1_1v_feasible,2,1,2.000000,1796866290936433577,84.142136,50.000000,184.142136,0.000000,,,0,1,,,,,0.000011,
tabu,ex2_1v_infeasible,2,1,2.000000,1796866024648717783,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000012,
tabu,ex3_3v_all_feasible,3,3,2.000000,1796866050421229266,162.000000,20.000000,202.000000,0.000000,,,0,1,,,,,0.000032,
tabu,ex4_3v_infeasible,4,3,2.000000,1796866067602199021,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000022,
tabu,ex5_3v_one_used_feasible,3,3,2.000000,1796866093374706359,115.798990,50.000000,215.798990,0.000000,,,0,1,,,,,0.000047,
tabu,hfvrp_n001_m03_s01,1,3,2.000000,1796866110556850624,87.334995,168.337487,424.009968,0.000000,,,0,1,,,,,0.000130,
tabu,hfvrp_n001_m03_s01,1,3,2.000000,1,87.334995,168.337487,424.009968,0.000000,,,0,1,,,,,0.000414,
tabu,ex1_1v_feasible,2,1,2.000000,1,84.142136,50.000000,184.142136,0.000000,,,0,1,,,,,0.000026,
tabu,ex2_1v_infeasible,2,1,2.000000,1,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000023,
tabu,ex5_3v_one_used_feasible,3,3,2.000000,1,115.798990,50.000000,215.798990,0.000000,,,0,1,,,,,0.000131,
tabu,ex3_3v_all_feasible,3,3,2.000000,1,162.000000,20.000000,202.000000,0.000000,,,0,1,,,,,0.000042,
tabu,ex4_3v_infeasible,4,3,2.000000,1,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000025,
tabu,hfvrp_n001_m03_s01,1,3,2.000000,10,87.334995,168.337487,424.009968,0.000000,,,0,1,,,,,0.000255,
tabu,ex1_1v_feasible,2,1,2.000000,10,84.142136,50.000000,184.142136,0.000000,,,0,1,,,,,0.000005,
tabu,ex2_1v_infeasible,2,1,2.000000,10,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000011,
tabu,hfvrp_n001_m03_s01,1,3,2.000000,50,87.334995,168.337487,424.009968,0.000000,,,0,1,,,,,0.000134,
tabu,ex5_3v_one_used_feasible,3,3,2.000000,10,115.798990,50.000000,215.798990,0.000000,,,0,1,,,,,0.000043,
tabu,ex3_3v_all_feasible,3,3,2.000000,10,162.000000,20.000000,202.000000,0.000000,,,0,1,,,,,0.000036,
tabu,ex4_3v_infeasible,4,3,2.000000,10,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000042,
tabu,ex1_1v_feasible,2,1,2.000000,50,84.142136,50.000000,184.142136,0.000000,,,0,1,,,,,0.000005,
tabu,ex2_1v_infeasible,2,1,2.000000,50,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000023,
tabu,hfvrp_n001_m03_s01,1,3,2.000000,75,87.334995,168.337487,424.009968,0.000000,,,0,1,,,,,0.000402,
tabu,ex5_3v_one_used_feasible,3,3,2.000000,50,115.798990,50.000000,215.798990,0.000000,,,0,1,,,,,0.000144,
tabu,ex3_3v_all_feasible,3,3,2.000000,50,162.000000,20.000000,202.000000,0.000000,,,0,1,,,,,0.000036,
tabu,ex1_1v_feasible,2,1,2.000000,75,84.142136,50.000000,184.142136,0.000000,,,0,1,,,,,0.000020,
tabu,ex2_1v_infeasible,2,1,2.000000,75,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000008,
tabu,hfvrp_n001_m03_s01,1,3,2.000000,100,87.334995,168.337487,424.009968,0.000000,,,0,1,,,,,0.000146,
tabu,ex4_3v_infeasible,4,3,2.000000,50,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000078,
tabu,hfvrp_n001_m03_s01,1,3,2.000000,200,87.334995,168.337487,424.009968,0.000000,,,0,1,,,,,0.000138,
tabu,ex1_1v_feasible,2,1,2.000000,100,84.142136,50.000000,184.142136,0.000000,,,0,1,,,,,0.000016,
tabu,ex2_1v_infeasible,2,1,2.000000,100,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000015,
tabu,ex5_3v_one_used_feasible,3,3,2.000000,75,115.798990,50.000000,215.798990,0.000000,,,0,1,,,,,0.000144,
tabu,ex3_3v_all_feasible,3,3,2.000000,75,162.000000,20.000000,202.000000,0.000000,,,0,1,,,,,0.000029,
tabu,hfvrp_n001_m03_s01,1,3,2.000000,999,87.334995,168.337487,424.009968,0.000000,,,0,1,,,,,0.000414,
tabu,ex4_3v_infeasible,4,3,2.000000,75,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000033,
