method,instance,N,M,beta,seed,cost_operational,cost_priority,cost_total,lower_bound,root_lp_bound,gap,optimal,feasible,status,num_nodes,num_iterations,num_solutions,runtime_sec,variant
exact,ex2_1v_infeasible,2,1,0.001000,42,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0,infeasible,0,0,0,0.000418,
exact,ex3_3v_all_feasible,3,3,0.001000,42,162.000000,20.000000,162.020000,162.020000,154.363591,0.000000,1,1,optimal,0,0,1,0.000796,
exact,ex4_3v_infeasible,4,3,0.001000,42,0.000000,0.000000,0.000000,0.000000,169.094658,1.000000,0,0,infeasible,0,0,0,0.001179,
exact,ex1_1v_feasible,2,1,0.001000,42,84.142136,50.000000,84.192136,84.192136,78.556349,0.000000,1,1,optimal,0,2,2,0.005535,
exact,hfvrp_n001_m03_s01,1,3,0.001000,42,87.334995,168.337487,87.503332,87.503332,87.503332,0.000000,1,1,optimal,0,0,1,0.000888,
exact,ex5_3v_one_used_feasible,3,3,0.001000,42,107.597980,120.710678,107.718690,107.718690,95.597980,0.000000,1,1,optimal,0,4,2,0.008676,
exact,hfvrp_n001_m03_s02,1,3,0.001000,42,156.310634,50.546098,156.361180,156.361180,156.361180,0.000000,1,1,optimal,0,0,1,0.000631,
exact,hfvrp_n001_m03_s03,1,3,0.001000,42,130.438737,0.000000,130.438737,130.438737,130.438737,0.000000,1,1,optimal,0,0,1,0.001163,
exact,hfvrp_n001_m03_s04,1,3,0.001000,42,122.386776,0.000000,122.386776,122.386776,122.386776,0.000000,1,1,optimal,0,0,1,0.000634,
exact,hfvrp_n001_m03_s05,1,3,0.001000,42,89.097550,34.548775,89.132099,89.132099,89.132099,0.000000,1,1,optimal,0,0,1,0.000630,
exact,hfvrp_n002_m03_s01,2,3,0.001000,42,262.852855,468.007587,263.320862,263.320862,249.055499,0.000000,1,1,optimal,0,0,3,0.004805,
exact,hfvrp_n002_m03_s02,2,3,0.001000,42,139.033247,41.343143,139.074590,139.074590,130.817821,0.000000,1,1,optimal,0,12,3,0.006747,
exact,hfvrp_n002_m03_s03,2,3,0.001000,42,185.309216,25.338303,185.334554,185.334554,155.417444,0.000000,1,1,optimal,0,0,3,0.006428,
exact,hfvrp_n002_m03_s04,2,3,0.001000,42,174.552021,35.445494,174.587466,174.587466,142.481649,0.000000,1,1,optimal,0,18,3,0.010887,
exact,hfvrp_n002_m03_s05,2,3,0.001000,42,252.004246,183.153460,252.187399,252.187399,216.906774,0.000000,1,1,optimal,0,7,2,0.006757,
exact,hfvrp_n005_m03_s01,5,3,0.001000,42,350.283936,145.533835,350.429470,350.429470,267.549103,0.000000,1,1,optimal,0,198,4,0.082818,
exact,hfvrp_n005_m03_s02,5,3,0.001000,42,358.545666,176.381442,358.722047,358.722047,289.406726,0.000000,1,1,optimal,0,184,4,0.043758,
exact,hfvrp_n005_m03_s03,5,3,0.001000,42,444.734799,0.000000,444.734799,438.931910,325.638053,0.013048,1,1,optimal,0,224,3,0.057526,
exact,hfvrp_n005_m03_s04,5,3,0.001000,42,278.576281,287.478473,278.863759,278.863759,158.921111,0.000000,1,1,optimal,0,85,3,0.034529,
exact,hfvrp_n005_m03_s05,5,3,0.001000,42,362.596536,406.141495,363.002677,363.002677,301.136120,0.000000,1,1,optimal,7,657,4,0.191869,
exact,hfvrp_n010_m03_s01,10,3,0.001000,42,505.698641,331.824464,506.030466,506.030466,315.594584,0.000000,1,1,optimal,934,8087,9,1.000644,
exact,hfvrp_n010_m03_s02,10,3,0.001000,42,488.666606,539.371764,489.205978,489.205978,309.276307,0.000000,1,1,optimal,627,6147,12,0.443476,
exact,hfvrp_n010_m03_s03,10,3,0.001000,42,534.726709,763.645230,535.490355,535.490355,425.184968,0.000000,1,1,optimal,417,4631,11,0.826570,
exact,hfvrp_n010_m03_s05,10,3,0.001000,42,481.969273,655.167646,482.624440,482.624440,340.923866,0.000000,1,1,optimal,71,1180,6,0.288950,
exact,hfvrp_n010_m03_s04,10,3,0.001000,42,511.684614,1016.706664,512.701321,512.701321,354.562532,0.000000,1,1,optimal,2285,22366,9,1.315125,
exact,hfvrp_n015_m03_s01,15,3,0.001000,42,551.460560,2174.186324,553.634747,553.634747,418.056740,0.000000,1,1,optimal,5444,74534,14,10.116975,
exact,hfvrp_n015_m03_s02,15,3,0.001000,42,527.232952,2252.207446,529.485159,529.485159,369.693351,0.000000,1,1,optimal,2009,25377,11,1.855132,
exact,hfvrp_n015_m03_s05,15,3,0.001000,42,559.210526,1303.873819,560.514400,560.514400,352.825609,0.000000,1,1,optimal,2210,26997,8,5.028011,
exact,hfvrp_n015_m03_s04,15,3,0.001000,42,614.626038,4323.337407,618.949375,618.949375,403.518958,0.000000,1,1,optimal,2221,37800,15,7.954428,
exact,hfvrp_n015_m03_s03,15,3,0.001000,42,487.231918,754.172361,487.986091,487.986091,336.962556,0.000000,1,1,optimal,11026,114221,9,37.029885,
exact,hfvrp_n020_m04_s02,20,4,0.001000,42,651.278443,2443.772025,653.722215,653.722215,516.395425,0.000000,1,1,optimal,5009,101550,11,25.790008,
exact,hfvrp_n020_m04_s05,20,4,0.001000,42,657.465461,2083.931358,659.549392,659.549392,548.793994,0.000000,1,1,optimal,645,10546,7,1.225642,
exact,hfvrp_n020_m04_s03,20,4,0.001000,42,656.241709,2917.011124,659.158721,659.158721,462.677123,0.000000,1,1,optimal,11017,188795,14,46.727391,
exact,hfvrp_n020_m04_s04,20,4,0.001000,42,687.393426,2598.119758,689.991546,689.991546,507.487641,0.000000,1,1,optimal,3487,55842,10,23.497066,
exact,hfvrp_n020_m04_s01,20,4,0.001000,42,672.808731,2116.849542,674.925580,674.925580,484.079248,0.000000,1,1,optimal,33529,512330,18,108.907108,
exact,hfvrp_n030_m06_s04,30,6,0.001000,42,1116.843806,2200.007282,1119.043814,1119.043007,854.868152,0.000001,1,1,optimal,257129,15613828,18,4282.643369,
exact,hfvrp_n030_m06_s02,30,6,0.001000,42,1024.891970,3546.566687,1028.438536,962.766591,701.312133,0.063856,0,1,mem_limit,1142835,34349055,42,15084.725757,
exact,hfvrp_n030_m06_s01,30,6,0.001000,42,1189.699247,3378.323075,1193.077570,984.862010,682.168747,0.174520,0,1,time_limit,1250888,27560991,41,18000.008796,
exact,hfvrp_n030_m06_s03,30,6,0.001000,42,1178.881975,3885.551505,1182.767526,1040.041210,794.221151,0.120671,0,1,time_limit,753330,32433486,28,18000.003298,
exact,hfvrp_n030_m06_s05,30,6,0.001000,42,1146.424419,2263.936864,1148.688355,1040.412478,796.518999,0.094260,0,1,time_limit,498116,27169506,29,18000.020950,
exact,hfvrp_n050_m10_s01,50,10,0.001000,42,2063.646504,8386.066834,2072.032570,1752.880427,1320.522719,0.154029,0,1,time_limit,111999,5126796,32,18000.025344,
exact,hfvrp_n050_m10_s02,50,10,0.001000,42,1917.598889,11048.487126,1928.647376,1564.719104,1286.560910,0.188696,0,1,time_limit,248582,11840422,49,18000.043401,
exact,hfvrp_n050_m10_s03,50,10,0.001000,42,1806.839044,11602.406632,1818.441451,1527.061443,1225.063023,0.160236,0,1,time_limit,189745,16772044,43,18000.015188,
exact,hfvrp_n050_m10_s04,50,10,0.001000,42,1834.168985,9543.743895,1843.712729,1575.073461,1252.731272,0.145706,0,1,time_limit,261878,11879711,50,18000.029284,
exact,hfvrp_n050_m10_s05,50,10,0.001000,42,1907.297724,11429.396593,1918.727121,1684.460860,1158.815585,0.122095,0,1,time_limit,243362,11306719,52,18000.013703,
exact,hfvrp_n075_m15_s01,75,15,0.001000,42,4300.081118,12633.168439,4312.714287,2368.744610,1825.311141,0.450753,0,1,time_limit,29519,1973650,49,18000.052058,
exact,hfvrp_n075_m15_s02,75,15,0.001000,42,4261.181704,14392.953734,4275.574658,2607.550265,2092.227672,0.390129,0,1,time_limit,25157,1742450,67,18000.127629,
exact,hfvrp_n075_m15_s03,75,15,0.001000,42,4887.240075,18959.933738,4906.200009,2733.122493,2155.929751,0.442925,0,1,time_limit,51977,3011340,37,18000.066983,
exact,hfvrp_n075_m15_s04,75,15,0.001000,42,3905.810205,17202.274074,3923.012479,2556.725117,2071.372250,0.348275,0,1,time_limit,80138,6474815,82,18000.139799,
exact,hfvrp_n075_m15_s05,75,15,0.001000,42,3666.476508,11835.505526,3678.312014,2645.575161,2159.027377,0.280764,0,1,time_limit,79432,5896813,72,18000.083377,
exact,hfvrp_n100_m20_s01,100,20,0.001000,42,7351.464904,26498.750202,7377.963654,3622.778040,2957.348607,0.515460,0,0,time_limit,22790,1469994,1,18000.035497,
exact,hfvrp_n100_m20_s02,100,20,0.001000,42,0.000000,0.000000,0.000000,3391.841805,2752.884228,1.000000,0,0,no_solution,13734,1227271,0,18000.022532,
exact,hfvrp_n100_m20_s03,100,20,0.001000,42,0.000000,0.000000,0.000000,3540.420137,2856.661782,1.000000,0,0,no_solution,9807,944480,0,18000.238456,
exact,hfvrp_n100_m20_s04,100,20,0.001000,42,5816.876642,18952.014202,5835.828656,3704.414463,3002.353415,0.365229,0,1,time_limit,28717,2279790,58,18000.163820,
exact,hfvrp_n100_m20_s05,100,20,0.001000,42,5837.712889,27303.205275,5865.016094,3455.220382,2774.994506,0.410876,0,1,time_limit,30393,2198412,86,18000.290736,
exact,hfvrp_n150_m30_s01,150,30,0.001000,42,0.000000,0.000000,0.000000,6311.724301,5147.309259,1.000000,0,0,no_solution,2520,543917,0,18000.192059,
exact,hfvrp_n150_m30_s02,150,30,0.001000,42,10849.145675,32285.713475,10881.431389,6225.523474,4935.867158,0.482374,0,0,time_limit,6505,997291,1,18000.109558,
exact,hfvrp_n150_m30_s03,150,30,0.001000,42,11332.493022,35842.160529,11368.335182,6188.114442,5269.518579,0.496258,0,0,time_limit,779,170932,1,18000.146288,
exact,hfvrp_n150_m30_s04,150,30,0.001000,42,12903.883340,48093.472763,12951.976813,6217.341611,5229.400932,0.551116,0,0,time_limit,4389,756958,1,18001.560467,
exact,hfvrp_n150_m30_s05,150,30,0.001000,42,9617.647729,13519.192901,9631.166922,6261.111960,5117.686793,0.454878,0,0,time_limit,1402,248775,1,18002.526693,
exact,hfvrp_n200_m40_s01,200,40,0.001000,42,0.000000,0.000000,0.000000,9889.187763,8695.742805,1.000000,0,0,no_solution,1648,536341,0,18000.218800,
exact,hfvrp_n200_m40_s02,200,40,0.001000,42,10064.989664,4947.587933,10069.937251,10075.845678,8762.069592,0.333856,0,0,time_limit,918,435649,1,18000.389517,
exact,hfvrp_n200_m40_s04,200,40,0.001000,42,9615.565759,6216.785050,9621.782544,9879.682476,8618.328821,0.321845,0,0,time_limit,918,459667,1,18001.285370,
exact,hfvrp_n200_m40_s03,200,40,0.001000,42,9365.539751,4736.508316,9370.276259,9979.925610,8494.383200,0.325950,0,0,time_limit,1428,611453,1,18000.804569,
exact,hfvrp_n200_m40_s05,200,40,0.001000,42,8538.539411,3612.561740,8542.151973,9906.489330,8496.529117,0.289394,0,0,time_limit,921,473343,1,18000.654667,
exact,augerat_A_n32_k5,31,8,0.001000,42,5941.390338,1713.987636,5943.104326,5615.469653,5557.793975,0.055129,0,1,time_limit,1500100,42227658,68,18000.013480,
exact,augerat_A_n37_k5,36,8,0.001000,42,5978.350919,2588.734072,5980.939653,5588.510718,5474.595385,0.065613,0,1,mem_limit,601178,21934824,19,11269.903259,
exact,augerat_A_n45_k6,44,8,0.001000,42,10290.793677,1340.569794,10292.134247,9875.262692,8817.923568,0.040504,0,1,time_limit,300620,18388680,50,18000.008828,
exact,augerat_A_n54_k7,53,8,0.001000,42,12614.186345,3049.264569,12617.235610,10949.052510,10321.271985,0.132215,0,1,time_limit,143694,13084325,67,18000.018014,
exact,augerat_A_n60_k9,59,10,0.001000,42,14277.604597,3819.263039,14281.423860,13145.078821,12829.634497,0.079568,0,1,time_limit,116703,8170529,60,18000.021018,
exact,augerat_A_n80_k10,79,11,0.001000,42,18351.523413,6183.912827,18357.707325,16173.578234,14973.308684,0.118976,0,0,time_limit,59234,4711131,59,18000.052474,
exact,pyvrp_X101_FSMFD,100,26,0.001000,42,0.000000,0.000000,0.000000,2573256.180552,2482736.749970,1.000000,0,0,no_solution,4080,633717,0,18000.040744,
exact,pyvrp_X106_FSMD,105,16,0.001000,42,0.000000,0.000000,0.000000,2508722.951677,2277844.514703,1.000000,0,0,no_solution,6716,1448054,0,18000.020671,
exact,pyvrp_X110_HD,109,13,0.001000,42,3074003.433452,83212.238810,3074086.645690,1127786.952233,963289.368118,0.633131,0,1,time_limit,22319,1953290,20,18000.048152,
exact,pyvrp_X115_HVRP,114,18,0.001000,42,2897666.961697,94351.117440,2897761.312815,1389668.073298,1240009.334696,0.526979,0,0,time_limit,21502,2727857,1,18000.039407,
exact,pyvrp_X120_FSMF,119,12,0.001000,42,3964499.217618,129671.389811,3964628.889008,2500906.734208,2407339.585580,0.369195,0,1,time_limit,33041,3451861,59,18000.182414,
savings,ex1_1v_feasible,2,1,0.001000,42,84.142136,50.000000,84.192136,0.000000,,,0,1,,,,,0.000014,
savings,ex2_1v_infeasible,2,1,0.001000,42,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000006,
savings,ex3_3v_all_feasible,3,3,0.001000,42,162.000000,20.000000,162.020000,0.000000,,,0,1,,,,,0.000014,
savings,ex4_3v_infeasible,4,3,0.001000,42,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000015,
savings,ex5_3v_one_used_feasible,3,3,0.001000,42,107.597980,120.710678,107.718690,0.000000,,,0,1,,,,,0.000008,
savings,hfvrp_n001_m03_s01,1,3,0.001000,42,87.334995,168.337487,87.503332,0.000000,,,0,1,,,,,0.000008,
savings,hfvrp_n001_m03_s02,1,3,0.001000,42,156.310634,50.546098,156.361180,0.000000,,,0,1,,,,,0.000005,
savings,hfvrp_n001_m03_s03,1,3,0.001000,42,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.000005,
savings,hfvrp_n001_m03_s04,1,3,0.001000,42,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.000010,
savings,hfvrp_n001_m03_s05,1,3,0.001000,42,89.097550,34.548775,89.132099,0.000000,,,0,1,,,,,0.000010,
savings,hfvrp_n002_m03_s01,2,3,0.001000,42,262.852855,468.007587,263.320862,0.000000,,,0,1,,,,,0.000021,
savings,hfvrp_n002_m03_s02,2,3,0.001000,42,139.033247,41.343143,139.074590,0.000000,,,0,1,,,,,0.000014,
savings,hfvrp_n002_m03_s03,2,3,0.001000,42,185.309216,25.338303,185.334554,0.000000,,,0,1,,,,,0.000010,
savings,hfvrp_n002_m03_s04,2,3,0.001000,42,174.940044,35.445494,174.975490,0.000000,,,0,1,,,,,0.000006,
savings,hfvrp_n002_m03_s05,2,3,0.001000,42,302.671304,316.313399,302.987618,0.000000,,,0,1,,,,,0.000007,
savings,hfvrp_n005_m03_s01,5,3,0.001000,42,350.283936,145.533835,350.429470,0.000000,,,0,1,,,,,0.000032,
savings,hfvrp_n005_m03_s02,5,3,0.001000,42,359.865479,294.868617,360.160347,0.000000,,,0,1,,,,,0.000013,
savings,hfvrp_n005_m03_s03,5,3,0.001000,42,461.844903,0.000000,461.844903,0.000000,,,0,1,,,,,0.000022,
savings,hfvrp_n005_m03_s04,5,3,0.001000,42,309.749602,490.709536,310.240311,0.000000,,,0,1,,,,,0.000048,
savings,hfvrp_n005_m03_s05,5,3,0.001000,42,383.805582,486.322908,384.291905,0.000000,,,0,1,,,,,0.000017,
savings,hfvrp_n010_m03_s01,10,3,0.001000,42,556.417944,1098.915426,557.516859,0.000000,,,0,1,,,,,0.000018,
savings,hfvrp_n010_m03_s02,10,3,0.001000,42,532.839730,1545.794420,534.385524,0.000000,,,0,1,,,,,0.000040,
savings,hfvrp_n010_m03_s03,10,3,0.001000,42,536.207835,877.959782,537.085794,0.000000,,,0,1,,,,,0.000026,
savings,hfvrp_n010_m03_s04,10,3,0.001000,42,531.177998,1209.552547,532.387551,0.000000,,,0,1,,,,,0.000026,
savings,hfvrp_n010_m03_s05,10,3,0.001000,42,481.969273,655.167646,482.624440,0.000000,,,0,1,,,,,0.000026,
savings,hfvrp_n015_m03_s01,15,3,0.001000,42,580.855440,4613.412323,585.468852,0.000000,,,0,1,,,,,0.000020,
savings,hfvrp_n015_m03_s02,15,3,0.001000,42,536.153014,2679.028517,538.832042,0.000000,,,0,1,,,,,0.000052,
savings,hfvrp_n015_m03_s03,15,3,0.001000,42,516.494315,1798.435270,518.292750,0.000000,,,0,1,,,,,0.000047,
savings,hfvrp_n015_m03_s04,15,3,0.001000,42,614.626038,4323.337407,618.949375,0.000000,,,0,1,,,,,0.000023,
savings,hfvrp_n015_m03_s05,15,3,0.001000,42,588.643437,1320.613601,589.964051,0.000000,,,0,1,,,,,0.000040,
savings,hfvrp_n020_m04_s01,20,4,0.001000,42,674.454866,1952.194479,676.407061,0.000000,,,0,1,,,,,0.000085,
savings,hfvrp_n020_m04_s02,20,4,0.001000,42,672.184863,1926.675143,674.111538,0.000000,,,0,1,,,,,0.000057,
savings,hfvrp_n020_m04_s03,20,4,0.001000,42,701.671294,4373.571255,706.044865,0.000000,,,0,1,,,,,0.000123,
savings,hfvrp_n020_m04_s04,20,4,0.001000,42,794.295459,3667.537007,797.962996,0.000000,,,0,1,,,,,0.000169,
savings,hfvrp_n020_m04_s05,20,4,0.001000,42,771.985614,3522.066765,775.507681,0.000000,,,0,1,,,,,0.000063,
savings,hfvrp_n030_m06_s01,30,6,0.001000,42,1434.000109,5025.945144,1439.026054,0.000000,,,0,1,,,,,0.000139,
savings,hfvrp_n030_m06_s02,30,6,0.001000,42,1075.743531,4269.352561,1080.012883,0.000000,,,0,1,,,,,0.000109,
savings,hfvrp_n030_m06_s03,30,6,0.001000,42,1249.258969,3449.171328,1252.708141,0.000000,,,0,1,,,,,0.000247,
savings,hfvrp_n030_m06_s04,30,6,0.001000,42,1270.689459,2598.524843,1273.287984,0.000000,,,0,1,,,,,0.000150,
savings,hfvrp_n030_m06_s05,30,6,0.001000,42,1233.884998,3500.312480,1237.385311,0.000000,,,0,1,,,,,0.000192,
savings,hfvrp_n050_m10_s01,50,10,0.001000,42,2217.745167,9739.319357,2227.484486,0.000000,,,0,1,,,,,0.001283,
savings,hfvrp_n050_m10_s02,50,10,0.001000,42,2318.244622,18153.849584,2336.398472,0.000000,,,0,1,,,,,0.000362,
savings,hfvrp_n050_m10_s03,50,10,0.001000,42,2004.172869,15031.212799,2019.204082,0.000000,,,0,1,,,,,0.000449,
savings,hfvrp_n050_m10_s04,50,10,0.001000,42,2020.445844,14063.261621,2034.509106,0.000000,,,0,1,,,,,0.001038,
savings,hfvrp_n050_m10_s05,50,10,0.001000,42,2165.900582,11649.896367,2177.550478,0.000000,,,0,1,,,,,0.000419,
savings,hfvrp_n075_m15_s01,75,15,0.001000,42,3512.376750,10660.706528,3523.037457,0.000000,,,0,1,,,,,0.000630,
savings,hfvrp_n075_m15_s02,75,15,0.001000,42,3726.158906,12273.801344,3738.432707,0.000000,,,0,1,,,,,0.000792,
savings,hfvrp_n075_m15_s03,75,15,0.001000,42,3965.110836,17262.051200,3982.372887,0.000000,,,0,1,,,,,0.002030,
savings,hfvrp_n075_m15_s04,75,15,0.001000,42,3965.549663,15463.982279,3981.013645,0.000000,,,0,1,,,,,0.000974,
savings,hfvrp_n075_m15_s05,75,15,0.001000,42,3462.992053,12429.729518,3475.421783,0.000000,,,0,1,,,,,0.000441,
savings,hfvrp_n100_m20_s01,100,20,0.001000,42,5616.215702,20474.809811,5636.690512,0.000000,,,0,1,,,,,0.004503,
savings,hfvrp_n100_m20_s02,100,20,0.001000,42,4914.126936,25723.526948,4939.850463,0.000000,,,0,1,,,,,0.001429,
savings,hfvrp_n100_m20_s03,100,20,0.001000,42,5292.878116,23165.764874,5316.043881,0.000000,,,0,1,,,,,0.002018,
savings,hfvrp_n100_m20_s04,100,20,0.001000,42,5355.983371,24525.182671,5380.508554,0.000000,,,0,1,,,,,0.002489,
savings,hfvrp_n100_m20_s05,100,20,0.001000,42,5392.490200,25563.188226,5418.053388,0.000000,,,0,1,,,,,0.001934,
savings,hfvrp_n150_m30_s01,150,30,0.001000,42,9128.030560,48535.542326,9176.566102,0.000000,,,0,1,,,,,0.019013,
savings,hfvrp_n150_m30_s02,150,30,0.001000,42,9030.220321,44708.639634,9074.928961,0.000000,,,0,1,,,,,0.010621,
savings,hfvrp_n150_m30_s03,150,30,0.001000,42,9645.134131,46165.988878,9691.300120,0.000000,,,0,1,,,,,0.019321,
savings,hfvrp_n150_m30_s04,150,30,0.001000,42,9406.372728,51549.364326,9457.922092,0.000000,,,0,1,,,,,0.010978,
savings,hfvrp_n150_m30_s05,150,30,0.001000,42,9213.279174,33588.634258,9246.867808,0.000000,,,0,1,,,,,0.008504,
savings,hfvrp_n200_m40_s01,200,40,0.001000,42,14463.194876,48409.434203,14511.604311,0.000000,,,0,1,,,,,0.016207,
savings,hfvrp_n200_m40_s02,200,40,0.001000,42,15505.927464,47943.591363,15553.871056,0.000000,,,0,1,,,,,0.020626,
savings,hfvrp_n200_m40_s03,200,40,0.001000,42,14742.441721,53529.375030,14795.971096,0.000000,,,0,1,,,,,0.018487,
savings,hfvrp_n200_m40_s04,200,40,0.001000,42,16139.952114,41544.542283,16181.496656,0.000000,,,0,1,,,,,0.013992,
savings,hfvrp_n200_m40_s05,200,40,0.001000,42,15505.674524,36900.740711,15542.575265,0.000000,,,0,1,,,,,0.019991,
savings,augerat_A_n32_k5,31,8,0.001000,42,8223.452027,2155.826425,8225.607853,0.000000,,,0,1,,,,,0.000118,
savings,augerat_A_n37_k5,36,8,0.001000,42,8059.686630,996.171029,8060.682801,0.000000,,,0,1,,,,,0.000105,
savings,augerat_A_n45_k6,44,8,0.001000,42,11334.466304,1435.749109,11335.902053,0.000000,,,0,1,,,,,0.000380,
savings,augerat_A_n54_k7,53,8,0.001000,42,13240.481602,2957.195837,13243.438798,0.000000,,,0,1,,,,,0.000198,
savings,augerat_A_n60_k9,59,10,0.001000,42,15054.083718,2704.215564,15056.787933,0.000000,,,0,1,,,,,0.000349,
savings,augerat_A_n80_k10,79,11,0.001000,42,17032.884224,5147.415057,17038.031639,0.000000,,,0,1,,,,,0.000985,
savings,pyvrp_X101_FSMFD,100,26,0.001000,42,3723016.307644,33444.735460,3723049.752379,0.000000,,,0,1,,,,,0.000828,
savings,pyvrp_X106_FSMD,105,16,0.001000,42,4015189.139603,62605.697726,4015251.745300,0.000000,,,0,1,,,,,0.001920,
savings,pyvrp_X110_HD,109,13,0.001000,42,2236511.862832,39543.686460,2236551.406519,0.000000,,,0,1,,,,,0.000918,
savings,pyvrp_X115_HVRP,114,18,0.001000,42,2187988.031936,45479.132043,2188033.511068,0.000000,,,0,0,,,,,0.001397,
savings,pyvrp_X120_FSMF,119,12,0.001000,42,3185104.723963,90157.997148,3185194.881960,0.000000,,,0,1,,,,,0.001320,
tabu,ex1_1v_feasible,2,1,0.001000,1788179171600077476,84.142136,50.000000,84.192136,0.000000,,,0,1,,,,,0.000018,
tabu,ex2_1v_infeasible,2,1,0.001000,1788179124357532264,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000009,
tabu,ex3_3v_all_feasible,3,3,0.001000,1788178982628529605,162.000000,20.000000,162.020000,0.000000,,,0,1,,,,,0.000026,
tabu,ex4_3v_infeasible,4,3,0.001000,1788178969744129490,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000022,
tabu,ex5_3v_one_used_feasible,3,3,0.001000,1788178922501974495,107.597980,120.710678,107.718690,0.000000,,,0,1,,,,,0.000047,
tabu,hfvrp_n001_m03_s01,1,3,0.001000,1788179021290817553,87.334995,168.337487,87.503332,0.000000,,,0,1,,,,,0.000148,
tabu,hfvrp_n001_m03_s01,1,3,0.001000,1,87.334995,168.337487,87.503332,0.000000,,,0,1,,,,,0.000130,
tabu,ex2_1v_infeasible,2,1,0.001000,1,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000012,
tabu,ex1_1v_feasible,2,1,0.001000,1,84.142136,50.000000,84.192136,0.000000,,,0,1,,,,,0.000015,
tabu,ex5_3v_one_used_feasible,3,3,0.001000,1,107.597980,120.710678,107.718690,0.000000,,,0,1,,,,,0.000088,
tabu,ex3_3v_all_feasible,3,3,0.001000,1,162.000000,20.000000,162.020000,0.000000,,,0,1,,,,,0.000026,
tabu,ex4_3v_infeasible,4,3,0.001000,1,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000079,
tabu,hfvrp_n001_m03_s01,1,3,0.001000,10,87.334995,168.337487,87.503332,0.000000,,,0,1,,,,,0.000385,
tabu,ex1_1v_feasible,2,1,0.001000,10,84.142136,50.000000,84.192136,0.000000,,,0,1,,,,,0.000006,
tabu,ex2_1v_infeasible,2,1,0.001000,10,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000034,
tabu,hfvrp_n001_m03_s01,1,3,0.001000,50,87.334995,168.337487,87.503332,0.000000,,,0,1,,,,,0.000379,
tabu,ex5_3v_one_used_feasible,3,3,0.001000,10,107.597980,120.710678,107.718690,0.000000,,,0,1,,,,,0.000046,
tabu,ex3_3v_all_feasible,3,3,0.001000,10,162.000000,20.000000,162.020000,0.000000,,,0,1,,,,,0.000032,
tabu,ex1_1v_feasible,2,1,0.001000,50,84.142136,50.000000,84.192136,0.000000,,,0,1,,,,,0.000016,
tabu,ex4_3v_infeasible,4,3,0.001000,10,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000036,
tabu,ex2_1v_infeasible,2,1,0.001000,50,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000023,
tabu,hfvrp_n001_m03_s01,1,3,0.001000,75,87.334995,168.337487,87.503332,0.000000,,,0,1,,,,,0.000133,
tabu,ex5_3v_one_used_feasible,3,3,0.001000,50,107.597980,120.710678,107.718690,0.000000,,,0,1,,,,,0.000047,
tabu,ex3_3v_all_feasible,3,3,0.001000,50,162.000000,20.000000,162.020000,0.000000,,,0,1,,,,,0.000053,
tabu,ex1_1v_feasible,2,1,0.001000,75,84.142136,50.000000,84.192136,0.000000,,,0,1,,,,,0.000010,
tabu,ex2_1v_infeasible,2,1,0.001000,75,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000011,
tabu,hfvrp_n001_m03_s01,1,3,0.001000,100,87.334995,168.337487,87.503332,0.000000,,,0,1,,,,,0.000130,
tabu,ex4_3v_infeasible,4,3,0.001000,50,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000067,
tabu,hfvrp_n001_m03_s01,1,3,0.001000,200,87.334995,168.337487,87.503332,0.000000,,,0,1,,,,,0.000133,
tabu,ex1_1v_feasible,2,1,0.001000,100,84.142136,50.000000,84.192136,0.000000,,,0,1,,,,,0.000009,
tabu,ex2_1v_infeasible,2,1,0.001000,100,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000008,
tabu,ex5_3v_one_used_feasible,3,3,0.001000,75,107.597980,120.710678,107.718690,0.000000,,,0,1,,,,,0.000134,
tabu,ex3_3v_all_feasible,3,3,0.001000,75,162.000000,20.000000,162.020000,0.000000,,,0,1,,,,,0.000027,
tabu,hfvrp_n001_m03_s01,1,3,0.001000,999,87.334995,168.337487,87.503332,0.000000,,,0,1,,,,,0.000384,
tabu,ex4_3v_infeasible,4,3,0.001000,75,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000026,
tabu,ex1_1v_feasible,2,1,0.001000,200,84.142136,50.000000,84.192136,0.000000,,,0,1,,,,,0.000010,
tabu,ex2_1v_infeasible,2,1,0.001000,200,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000021,
tabu,ex5_3v_one_used_feasible,3,3,0.001000,100,107.597980,120.710678,107.718690,0.000000,,,0,1,,,,,0.000143,
