method,instance,runs,cost_mean,cost_std,runtime_mean
exact,hfvrp_n075_m15_s03,1,4906.2000,0,18000.0670
exact,hfvrp_n075_m15_s04,1,3923.0125,0,18000.1398
exact,hfvrp_n075_m15_s05,1,3678.3120,0,18000.0834
exact,hfvrp_n100_m20_s04,1,5835.8287,0,18000.1638
exact,hfvrp_n100_m20_s05,1,5865.0161,0,18000.2907
exact,pyvrp_X110_HD,1,3074086.6457,0,18000.0482
exact,pyvrp_X120_FSMF,1,3964628.8890,0,18000.1824
ga,augerat_A_n32_k5,48,8305.6190,62.0433,2.1187
ga,augerat_A_n37_k5,48,8204.9453,67.1387,2.4745
ga,augerat_A_n45_k6,48,11540.2753,117.1097,3.0814
ga,augerat_A_n54_k7,48,12611.6090,191.3000,3.7926
ga,augerat_A_n60_k9,48,16045.7522,175.1263,4.3201
ga,augerat_A_n80_k10,48,18176.4298,245.3358,5.9493
ga,ex1_1v_feasible,48,84.1921,0.0000,0.3018
ga,ex3_3v_all_feasible,48,162.0200,0.0000,0.4026
ga,ex5_3v_one_used_feasible,48,107.7187,0.0000,0.3916
ga,hfvrp_n001_m03_s01,48,87.5033,0.0000,0.2486
ga,hfvrp_n001_m03_s02,48,156.3612,0.0000,0.2476
ga,hfvrp_n001_m03_s03,48,130.4387,0.0000,0.2480
ga,hfvrp_n001_m03_s04,48,122.3868,0.0000,0.2480
ga,hfvrp_n001_m03_s05,48,89.1321,0.0000,0.2477
ga,hfvrp_n002_m03_s01,48,263.3209,0.0000,0.3290
ga,hfvrp_n002_m03_s02,48,139.0746,0.0000,0.3202
ga,hfvrp_n002_m03_s03,48,185.3346,0.0000,0.3292
ga,hfvrp_n002_m03_s04,48,174.9755,0.0000,0.3193
ga,hfvrp_n002_m03_s05,48,302.9876,0.0000,0.3189
ga,hfvrp_n005_m03_s01,48,350.4295,0.0000,0.4827
ga,hfvrp_n005_m03_s02,48,360.1603,0.0000,0.4914
ga,hfvrp_n005_m03_s03,48,444.7348,0.0000,0.4937
ga,hfvrp_n005_m03_s04,48,278.8897,0.0760,0.4926
ga,hfvrp_n005_m03_s05,48,363.0027,0.0000,0.4885
ga,hfvrp_n010_m03_s01,48,523.7025,1.0051,0.7444
ga,hfvrp_n010_m03_s02,48,527.7764,1.1584,0.7520
ga,hfvrp_n010_m03_s03,48,537.0858,0.0000,0.7503
ga,hfvrp_n010_m03_s04,48,516.0714,5.4600,0.7497
ga,hfvrp_n010_m03_s05,48,557.7360,25.8424,0.7551
ga,hfvrp_n015_m03_s01,48,583.9263,10.8834,1.0112
ga,hfvrp_n015_m03_s02,48,539.6073,3.7178,0.9886
ga,hfvrp_n015_m03_s03,48,519.0255,2.8378,1.0024
ga,hfvrp_n015_m03_s04,48,622.1009,15.1143,1.0006
ga,hfvrp_n015_m03_s05,48,591.7178,6.2781,1.0093
ga,hfvrp_n020_m04_s01,48,679.5275,9.7327,1.3343
ga,hfvrp_n020_m04_s02,48,677.5901,20.0246,1.3247
ga,hfvrp_n020_m04_s03,48,688.1388,25.2607,1.3223
ga,hfvrp_n020_m04_s04,48,754.2104,31.9115,1.3407
ga,hfvrp_n020_m04_s05,48,708.1289,28.7280,1.3559
ga,hfvrp_n030_m06_s01,48,1337.4263,68.0576,2.0209
ga,hfvrp_n030_m06_s02,48,1176.2213,70.3708,1.9901
ga,hfvrp_n030_m06_s03,48,1290.7816,74.6121,1.9990
ga,hfvrp_n030_m06_s04,48,1339.8712,72.4139,1.9933
ga,hfvrp_n030_m06_s05,48,1262.9792,64.0582,1.9940
ga,hfvrp_n050_m10_s01,48,2308.0383,208.5268,3.4482
ga,hfvrp_n050_m10_s02,48,2398.2299,225.3580,3.4891
ga,hfvrp_n050_m10_s03,48,2160.0914,186.4084,3.4856
ga,hfvrp_n050_m10_s04,48,2214.5715,198.8158,3.4625
ga,hfvrp_n050_m10_s05,48,2343.4373,250.5705,3.4557
ga,hfvrp_n075_m15_s01,48,4185.4428,818.6365,5.6010
ga,hfvrp_n075_m15_s02,48,4701.3864,846.9457,5.6046
ga,hfvrp_n075_m15_s03,48,4791.9719,890.4975,5.5714
ga,hfvrp_n075_m15_s04,48,5000.2878,918.8667,5.6470
ga,hfvrp_n075_m15_s05,48,4961.6388,895.5941,5.6429
ga,hfvrp_n100_m20_s01,48,7376.7223,1577.2812,7.7442
ga,hfvrp_n100_m20_s02,48,7008.6015,1522.6001,7.7980
ga,hfvrp_n100_m20_s03,48,7507.3428,1376.1594,7.7704
ga,hfvrp_n100_m20_s04,48,7060.2256,1269.8716,7.7822
ga,hfvrp_n100_m20_s05,48,7351.7432,1574.4827,7.8248
ga,hfvrp_n150_m30_s01,48,14356.0245,3355.7163,14.2169
ga,hfvrp_n150_m30_s02,48,14277.2992,3612.0980,14.1691
ga,hfvrp_n150_m30_s03,48,15169.2503,3228.7029,14.1109
ga,hfvrp_n150_m30_s04,48,15231.1061,3344.1775,14.0546
ga,hfvrp_n150_m30_s05,48,14350.2711,3539.3426,14.2045
ga,hfvrp_n200_m40_s01,48,26754.8565,7059.5715,26.7060
ga,hfvrp_n200_m40_s02,48,26651.6863,7909.3291,26.4548
ga,hfvrp_n200_m40_s03,48,26227.1978,6585.6116,26.8546
ga,hfvrp_n200_m40_s04,48,26813.2507,6173.5200,26.7392
ga,hfvrp_n200_m40_s05,48,27317.7306,6852.4678,26.5425
ga,pyvrp_X101_FSMFD,48,4177942.7055,390128.0409,8.4877
ga,pyvrp_X106_FSMD,48,4194022.2114,458130.8356,8.1328
ga,pyvrp_X110_HD,48,2476983.4278,449981.9921,8.4588
ga,pyvrp_X115_HVRP,3,2356600.2414,38249.5317,28.6524
ga,pyvrp_X120_FSMF,48,3402432.2674,305310.2756,8.4739
savings,augerat_A_n32_k5,1,8225.6079,0,0.0001
savings,augerat_A_n37_k5,1,8060.6828,0,0.0001
savings,augerat_A_n45_k6,1,11335.9021,0,0.0004
savings,augerat_A_n54_k7,1,13243.4388,0,0.0002
savings,augerat_A_n60_k9,1,15056.7879,0,0.0003
savings,augerat_A_n80_k10,1,17038.0316,0,0.0010
savings,ex1_1v_feasible,1,84.1921,0,0.0000
savings,ex3_3v_all_feasible,1,162.0200,0,0.0000
savings,ex5_3v_one_used_feasible,1,107.7187,0,0.0000
savings,hfvrp_n001_m03_s01,1,87.5033,0,0.0000
savings,hfvrp_n001_m03_s02,1,156.3612,0,0.0000
savings,hfvrp_n001_m03_s03,1,130.4387,0,0.0000
savings,hfvrp_n001_m03_s04,1,122.3868,0,0.0000
savings,hfvrp_n001_m03_s05,1,89.1321,0,0.0000
savings,hfvrp_n002_m03_s01,1,263.3209,0,0.0000
savings,hfvrp_n002_m03_s02,1,139.0746,0,0.0000
savings,hfvrp_n002_m03_s03,1,185.3346,0,0.0000
savings,hfvrp_n002_m03_s04,1,174.9755,0,0.0000
savings,hfvrp_n002_m03_s05,1,302.9876,0,0.0000
savings,hfvrp_n005_m03_s01,1,350.4295,0,0.0000
savings,hfvrp_n005_m03_s02,1,360.1603,0,0.0000
savings,hfvrp_n005_m03_s03,1,461.8449,0,0.0000
savings,hfvrp_n005_m03_s04,1,310.2403,0,0.0000
savings,hfvrp_n005_m03_s05,1,384.2919,0,0.0000
savings,hfvrp_n010_m03_s01,1,557.5169,0,0.0000
savings,hfvrp_n010_m03_s02,1,534.3855,0,0.0000
savings,hfvrp_n010_m03_s03,1,537.0858,0,0.0000
savings,hfvrp_n010_m03_s04,1,532.3876,0,0.0000
savings,hfvrp_n010_m03_s05,1,482.6244,0,0.0000
savings,hfvrp_n015_m03_s01,1,585.4689,0,0.0000
savings,hfvrp_n015_m03_s02,1,538.8320,0,0.0001
savings,hfvrp_n015_m03_s03,1,518.2927,0,0.0000
savings,hfvrp_n015_m03_s04,1,618.9494,0,0.0000
savings,hfvrp_n015_m03_s05,1,589.9641,0,0.0000
savings,hfvrp_n020_m04_s01,1,676.4071,0,0.0001
savings,hfvrp_n020_m04_s02,1,674.1115,0,0.0001
savings,hfvrp_n020_m04_s03,1,706.0449,0,0.0001
savings,hfvrp_n020_m04_s04,1,797.9630,0,0.0002
savings,hfvrp_n020_m04_s05,1,775.5077,0,0.0001
savings,hfvrp_n030_m06_s01,1,1439.0261,0,0.0001
savings,hfvrp_n030_m06_s02,1,1080.0129,0,0.0001
savings,hfvrp_n030_m06_s03,1,1252.7081,0,0.0002
savings,hfvrp_n030_m06_s04,1,1273.2880,0,0.0001
savings,hfvrp_n030_m06_s05,1,1237.3853,0,0.0002
savings,hfvrp_n050_m10_s01,1,2227.4845,0,0.0013
savings,hfvrp_n050_m10_s02,1,2336.3985,0,0.0004
savings,hfvrp_n050_m10_s03,1,2019.2041,0,0.0004
savings,hfvrp_n050_m10_s04,1,2034.5091,0,0.0010
savings,hfvrp_n050_m10_s05,1,2177.5505,0,0.0004
savings,hfvrp_n075_m15_s01,1,3523.0375,0,0.0006
savings,hfvrp_n075_m15_s02,1,3738.4327,0,0.0008
savings,hfvrp_n075_m15_s03,1,3982.3729,0,0.0020
savings,hfvrp_n075_m15_s04,1,3981.0136,0,0.0010
savings,hfvrp_n075_m15_s05,1,3475.4218,0,0.0004
savings,hfvrp_n100_m20_s01,1,5636.6905,0,0.0045
savings,hfvrp_n100_m20_s02,1,4939.8505,0,0.0014
savings,hfvrp_n100_m20_s03,1,5316.0439,0,0.0020
savings,hfvrp_n100_m20_s04,1,5380.5086,0,0.0025
savings,hfvrp_n100_m20_s05,1,5418.0534,0,0.0019
savings,hfvrp_n150_m30_s01,1,9176.5661,0,0.0190
savings,hfvrp_n150_m30_s02,1,9074.9290,0,0.0106
savings,hfvrp_n150_m30_s03,1,9691.3001,0,0.0193
savings,hfvrp_n150_m30_s04,1,9457.9221,0,0.0110
savings,hfvrp_n150_m30_s05,1,9246.8678,0,0.0085
savings,hfvrp_n200_m40_s01,1,14511.6043,0,0.0162
savings,hfvrp_n200_m40_s02,1,15553.8711,0,0.0206
savings,hfvrp_n200_m40_s03,1,14795.9711,0,0.0185
savings,hfvrp_n200_m40_s04,1,16181.4967,0,0.0140
savings,hfvrp_n200_m40_s05,1,15542.5753,0,0.0200
savings,pyvrp_X101_FSMFD,1,3723049.7524,0,0.0008
savings,pyvrp_X106_FSMD,1,4015251.7453,0,0.0019
savings,pyvrp_X110_HD,1,2236551.4065,0,0.0009
savings,pyvrp_X120_FSMF,1,3185194.8820,0,0.0013
tabu,augerat_A_n32_k5,12,8218.1319,0.0000,0.0752
tabu,augerat_A_n37_k5,12,8025.6799,0.0000,0.1765
tabu,augerat_A_n45_k6,12,11263.9596,0.0000,0.2080
tabu,augerat_A_n54_k7,12,12296.8832,0.0000,0.3202
tabu,augerat_A_n60_k9,12,14987.8350,0.0000,0.4639
tabu,augerat_A_n80_k10,12,17022.3295,0.0000,0.9868
tabu,ex1_1v_feasible,12,84.1921,0.0000,0.0000
tabu,ex3_3v_all_feasible,12,162.0200,0.0000,0.0000
tabu,ex5_3v_one_used_feasible,12,107.7187,0.0000,0.0001
tabu,hfvrp_n001_m03_s01,12,87.5033,0.0000,0.0002
tabu,hfvrp_n001_m03_s02,12,156.3612,0.0000,0.0002
tabu,hfvrp_n001_m03_s03,12,130.4387,0.0000,0.0003
tabu,hfvrp_n001_m03_s04,12,122.3868,0.0000,0.0002
tabu,hfvrp_n001_m03_s05,12,89.1321,0.0000,0.0002
tabu,hfvrp_n002_m03_s01,12,263.3209,0.0000,0.0006
tabu,hfvrp_n002_m03_s02,12,139.0746,0.0000,0.0004
tabu,hfvrp_n002_m03_s03,12,185.3346,0.0000,0.0006
tabu,hfvrp_n002_m03_s04,12,174.5875,0.0000,0.0005
tabu,hfvrp_n002_m03_s05,12,252.1874,0.0000,0.0005
tabu,hfvrp_n005_m03_s01,12,350.4295,0.0000,0.0002
tabu,hfvrp_n005_m03_s02,12,360.1603,0.0000,0.0014
tabu,hfvrp_n005_m03_s03,12,444.7348,0.0000,0.0013
tabu,hfvrp_n005_m03_s04,12,278.8638,0.0000,0.0015
tabu,hfvrp_n005_m03_s05,12,363.0027,0.0000,0.0023
tabu,hfvrp_n010_m03_s01,12,506.0305,0.0000,0.0058
tabu,hfvrp_n010_m03_s02,12,489.2060,0.0000,0.0051
tabu,hfvrp_n010_m03_s03,12,535.4904,0.0000,0.0049
tabu,hfvrp_n010_m03_s04,12,512.7013,0.0000,0.0055
tabu,hfvrp_n010_m03_s05,12,482.6244,0.0000,0.0049
tabu,hfvrp_n015_m03_s01,12,573.0545,0.0000,0.0095
tabu,hfvrp_n015_m03_s02,12,538.8320,0.0000,0.0074
tabu,hfvrp_n015_m03_s03,12,518.2927,0.0000,0.0083
tabu,hfvrp_n015_m03_s04,12,618.9494,0.0000,0.0058
tabu,hfvrp_n015_m03_s05,12,589.9641,0.0000,0.0082
tabu,hfvrp_n020_m04_s01,12,676.4071,0.0000,0.0145
tabu,hfvrp_n020_m04_s02,12,668.7748,0.0000,0.0169
tabu,hfvrp_n020_m04_s03,12,659.1587,0.0000,0.0153
tabu,hfvrp_n020_m04_s04,12,756.7190,0.0000,0.0142
tabu,hfvrp_n020_m04_s05,12,697.8921,0.0000,0.0158
tabu,hfvrp_n030_m06_s01,12,1247.8957,0.0000,0.0688
tabu,hfvrp_n030_m06_s02,12,1057.3748,0.0000,0.0545
tabu,hfvrp_n030_m06_s03,12,1238.0538,0.0000,0.0523
tabu,hfvrp_n030_m06_s04,12,1263.6119,0.0000,0.0720
tabu,hfvrp_n030_m06_s05,12,1182.6910,0.0000,0.0584
tabu,hfvrp_n050_m10_s01,12,2116.8432,0.0000,0.2126
tabu,hfvrp_n050_m10_s02,12,2157.3268,0.0000,0.2439
tabu,hfvrp_n050_m10_s03,12,1976.5663,0.0000,0.2074
tabu,hfvrp_n050_m10_s04,12,1951.1892,0.0000,0.2921
tabu,hfvrp_n050_m10_s05,12,2107.6758,0.0000,0.1885
tabu,hfvrp_n075_m15_s01,12,3411.2280,0.0000,1.0765
tabu,hfvrp_n075_m15_s02,12,3602.7176,0.0000,1.0050
tabu,hfvrp_n075_m15_s03,12,3778.5222,0.0000,0.8243
tabu,hfvrp_n075_m15_s04,12,3817.1648,0.0000,0.9908
tabu,hfvrp_n075_m15_s05,12,3456.3549,0.0000,0.9990
tabu,hfvrp_n100_m20_s01,12,5158.2091,0.0000,1.7810
tabu,hfvrp_n100_m20_s02,12,4852.9962,0.0000,1.7742
tabu,hfvrp_n100_m20_s03,12,5237.3914,0.0000,2.6018
tabu,hfvrp_n100_m20_s04,12,5104.6710,0.0000,2.0297
tabu,hfvrp_n100_m20_s05,12,5181.3520,0.0000,2.1513
tabu,hfvrp_n150_m30_s01,12,8685.5048,0.0000,6.2148
tabu,hfvrp_n150_m30_s02,12,8783.7719,0.0000,7.8332
tabu,hfvrp_n150_m30_s03,12,9363.1475,0.0000,5.8326
tabu,hfvrp_n150_m30_s04,12,9421.0056,0.0000,5.8146
tabu,hfvrp_n150_m30_s05,12,9086.5872,0.0000,6.4296
tabu,hfvrp_n200_m40_s01,12,14325.7777,0.0000,18.1920
tabu,hfvrp_n200_m40_s02,12,15088.2732,0.0000,22.2956
tabu,hfvrp_n200_m40_s03,12,14231.0530,0.0000,19.0139
tabu,hfvrp_n200_m40_s04,12,15812.0157,0.0000,21.2471
tabu,hfvrp_n200_m40_s05,12,15238.2455,0.0000,18.6521
tabu,pyvrp_X101_FSMFD,12,3667558.1446,0.0000,3.5080
tabu,pyvrp_X106_FSMD,12,3714997.6721,0.0000,2.5433
tabu,pyvrp_X110_HD,12,1896871.0092,0.0000,2.5442
tabu,pyvrp_X120_FSMF,12,3185194.8820,0.0000,1.7792
