method,variant,instance,N,exact_status,exact_optimal,exact_cost,method_cost_mean,method_cost_best,delta_mean,delta_best,gap_mean_pct,gap_best_pct,runtime_mean
ga,BIG,hfvrp_n010_m03_s04,10,optimal,1,574.1201,593.4799,593.4799,19.3598,19.3598,3.3721,3.3721,2.2055
ga,BIG,hfvrp_n010_m03_s05,10,optimal,1,547.4860,608.3568,608.3568,60.8708,60.8708,11.1182,11.1182,2.1872
ga,BIG,hfvrp_n015_m03_s01,15,optimal,1,705.2343,827.1725,827.1725,121.9382,121.9382,17.2905,17.2905,2.9386
ga,BIG,hfvrp_n015_m03_s02,15,optimal,1,726.7278,792.0606,792.0606,65.3329,65.3329,8.9900,8.9900,2.9496
ga,BIG,hfvrp_n015_m03_s03,15,optimal,1,562.6492,627.3395,627.3395,64.6904,64.6904,11.4975,11.4975,2.9731
ga,BIG,hfvrp_n015_m03_s04,15,optimal,1,867.6172,1046.9598,1046.9598,179.3426,179.3426,20.6707,20.6707,3.0087
ga,BIG,hfvrp_n015_m03_s05,15,optimal,1,687.9597,723.6353,723.6353,35.6756,35.6756,5.1857,5.1857,2.9819
ga,BIG,hfvrp_n020_m04_s01,20,mem_limit,0,836.0103,843.2421,843.2421,7.2318,7.2318,0.8650,0.8650,3.9350
ga,BIG,hfvrp_n020_m04_s02,20,time_limit,0,831.3393,852.5025,851.2856,21.1632,19.9463,2.5457,2.3993,3.9182
ga,BIG,hfvrp_n020_m04_s03,20,mem_limit,0,898.3629,956.9421,950.7783,58.5793,52.4155,6.5207,5.8346,3.9061
ga,BIG,hfvrp_n020_m04_s04,20,time_limit,0,899.3393,1022.3470,1019.8029,123.0078,120.4637,13.6776,13.3947,3.9380
ga,BIG,hfvrp_n020_m04_s05,20,time_limit,0,842.8115,971.3555,971.3555,128.5440,128.5440,15.2518,15.2518,3.9522
ga,BIG,hfvrp_n030_m06_s01,30,time_limit,0,1491.7350,1708.2986,1662.4034,216.5636,170.6684,14.5176,11.4409,5.9208
ga,BIG,hfvrp_n030_m06_s02,30,mem_limit,0,1414.9198,1473.2243,1435.1140,58.3045,20.1942,4.1207,1.4272,5.8769
ga,BIG,hfvrp_n030_m06_s03,30,time_limit,0,1400.1181,1499.9752,1499.9752,99.8572,99.8572,7.1321,7.1321,5.8158
ga,BIG,hfvrp_n030_m06_s04,30,time_limit,0,1336.8445,1494.3880,1404.9560,157.5435,68.1115,11.7847,5.0949,5.9160
ga,BIG,hfvrp_n030_m06_s05,30,time_limit,0,1352.6565,1456.6280,1405.6576,103.9714,53.0011,7.6865,3.9183,5.9196
ga,BIG,hfvrp_n050_m10_s01,50,mem_limit,0,2896.9136,3091.2726,2973.2064,194.3590,76.2928,6.7092,2.6336,10.0965
ga,BIG,hfvrp_n050_m10_s02,50,mem_limit,0,3358.6518,3243.2384,3142.8958,-115.4134,-215.7560,-3.4363,-6.4239,10.4607
ga,BIG,hfvrp_n050_m10_s03,50,time_limit,0,2562.9194,2922.8773,2833.5935,359.9579,270.6740,14.0448,10.5612,10.1937
ga,BIG,hfvrp_n050_m10_s04,50,mem_limit,0,2757.0699,3182.1792,3017.7812,425.1093,260.7114,15.4189,9.4561,10.1512
ga,BIG,hfvrp_n050_m10_s05,50,mem_limit,0,2812.1894,3197.0802,3042.3914,384.8909,230.2020,13.6865,8.1859,10.2367
ga,BIG,hfvrp_n075_m15_s01,75,mem_limit,0,4938.4018,4274.7630,4102.0853,-663.6387,-836.3164,-13.4383,-16.9350,16.7601
ga,BIG,hfvrp_n075_m15_s03,75,mem_limit,0,6017.0971,5481.9480,5362.8179,-535.1491,-654.2792,-8.8938,-10.8737,16.7596
ga,BIG,hfvrp_n075_m15_s04,75,mem_limit,0,6169.1956,5697.0018,5253.4807,-472.1938,-915.7148,-7.6541,-14.8433,16.9124
ga,BIG,hfvrp_n100_m20_s01,100,time_limit,0,11354.2647,8466.8622,7945.4454,-2887.4025,-3408.8193,-25.4301,-30.0224,23.1720
ga,BIG,hfvrp_n100_m20_s02,100,time_limit,0,9230.7442,8312.3868,7925.9491,-918.3575,-1304.7952,-9.9489,-14.1353,23.0465
ga,BIG,hfvrp_n100_m20_s03,100,time_limit,0,8856.8443,8120.1389,7443.9301,-736.7054,-1412.9142,-8.3179,-15.9528,23.1477
ga,BIG,hfvrp_n100_m20_s04,100,time_limit,0,8655.2941,7844.9958,7485.0037,-810.2983,-1170.2904,-9.3619,-13.5211,23.0883
ga,BIG,hfvrp_n100_m20_s05,100,time_limit,0,9752.1488,8428.1667,8022.4634,-1323.9822,-1729.6854,-13.5763,-17.7365,23.1384
ga,DEFAULT,augerat_A_n32_k5,31,mem_limit,0,6448.0451,8481.7939,8400.5597,2033.7488,1952.5146,31.5405,30.2807,0.1015
ga,DEFAULT,augerat_A_n37_k5,36,mem_limit,0,6088.8496,8348.2063,8245.4495,2259.3568,2156.5999,37.1065,35.4188,0.1215
ga,DEFAULT,augerat_A_n45_k6,44,time_limit,0,10360.6841,11726.9555,11634.4098,1366.2713,1273.7256,13.1871,12.2938,0.1502
ga,DEFAULT,augerat_A_n54_k7,53,mem_limit,0,12506.4124,12938.7169,12794.2040,432.3045,287.7915,3.4567,2.3012,0.1837
ga,DEFAULT,augerat_A_n60_k9,59,time_limit,0,14634.3977,16440.9935,16322.2873,1806.5958,1687.8897,12.3449,11.5337,0.2071
ga,DEFAULT,augerat_A_n80_k10,79,time_limit,0,18814.2436,18764.8653,18614.0623,-49.3783,-200.1813,-0.2625,-1.0640,0.2856
ga,DEFAULT,ex1_1v_feasible,2,optimal,1,89.1421,89.1421,89.1421,0.0000,0.0000,0.0000,0.0000,0.0174
ga,DEFAULT,ex3_3v_all_feasible,3,optimal,1,164.0000,164.0000,164.0000,0.0000,0.0000,0.0000,0.0000,0.0215
ga,DEFAULT,ex5_3v_one_used_feasible,3,optimal,1,119.6690,119.6690,119.6690,0.0000,0.0000,0.0000,0.0000,0.0217
ga,DEFAULT,hfvrp_n001_m03_s01,1,optimal,1,104.1687,104.1687,104.1687,0.0000,0.0000,0.0000,0.0000,0.0140
ga,DEFAULT,hfvrp_n001_m03_s02,1,optimal,1,161.3652,161.3652,161.3652,0.0000,0.0000,0.0000,0.0000,0.0142
ga,DEFAULT,hfvrp_n001_m03_s03,1,optimal,1,130.4387,130.4387,130.4387,0.0000,0.0000,0.0000,0.0000,0.0136
ga,DEFAULT,hfvrp_n001_m03_s04,1,optimal,1,122.3868,122.3868,122.3868,0.0000,0.0000,0.0000,0.0000,0.0144
ga,DEFAULT,hfvrp_n001_m03_s05,1,optimal,1,92.5524,92.5524,92.5524,0.0000,0.0000,0.0000,0.0000,0.0144
ga,DEFAULT,hfvrp_n002_m03_s01,2,optimal,1,309.6536,309.6536,309.6536,0.0000,0.0000,0.0000,0.0000,0.0189
ga,DEFAULT,hfvrp_n002_m03_s02,2,optimal,1,143.1676,143.1676,143.1676,0.0000,0.0000,0.0000,0.0000,0.0177
ga,DEFAULT,hfvrp_n002_m03_s03,2,optimal,1,187.8430,187.8430,187.8430,0.0000,0.0000,0.0000,0.0000,0.0176
ga,DEFAULT,hfvrp_n002_m03_s04,2,optimal,1,178.0966,178.4846,178.4846,0.3880,0.3880,0.2179,0.2179,0.0176
ga,DEFAULT,hfvrp_n002_m03_s05,2,optimal,1,270.3196,334.3026,334.3026,63.9831,63.9831,23.6694,23.6694,0.0172
ga,DEFAULT,hfvrp_n005_m03_s01,5,optimal,1,364.8373,364.8373,364.8373,0.0000,0.0000,0.0000,0.0000,0.0260
ga,DEFAULT,hfvrp_n005_m03_s02,5,optimal,1,376.1838,384.2268,384.2268,8.0430,8.0430,2.1380,2.1380,0.0247
ga,DEFAULT,hfvrp_n005_m03_s03,5,optimal,1,444.7348,444.7348,444.7348,0.0000,0.0000,0.0000,0.0000,0.0267
ga,DEFAULT,hfvrp_n005_m03_s04,5,optimal,1,307.3241,307.3241,307.3241,0.0000,0.0000,0.0000,0.0000,0.0254
ga,DEFAULT,hfvrp_n005_m03_s05,5,optimal,1,392.3119,392.3119,392.3119,0.0000,0.0000,0.0000,0.0000,0.0255
ga,DEFAULT,hfvrp_n010_m03_s01,10,optimal,1,538.8811,563.1037,563.1037,24.2226,24.2226,4.4950,4.4950,0.0381
ga,DEFAULT,hfvrp_n010_m03_s02,10,optimal,1,542.6038,594.0059,591.4542,51.4022,48.8504,9.4732,9.0030,0.0391
ga,DEFAULT,hfvrp_n010_m03_s03,10,optimal,1,611.0912,624.0038,624.0038,12.9126,12.9126,2.1130,2.1130,0.0388
ga,DEFAULT,hfvrp_n010_m03_s04,10,optimal,1,574.1201,593.4799,593.4799,19.3598,19.3598,3.3721,3.3721,0.0377
ga,DEFAULT,hfvrp_n010_m03_s05,10,optimal,1,547.4860,678.5070,608.3568,131.0209,60.8708,23.9314,11.1182,0.0378
ga,DEFAULT,hfvrp_n015_m03_s01,15,optimal,1,705.2343,836.4524,827.1725,131.2181,121.9382,18.6063,17.2905,0.0521
ga,DEFAULT,hfvrp_n015_m03_s02,15,optimal,1,726.7278,797.0586,792.0606,70.3309,65.3329,9.6777,8.9900,0.0509
ga,DEFAULT,hfvrp_n015_m03_s03,15,optimal,1,562.6492,627.3395,627.3395,64.6904,64.6904,11.4975,11.4975,0.0509
ga,DEFAULT,hfvrp_n015_m03_s04,15,optimal,1,867.6172,1046.9598,1046.9598,179.3426,179.3426,20.6707,20.6707,0.0502
ga,DEFAULT,hfvrp_n015_m03_s05,15,optimal,1,687.9597,727.3451,723.6353,39.3854,35.6756,5.7250,5.1857,0.0510
ga,DEFAULT,hfvrp_n020_m04_s01,20,mem_limit,0,836.0103,865.1240,843.2421,29.1137,7.2318,3.4825,0.8650,0.0671
ga,DEFAULT,hfvrp_n020_m04_s02,20,time_limit,0,831.3393,864.1064,853.7193,32.7671,22.3800,3.9415,2.6920,0.0657
ga,DEFAULT,hfvrp_n020_m04_s03,20,mem_limit,0,898.3629,1032.9612,980.9829,134.5983,82.6200,14.9826,9.1967,0.0664
ga,DEFAULT,hfvrp_n020_m04_s04,20,time_limit,0,899.3393,1051.0934,1019.8029,151.7541,120.4637,16.8740,13.3947,0.0674
ga,DEFAULT,hfvrp_n020_m04_s05,20,time_limit,0,842.8115,1004.9253,971.3555,162.1137,128.5440,19.2349,15.2518,0.0668
ga,DEFAULT,hfvrp_n030_m06_s01,30,time_limit,0,1491.7350,1771.6126,1643.1242,279.8776,151.3892,18.7619,10.1485,0.0990
ga,DEFAULT,hfvrp_n030_m06_s02,30,mem_limit,0,1414.9198,1593.2482,1513.2932,178.3284,98.3734,12.6034,6.9526,0.0993
ga,DEFAULT,hfvrp_n030_m06_s03,30,time_limit,0,1400.1181,1591.3040,1499.9752,191.1859,99.8572,13.6550,7.1321,0.0985
ga,DEFAULT,hfvrp_n030_m06_s04,30,time_limit,0,1336.8445,1749.2237,1514.6008,412.3792,177.7562,30.8472,13.2967,0.0970
ga,DEFAULT,hfvrp_n030_m06_s05,30,time_limit,0,1352.6565,1635.0128,1422.9117,282.3563,70.2552,20.8742,5.1939,0.0992
ga,DEFAULT,hfvrp_n050_m10_s01,50,mem_limit,0,2896.9136,3294.5088,3120.8698,397.5952,223.9562,13.7248,7.7309,0.1677
ga,DEFAULT,hfvrp_n050_m10_s02,50,mem_limit,0,3358.6518,3667.3175,3506.4999,308.6657,147.8481,9.1902,4.4020,0.1694
ga,DEFAULT,hfvrp_n050_m10_s03,50,time_limit,0,2562.9194,3422.1053,3193.5456,859.1858,630.6262,33.5237,24.6058,0.1685
ga,DEFAULT,hfvrp_n050_m10_s04,50,mem_limit,0,2757.0699,3568.1622,3238.8240,811.0923,481.7542,29.4186,17.4734,0.1703
ga,DEFAULT,hfvrp_n050_m10_s05,50,mem_limit,0,2812.1894,3548.3060,3270.4049,736.1166,458.2155,26.1759,16.2939,0.1694
ga,DEFAULT,hfvrp_n075_m15_s01,75,mem_limit,0,4938.4018,5387.2715,4655.5904,448.8697,-282.8113,9.0894,-5.7268,0.2694
ga,DEFAULT,hfvrp_n075_m15_s03,75,mem_limit,0,6017.0971,7228.5595,6216.8172,1211.4624,199.7201,20.1337,3.3192,0.2721
ga,DEFAULT,hfvrp_n075_m15_s04,75,mem_limit,0,6169.1956,6644.1326,6176.2329,474.9371,7.0373,7.6985,0.1141,0.2791
ga,DEFAULT,hfvrp_n100_m20_s01,100,time_limit,0,11354.2647,11304.8217,9973.2214,-49.4430,-1381.0434,-0.4355,-12.1632,0.3797
ga,DEFAULT,hfvrp_n100_m20_s02,100,time_limit,0,9230.7442,11197.7482,10138.4048,1967.0040,907.6606,21.3093,9.8330,0.3772
ga,DEFAULT,hfvrp_n100_m20_s03,100,time_limit,0,8856.8443,10841.9183,9796.9320,1985.0740,940.0877,22.4129,10.6143,0.3824
ga,DEFAULT,hfvrp_n100_m20_s04,100,time_limit,0,8655.2941,10877.6230,10203.6876,2222.3289,1548.3935,25.6759,17.8896,0.3795
ga,DEFAULT,hfvrp_n100_m20_s05,100,time_limit,0,9752.1488,11064.2529,10060.9332,1312.1040,308.7843,13.4545,3.1663,0.3823
ga,MEDIUM,augerat_A_n32_k5,31,mem_limit,0,6448.0451,8414.0680,8397.1280,1966.0229,1949.0829,30.4902,30.2275,2.0787
ga,MEDIUM,augerat_A_n37_k5,36,mem_limit,0,6088.8496,8312.3459,8276.6937,2223.4963,2187.8442,36.5175,35.9320,2.4264
ga,MEDIUM,augerat_A_n45_k6,44,time_limit,0,10360.6841,11625.5503,11530.9914,1264.8661,1170.3073,12.2083,11.2957,3.0123
ga,MEDIUM,augerat_A_n54_k7,53,mem_limit,0,12506.4124,12795.4897,12714.9356,289.0773,208.5232,2.3114,1.6673,3.6955
ga,MEDIUM,augerat_A_n60_k9,59,time_limit,0,14634.3977,16235.3070,16130.0897,1600.9093,1495.6920,10.9394,10.2204,4.1673
ga,MEDIUM,augerat_A_n80_k10,79,time_limit,0,18814.2436,18452.1088,18389.3495,-362.1348,-424.8941,-1.9248,-2.2584,5.7973
ga,MEDIUM,ex1_1v_feasible,2,optimal,1,89.1421,89.1421,89.1421,0.0000,0.0000,0.0000,0.0000,0.2971
ga,MEDIUM,ex3_3v_all_feasible,3,optimal,1,164.0000,164.0000,164.0000,0.0000,0.0000,0.0000,0.0000,0.3940
ga,MEDIUM,ex5_3v_one_used_feasible,3,optimal,1,119.6690,119.6690,119.6690,0.0000,0.0000,0.0000,0.0000,0.3832
ga,MEDIUM,hfvrp_n001_m03_s01,1,optimal,1,104.1687,104.1687,104.1687,0.0000,0.0000,0.0000,0.0000,0.2439
ga,MEDIUM,hfvrp_n001_m03_s02,1,optimal,1,161.3652,161.3652,161.3652,0.0000,0.0000,0.0000,0.0000,0.2428
ga,MEDIUM,hfvrp_n001_m03_s03,1,optimal,1,130.4387,130.4387,130.4387,0.0000,0.0000,0.0000,0.0000,0.2468
ga,MEDIUM,hfvrp_n001_m03_s04,1,optimal,1,122.3868,122.3868,122.3868,0.0000,0.0000,0.0000,0.0000,0.2419
ga,MEDIUM,hfvrp_n001_m03_s05,1,optimal,1,92.5524,92.5524,92.5524,0.0000,0.0000,0.0000,0.0000,0.2412
ga,MEDIUM,hfvrp_n002_m03_s01,2,optimal,1,309.6536,309.6536,309.6536,0.0000,0.0000,0.0000,0.0000,0.3214
ga,MEDIUM,hfvrp_n002_m03_s02,2,optimal,1,143.1676,143.1676,143.1676,0.0000,0.0000,0.0000,0.0000,0.3140
ga,MEDIUM,hfvrp_n002_m03_s03,2,optimal,1,187.8430,187.8430,187.8430,0.0000,0.0000,0.0000,0.0000,0.3227
ga,MEDIUM,hfvrp_n002_m03_s04,2,optimal,1,178.0966,178.4846,178.4846,0.3880,0.3880,0.2179,0.2179,0.3168
ga,MEDIUM,hfvrp_n002_m03_s05,2,optimal,1,270.3196,334.3026,334.3026,63.9831,63.9831,23.6694,23.6694,0.3132
ga,MEDIUM,hfvrp_n005_m03_s01,5,optimal,1,364.8373,364.8373,364.8373,0.0000,0.0000,0.0000,0.0000,0.4727
ga,MEDIUM,hfvrp_n005_m03_s02,5,optimal,1,376.1838,384.2268,384.2268,8.0430,8.0430,2.1380,2.1380,0.4702
ga,MEDIUM,hfvrp_n005_m03_s03,5,optimal,1,444.7348,444.7348,444.7348,0.0000,0.0000,0.0000,0.0000,0.4794
ga,MEDIUM,hfvrp_n005_m03_s04,5,optimal,1,307.3241,307.3241,307.3241,0.0000,0.0000,0.0000,0.0000,0.4792
ga,MEDIUM,hfvrp_n005_m03_s05,5,optimal,1,392.3119,392.3119,392.3119,0.0000,0.0000,0.0000,0.0000,0.4770
ga,MEDIUM,hfvrp_n010_m03_s01,10,optimal,1,538.8811,563.1037,563.1037,24.2226,24.2226,4.4950,4.4950,0.7339
ga,MEDIUM,hfvrp_n010_m03_s02,10,optimal,1,542.6038,591.4542,591.4542,48.8504,48.8504,9.0030,9.0030,0.7470
ga,MEDIUM,hfvrp_n010_m03_s03,10,optimal,1,611.0912,624.0038,624.0038,12.9126,12.9126,2.1130,2.1130,0.7292
ga,MEDIUM,hfvrp_n010_m03_s04,10,optimal,1,574.1201,593.4799,593.4799,19.3598,19.3598,3.3721,3.3721,0.7265
ga,MEDIUM,hfvrp_n010_m03_s05,10,optimal,1,547.4860,634.5211,608.3568,87.0350,60.8708,15.8972,11.1182,0.7267
ga,MEDIUM,hfvrp_n015_m03_s01,15,optimal,1,705.2343,827.4259,827.1725,122.1917,121.9382,17.3264,17.2905,0.9802
ga,MEDIUM,hfvrp_n015_m03_s02,15,optimal,1,726.7278,792.0606,792.0606,65.3329,65.3329,8.9900,8.9900,0.9914
ga,MEDIUM,hfvrp_n015_m03_s03,15,optimal,1,562.6492,627.3395,627.3395,64.6904,64.6904,11.4975,11.4975,0.9887
ga,MEDIUM,hfvrp_n015_m03_s04,15,optimal,1,867.6172,1046.9598,1046.9598,179.3426,179.3426,20.6707,20.6707,0.9825
ga,MEDIUM,hfvrp_n015_m03_s05,15,optimal,1,687.9597,723.6353,723.6353,35.6756,35.6756,5.1857,5.1857,0.9867
ga,MEDIUM,hfvrp_n020_m04_s01,20,mem_limit,0,836.0103,843.2421,843.2421,7.2318,7.2318,0.8650,0.8650,1.3033
ga,MEDIUM,hfvrp_n020_m04_s02,20,time_limit,0,831.3393,857.7941,853.7193,26.4548,22.3800,3.1822,2.6920,1.2882
ga,MEDIUM,hfvrp_n020_m04_s03,20,mem_limit,0,898.3629,974.6743,950.7783,76.3114,52.4155,8.4945,5.8346,1.2999
ga,MEDIUM,hfvrp_n020_m04_s04,20,time_limit,0,899.3393,1039.2809,1019.8029,139.9416,120.4637,15.5605,13.3947,1.3055
ga,MEDIUM,hfvrp_n020_m04_s05,20,time_limit,0,842.8115,971.3555,971.3555,128.5440,128.5440,15.2518,15.2518,1.3100
ga,MEDIUM,hfvrp_n030_m06_s01,30,time_limit,0,1491.7350,1729.1643,1650.3772,237.4293,158.6422,15.9163,10.6347,1.9673
ga,MEDIUM,hfvrp_n030_m06_s02,30,mem_limit,0,1414.9198,1516.4185,1476.3905,101.4987,61.4707,7.1735,4.3445,1.9584
ga,MEDIUM,hfvrp_n030_m06_s03,30,time_limit,0,1400.1181,1499.9752,1499.9752,99.8572,99.8572,7.1321,7.1321,1.9269
ga,MEDIUM,hfvrp_n030_m06_s04,30,time_limit,0,1336.8445,1522.9795,1471.2476,186.1350,134.4030,13.9235,10.0538,1.9581
ga,MEDIUM,hfvrp_n030_m06_s05,30,time_limit,0,1352.6565,1513.9495,1415.9674,161.2930,63.3108,11.9242,4.6805,1.9794
ga,MEDIUM,hfvrp_n050_m10_s01,50,mem_limit,0,2896.9136,3076.7900,2973.2064,179.8764,76.2928,6.2092,2.6336,3.3220
ga,MEDIUM,hfvrp_n050_m10_s02,50,mem_limit,0,3358.6518,3332.5198,3242.3873,-26.1320,-116.2645,-0.7780,-3.4616,3.3834
ga,MEDIUM,hfvrp_n050_m10_s03,50,time_limit,0,2562.9194,3032.1704,2889.7949,469.2510,326.8755,18.3092,12.7540,3.3694
ga,MEDIUM,hfvrp_n050_m10_s04,50,mem_limit,0,2757.0699,3273.6585,3067.7846,516.5887,310.7147,18.7369,11.2697,3.3877
ga,MEDIUM,hfvrp_n050_m10_s05,50,mem_limit,0,2812.1894,3189.3935,3090.5766,377.2042,278.3873,13.4132,9.8993,3.3599
ga,MEDIUM,hfvrp_n075_m15_s01,75,mem_limit,0,4938.4018,4348.7906,3976.2145,-589.6111,-962.1872,-11.9393,-19.4838,5.4389
ga,MEDIUM,hfvrp_n075_m15_s03,75,mem_limit,0,6017.0971,5743.8737,5486.9290,-273.2234,-530.1681,-4.5408,-8.8110,5.4423
ga,MEDIUM,hfvrp_n075_m15_s04,75,mem_limit,0,6169.1956,5697.1687,5243.6992,-472.0269,-925.4964,-7.6514,-15.0019,5.4967
ga,MEDIUM,hfvrp_n100_m20_s01,100,time_limit,0,11354.2647,8551.5359,7883.9604,-2802.7288,-3470.3043,-24.6844,-30.5639,7.6089
ga,MEDIUM,hfvrp_n100_m20_s02,100,time_limit,0,9230.7442,8278.5402,7523.4318,-952.2041,-1707.3124,-10.3156,-18.4959,7.6607
ga,MEDIUM,hfvrp_n100_m20_s03,100,time_limit,0,8856.8443,8445.2848,7932.6318,-411.5595,-924.2125,-4.6468,-10.4350,7.6176
ga,MEDIUM,hfvrp_n100_m20_s04,100,time_limit,0,8655.2941,8045.8775,7590.6804,-609.4166,-1064.6137,-7.0410,-12.3001,7.6989
ga,MEDIUM,hfvrp_n100_m20_s05,100,time_limit,0,9752.1488,8535.5748,8182.8960,-1216.5740,-1569.2528,-12.4749,-16.0914,7.6355
ga,SMALL,augerat_A_n32_k5,31,mem_limit,0,6448.0451,8580.0270,8420.1692,2131.9819,1972.1241,33.0640,30.5848,0.0131
ga,SMALL,augerat_A_n37_k5,36,mem_limit,0,6088.8496,8480.8976,8350.9597,2392.0481,2262.1102,39.2857,37.1517,0.0162
ga,SMALL,augerat_A_n45_k6,44,time_limit,0,10360.6841,12033.1872,11859.8284,1672.5030,1499.1443,16.1428,14.4695,0.0186
ga,SMALL,augerat_A_n54_k7,53,mem_limit,0,12506.4124,13257.6487,13067.5224,751.2363,561.1100,6.0068,4.4866,0.0244
ga,SMALL,augerat_A_n60_k9,59,time_limit,0,14634.3977,16702.2996,16571.0104,2067.9019,1936.6128,14.1304,13.2333,0.0259
ga,SMALL,augerat_A_n80_k10,79,time_limit,0,18814.2436,19234.8573,18998.8778,420.6137,184.6342,2.2356,0.9814,0.0369
ga,SMALL,ex1_1v_feasible,2,optimal,1,89.1421,89.1421,89.1421,0.0000,0.0000,0.0000,0.0000,0.0023
ga,SMALL,ex3_3v_all_feasible,3,optimal,1,164.0000,164.0000,164.0000,0.0000,0.0000,0.0000,0.0000,0.0035
ga,SMALL,ex5_3v_one_used_feasible,3,optimal,1,119.6690,119.6690,119.6690,0.0000,0.0000,0.0000,0.0000,0.0030
ga,SMALL,hfvrp_n001_m03_s01,1,optimal,1,104.1687,104.1687,104.1687,0.0000,0.0000,0.0000,0.0000,0.0025
ga,SMALL,hfvrp_n001_m03_s02,1,optimal,1,161.3652,161.3652,161.3652,0.0000,0.0000,0.0000,0.0000,0.0023
ga,SMALL,hfvrp_n001_m03_s03,1,optimal,1,130.4387,130.4387,130.4387,0.0000,0.0000,0.0000,0.0000,0.0024
ga,SMALL,hfvrp_n001_m03_s04,1,optimal,1,122.3868,122.3868,122.3868,0.0000,0.0000,0.0000,0.0000,0.0022
ga,SMALL,hfvrp_n001_m03_s05,1,optimal,1,92.5524,92.5524,92.5524,0.0000,0.0000,0.0000,0.0000,0.0015
ga,SMALL,hfvrp_n002_m03_s01,2,optimal,1,309.6536,309.6536,309.6536,0.0000,0.0000,0.0000,0.0000,0.0030
