method,instance,runs,cost_mean,cost_std,runtime_mean
exact,hfvrp_n030_m06_s05,1,7112.6252,0,18000.0040
exact,hfvrp_n050_m10_s01,1,25010.2916,0,18000.0213
exact,hfvrp_n050_m10_s02,1,28026.8150,0,18000.0230
exact,hfvrp_n050_m10_s03,1,25050.9832,0,18000.0412
exact,hfvrp_n050_m10_s04,1,22191.1243,0,18000.0334
exact,hfvrp_n050_m10_s05,1,21461.4653,0,18000.0304
exact,hfvrp_n075_m15_s01,1,39168.3948,0,18000.0646
exact,hfvrp_n075_m15_s02,1,56251.3880,0,18000.0653
exact,hfvrp_n075_m15_s03,1,72901.2645,0,18000.0545
exact,hfvrp_n075_m15_s04,1,45888.3904,0,18000.0695
exact,hfvrp_n100_m20_s05,1,89123.6684,0,18000.1839
exact,pyvrp_X110_HD,1,2770151.9990,0,18000.0945
exact,pyvrp_X120_FSMF,1,4862063.1873,0,18000.1733
ga,augerat_A_n32_k5,48,16374.2495,519.1262,2.1639
ga,augerat_A_n37_k5,48,13342.7045,538.3775,2.5249
ga,augerat_A_n45_k6,48,17240.2512,914.8879,3.1435
ga,augerat_A_n54_k7,48,26590.6388,1186.0165,3.8699
ga,augerat_A_n60_k9,48,30224.7018,1919.8644,4.4234
ga,augerat_A_n80_k10,48,39605.9529,2457.2846,6.1177
ga,ex1_1v_feasible,48,334.1421,0.0000,0.3035
ga,ex3_3v_all_feasible,48,262.0000,0.0000,0.4031
ga,ex5_3v_one_used_feasible,48,365.7990,0.0000,0.3921
ga,hfvrp_n001_m03_s01,48,929.0224,0.0000,0.2493
ga,hfvrp_n001_m03_s02,48,409.0411,0.0000,0.2496
ga,hfvrp_n001_m03_s03,48,130.4387,0.0000,0.2495
ga,hfvrp_n001_m03_s04,48,122.3868,0.0000,0.2485
ga,hfvrp_n001_m03_s05,48,261.8414,0.0000,0.2489
ga,hfvrp_n002_m03_s01,48,2602.8908,0.0000,0.3314
ga,hfvrp_n002_m03_s02,48,345.7490,0.0000,0.3205
ga,hfvrp_n002_m03_s03,48,312.0007,0.0000,0.3299
ga,hfvrp_n002_m03_s04,48,352.1675,0.0000,0.3187
ga,hfvrp_n002_m03_s05,48,1884.2383,0.0000,0.3184
ga,hfvrp_n005_m03_s01,48,1077.9531,0.0000,0.4844
ga,hfvrp_n005_m03_s02,48,1263.8521,0.0000,0.4810
ga,hfvrp_n005_m03_s03,48,444.7348,0.0000,0.4889
ga,hfvrp_n005_m03_s04,48,1636.1745,0.0000,0.4881
ga,hfvrp_n005_m03_s05,48,1434.4942,27.4807,0.4893
ga,hfvrp_n010_m03_s01,48,1896.6027,16.3344,0.7505
ga,hfvrp_n010_m03_s02,48,2676.2983,30.5236,0.7553
ga,hfvrp_n010_m03_s03,48,3407.0488,12.9012,0.7539
ga,hfvrp_n010_m03_s04,48,3613.0150,71.5941,0.7588
ga,hfvrp_n010_m03_s05,48,3451.5733,112.4537,0.7630
ga,hfvrp_n015_m03_s01,48,10877.4736,247.3194,1.0193
ga,hfvrp_n015_m03_s02,48,7697.9729,15.2366,1.0050
ga,hfvrp_n015_m03_s03,48,3611.7837,129.2780,1.0249
ga,hfvrp_n015_m03_s04,48,17894.9440,1013.9923,1.0048
ga,hfvrp_n015_m03_s05,48,4734.4029,119.6560,1.0181
ga,hfvrp_n020_m04_s01,48,6388.8137,659.6835,1.3538
ga,hfvrp_n020_m04_s02,48,6365.7105,465.6918,1.3339
ga,hfvrp_n020_m04_s03,48,12035.7171,2455.0606,1.3376
ga,hfvrp_n020_m04_s04,48,10327.9633,892.1269,1.3383
ga,hfvrp_n020_m04_s05,48,10764.9944,1099.6383,1.3254
ga,hfvrp_n030_m06_s01,48,15316.1735,1942.5451,2.0728
ga,hfvrp_n030_m06_s02,48,13628.2740,2340.6496,2.0559
ga,hfvrp_n030_m06_s03,48,10235.7507,1133.9832,2.0270
ga,hfvrp_n030_m06_s04,48,11260.7746,1594.6351,2.0408
ga,hfvrp_n030_m06_s05,48,10875.3355,1781.2260,2.0685
ga,hfvrp_n050_m10_s01,48,31056.3717,8362.6636,3.5581
ga,hfvrp_n050_m10_s02,48,50305.1228,13623.6198,3.5858
ga,hfvrp_n050_m10_s03,48,41355.8074,12717.4039,3.5691
ga,hfvrp_n050_m10_s04,48,37363.4305,9175.9107,3.5268
ga,hfvrp_n050_m10_s05,48,37921.5616,10064.7697,3.5273
ga,hfvrp_n075_m15_s01,48,31432.2129,11140.9464,5.8476
ga,hfvrp_n075_m15_s02,48,61843.9512,24294.4871,5.8048
ga,hfvrp_n075_m15_s03,48,58886.2517,22347.0504,5.8069
ga,hfvrp_n075_m15_s04,48,53784.9367,24617.4627,5.8470
ga,hfvrp_n075_m15_s05,48,46492.6596,15294.4765,5.8100
ga,hfvrp_n100_m20_s01,48,104437.0214,50185.7631,8.1998
ga,hfvrp_n100_m20_s02,48,91330.8156,45941.6859,8.2676
ga,hfvrp_n100_m20_s03,48,76906.2557,38437.6698,8.2519
ga,hfvrp_n100_m20_s04,48,89358.6614,48214.8573,8.2703
ga,hfvrp_n100_m20_s05,48,92165.7832,54380.2630,8.3344
ga,hfvrp_n150_m30_s01,48,175679.9963,112176.9266,15.3227
ga,hfvrp_n150_m30_s02,48,155996.6989,102688.2577,15.4512
ga,hfvrp_n150_m30_s03,48,172447.7768,114281.3442,15.4920
ga,hfvrp_n150_m30_s04,48,190987.3752,131929.6282,15.3759
ga,hfvrp_n150_m30_s05,48,143395.4665,101196.0549,15.3386
ga,hfvrp_n200_m40_s01,48,246529.8835,172295.3497,27.7483
ga,hfvrp_n200_m40_s02,48,235112.5072,165564.9720,27.5581
ga,hfvrp_n200_m40_s03,48,311603.3314,203029.0753,27.2941
ga,hfvrp_n200_m40_s04,48,224894.1238,156965.4328,27.6333
ga,hfvrp_n200_m40_s05,48,248036.1403,183648.3230,27.8274
ga,pyvrp_X101_FSMFD,48,4380188.6827,405290.5712,8.5710
ga,pyvrp_X106_FSMD,48,4528618.3736,502069.8115,8.1284
ga,pyvrp_X110_HD,48,2744796.2239,561995.2498,8.4663
ga,pyvrp_X115_HVRP,5,2584760.9298,114515.1702,21.4310
ga,pyvrp_X120_FSMF,48,4003099.3567,470484.5780,8.6582
savings,augerat_A_n32_k5,1,17018.9478,0,0.0002
savings,augerat_A_n37_k5,1,12647.1524,0,0.0002
savings,augerat_A_n45_k6,1,16369.0688,0,0.0002
savings,augerat_A_n54_k7,1,26639.3926,0,0.0002
savings,augerat_A_n60_k9,1,27841.8752,0,0.0004
savings,augerat_A_n80_k10,1,39608.2373,0,0.0012
savings,ex1_1v_feasible,1,334.1421,0,0.0000
savings,ex3_3v_all_feasible,1,262.0000,0,0.0000
savings,ex5_3v_one_used_feasible,1,365.7990,0,0.0000
savings,hfvrp_n001_m03_s01,1,929.0224,0,0.0000
savings,hfvrp_n001_m03_s02,1,409.0411,0,0.0000
savings,hfvrp_n001_m03_s03,1,130.4387,0,0.0000
savings,hfvrp_n001_m03_s04,1,122.3868,0,0.0000
savings,hfvrp_n001_m03_s05,1,261.8414,0,0.0000
savings,hfvrp_n002_m03_s01,1,2602.8908,0,0.0000
savings,hfvrp_n002_m03_s02,1,345.7490,0,0.0000
savings,hfvrp_n002_m03_s03,1,312.0007,0,0.0000
savings,hfvrp_n002_m03_s04,1,352.1675,0,0.0000
savings,hfvrp_n002_m03_s05,1,1884.2383,0,0.0000
savings,hfvrp_n005_m03_s01,1,1077.9531,0,0.0000
savings,hfvrp_n005_m03_s02,1,1500.0543,0,0.0000
savings,hfvrp_n005_m03_s03,1,461.8449,0,0.0000
savings,hfvrp_n005_m03_s04,1,1761.1086,0,0.0000
savings,hfvrp_n005_m03_s05,1,2026.1302,0,0.0000
savings,hfvrp_n010_m03_s01,1,2232.4016,0,0.0000
savings,hfvrp_n010_m03_s02,1,4275.8512,0,0.0000
savings,hfvrp_n010_m03_s03,1,3410.2531,0,0.0000
savings,hfvrp_n010_m03_s04,1,4381.1453,0,0.0000
savings,hfvrp_n010_m03_s05,1,3373.8106,0,0.0000
savings,hfvrp_n015_m03_s01,1,13014.9016,0,0.0000
savings,hfvrp_n015_m03_s02,1,10410.8220,0,0.0001
savings,hfvrp_n015_m03_s03,1,4150.7621,0,0.0001
savings,hfvrp_n015_m03_s04,1,22090.5126,0,0.0001
savings,hfvrp_n015_m03_s05,1,5448.3193,0,0.0001
savings,hfvrp_n020_m04_s01,1,7834.7769,0,0.0002
savings,hfvrp_n020_m04_s02,1,8370.1664,0,0.0001
savings,hfvrp_n020_m04_s03,1,16943.9900,0,0.0002
savings,hfvrp_n020_m04_s04,1,14158.8037,0,0.0002
savings,hfvrp_n020_m04_s05,1,15222.9927,0,0.0001
savings,hfvrp_n030_m06_s01,1,17565.6639,0,0.0002
savings,hfvrp_n030_m06_s02,1,21331.0378,0,0.0003
savings,hfvrp_n030_m06_s03,1,14146.1346,0,0.0005
savings,hfvrp_n030_m06_s04,1,10479.0158,0,0.0001
savings,hfvrp_n030_m06_s05,1,15842.6278,0,0.0002
savings,hfvrp_n050_m10_s01,1,43938.4853,0,0.0020
savings,hfvrp_n050_m10_s02,1,71016.0503,0,0.0026
savings,hfvrp_n050_m10_s03,1,74672.6592,0,0.0012
savings,hfvrp_n050_m10_s04,1,56756.6154,0,0.0022
savings,hfvrp_n050_m10_s05,1,51150.5683,0,0.0019
savings,hfvrp_n075_m15_s01,1,41106.9144,0,0.0046
savings,hfvrp_n075_m15_s02,1,69230.8765,0,0.0013
savings,hfvrp_n075_m15_s03,1,87869.8278,0,0.0019
savings,hfvrp_n075_m15_s04,1,61246.7351,0,0.0027
savings,hfvrp_n075_m15_s05,1,63583.3522,0,0.0008
savings,hfvrp_n100_m20_s01,1,92033.3244,0,0.0209
savings,hfvrp_n100_m20_s02,1,116594.8357,0,0.0148
savings,hfvrp_n100_m20_s03,1,84102.1653,0,0.0126
savings,hfvrp_n100_m20_s04,1,113541.4438,0,0.0102
savings,hfvrp_n100_m20_s05,1,107357.2971,0,0.0144
savings,hfvrp_n150_m30_s01,1,228266.2289,0,0.0477
savings,hfvrp_n150_m30_s02,1,198018.6911,0,0.0406
savings,hfvrp_n150_m30_s03,1,216720.4619,0,0.0343
savings,hfvrp_n150_m30_s04,1,237431.0488,0,0.0398
savings,hfvrp_n150_m30_s05,1,146890.4146,0,0.0386
savings,hfvrp_n200_m40_s01,1,254873.4317,0,0.0243
savings,hfvrp_n200_m40_s02,1,242283.9837,0,0.0556
savings,hfvrp_n200_m40_s03,1,277706.6692,0,0.0537
savings,hfvrp_n200_m40_s04,1,179973.7390,0,0.1078
savings,hfvrp_n200_m40_s05,1,164579.9765,0,0.0946
savings,pyvrp_X101_FSMFD,1,3895433.3584,0,0.0009
savings,pyvrp_X106_FSMD,1,4328217.6282,0,0.0008
savings,pyvrp_X110_HD,1,2428707.7302,0,0.0010
savings,pyvrp_X120_FSMF,1,3628778.1039,0,0.0010
tabu,augerat_A_n32_k5,12,15729.8241,0.0000,0.0784
tabu,augerat_A_n37_k5,12,11349.6901,0.0000,0.1144
tabu,augerat_A_n45_k6,12,16009.1175,0.0000,0.2070
tabu,augerat_A_n54_k7,12,24998.2995,0.0000,0.5007
tabu,augerat_A_n60_k9,12,27754.7528,0.0000,0.4635
tabu,augerat_A_n80_k10,12,36081.7585,0.0000,1.1182
tabu,ex1_1v_feasible,12,334.1421,0.0000,0.0000
tabu,ex3_3v_all_feasible,12,262.0000,0.0000,0.0001
tabu,ex5_3v_one_used_feasible,12,365.7990,0.0000,0.0001
tabu,hfvrp_n001_m03_s01,12,929.0224,0.0000,0.0002
tabu,hfvrp_n001_m03_s02,12,409.0411,0.0000,0.0002
tabu,hfvrp_n001_m03_s03,12,130.4387,0.0000,0.0002
tabu,hfvrp_n001_m03_s04,12,122.3868,0.0000,0.0002
tabu,hfvrp_n001_m03_s05,12,261.8414,0.0000,0.0002
tabu,hfvrp_n002_m03_s01,12,2602.8908,0.0000,0.0006
tabu,hfvrp_n002_m03_s02,12,345.7490,0.0000,0.0004
tabu,hfvrp_n002_m03_s03,12,312.0007,0.0000,0.0005
tabu,hfvrp_n002_m03_s04,12,351.7795,0.0000,0.0005
tabu,hfvrp_n002_m03_s05,12,1167.7715,0.0000,0.0005
tabu,hfvrp_n005_m03_s01,12,1077.9531,0.0000,0.0001
tabu,hfvrp_n005_m03_s02,12,1240.4529,0.0000,0.0002
tabu,hfvrp_n005_m03_s03,12,444.7348,0.0000,0.0018
tabu,hfvrp_n005_m03_s04,12,1636.1745,0.0000,0.0018
tabu,hfvrp_n005_m03_s05,12,1278.4711,0.0000,0.0001
tabu,hfvrp_n010_m03_s01,12,1872.4802,0.0000,0.0047
tabu,hfvrp_n010_m03_s02,12,2619.1182,0.0000,0.0049
tabu,hfvrp_n010_m03_s03,12,2995.6965,0.0000,0.0007
tabu,hfvrp_n010_m03_s04,12,2609.4335,0.0000,0.0005
tabu,hfvrp_n010_m03_s05,12,2639.9651,0.0000,0.0004
tabu,hfvrp_n015_m03_s01,12,5798.1728,0.0000,0.0136
tabu,hfvrp_n015_m03_s02,12,5480.1296,0.0000,0.0140
tabu,hfvrp_n015_m03_s03,12,3085.5924,0.0000,0.0143
tabu,hfvrp_n015_m03_s04,12,10120.2608,0.0000,0.0145
tabu,hfvrp_n015_m03_s05,12,3955.3297,0.0000,0.0013
tabu,hfvrp_n020_m04_s01,12,4086.5552,0.0000,0.0301
tabu,hfvrp_n020_m04_s02,12,4742.4002,0.0000,0.0294
tabu,hfvrp_n020_m04_s03,12,7089.7801,0.0000,0.0307
tabu,hfvrp_n020_m04_s04,12,6749.6751,0.0000,0.0498
tabu,hfvrp_n020_m04_s05,12,6200.3486,0.0000,0.0307
tabu,hfvrp_n030_m06_s01,12,10677.0343,0.0000,0.0903
tabu,hfvrp_n030_m06_s02,12,8799.5701,0.0000,0.2065
tabu,hfvrp_n030_m06_s03,12,7019.2193,0.0000,0.0981
tabu,hfvrp_n030_m06_s04,12,8326.8247,0.0000,0.0814
tabu,hfvrp_n030_m06_s05,12,7294.5204,0.0000,0.0982
tabu,hfvrp_n050_m10_s01,12,15353.6041,0.0000,0.5760
tabu,hfvrp_n050_m10_s02,12,22323.3807,0.0000,0.7523
tabu,hfvrp_n050_m10_s03,12,19090.9752,0.0000,0.6383
tabu,hfvrp_n050_m10_s04,12,19551.0736,0.0000,0.5840
tabu,hfvrp_n050_m10_s05,12,17445.3185,0.0000,0.4616
tabu,hfvrp_n075_m15_s01,12,19433.2927,0.0000,1.8160
tabu,hfvrp_n075_m15_s02,12,28527.8772,0.0000,2.1065
tabu,hfvrp_n075_m15_s03,12,30139.5695,0.0000,2.7307
tabu,hfvrp_n075_m15_s04,12,28166.3546,0.0000,3.0198
tabu,hfvrp_n075_m15_s05,12,26584.9272,0.0000,1.9118
tabu,hfvrp_n100_m20_s01,12,39828.2455,0.0000,7.9044
tabu,hfvrp_n100_m20_s02,12,42126.4763,0.0000,3.1110
tabu,hfvrp_n100_m20_s03,12,33220.1286,0.0000,5.9308
tabu,hfvrp_n100_m20_s04,12,34255.7663,0.0000,4.3264
tabu,hfvrp_n100_m20_s05,12,36245.7052,0.0000,3.0414
tabu,hfvrp_n150_m30_s01,12,55889.6229,0.0000,20.3676
tabu,hfvrp_n150_m30_s02,12,53783.5558,0.0000,20.8714
tabu,hfvrp_n150_m30_s03,12,54488.7853,0.0000,21.0781
tabu,hfvrp_n150_m30_s04,12,57359.4102,0.0000,23.0986
tabu,hfvrp_n150_m30_s05,12,49330.1919,0.0000,13.0623
tabu,hfvrp_n200_m40_s01,12,73950.2975,0.0000,55.5203
tabu,hfvrp_n200_m40_s02,12,77448.3140,0.0000,64.6589
tabu,hfvrp_n200_m40_s03,12,88937.1004,0.0000,80.4172
tabu,hfvrp_n200_m40_s04,12,71760.1560,0.0000,127.8238
tabu,hfvrp_n200_m40_s05,12,79420.8741,0.0000,40.6271
tabu,pyvrp_X101_FSMFD,12,3807945.3621,0.0000,3.6021
tabu,pyvrp_X106_FSMD,12,4007714.6007,0.0000,2.6074
tabu,pyvrp_X110_HD,12,2032938.2630,0.0000,3.1362
tabu,pyvrp_X120_FSMF,12,3628778.1039,0.0000,1.8266
