method,instance,N,M,beta,seed,cost_operational,cost_priority,cost_total,lower_bound,root_lp_bound,gap,optimal,feasible,status,num_nodes,num_iterations,num_solutions,runtime_sec,variant
exact,hfvrp_n075_m15_s02,75,15,5.000000,42,7636.740009,9722.929593,56251.387974,3834.214385,2092.227672,0.931838,0,1,time_limit,19238,7014531,39,18000.065315,
exact,hfvrp_n075_m15_s03,75,15,5.000000,42,7609.713868,13058.310125,72901.264495,4138.155210,2155.929751,0.943236,0,1,time_limit,16977,6194873,39,18000.054512,
exact,hfvrp_n075_m15_s04,75,15,5.000000,42,9365.483163,7304.581445,45888.390386,3786.099016,2071.372250,0.917493,0,1,time_limit,27263,9376977,61,18000.069474,
exact,hfvrp_n075_m15_s05,75,15,5.000000,42,0.000000,0.000000,0.000000,3573.737397,2159.027377,1.000000,0,0,no_solution,14399,6130460,0,18000.021872,
exact,hfvrp_n100_m20_s01,100,20,5.000000,42,0.000000,0.000000,0.000000,4787.757902,2957.348607,1.000000,0,0,no_solution,6169,2185476,0,18000.040953,
exact,hfvrp_n100_m20_s02,100,20,5.000000,42,0.000000,0.000000,0.000000,4589.963724,2752.884228,1.000000,0,0,no_solution,7664,2427039,0,18000.026182,
exact,hfvrp_n100_m20_s03,100,20,5.000000,42,0.000000,0.000000,0.000000,4708.688198,2856.661782,1.000000,0,0,no_solution,5593,2291731,0,18000.026318,
exact,hfvrp_n100_m20_s04,100,20,5.000000,42,0.000000,0.000000,0.000000,5108.640494,3002.353415,1.000000,0,0,no_solution,3113,1825540,0,18000.025643,
exact,hfvrp_n100_m20_s05,100,20,5.000000,42,17761.268475,14272.479989,89123.668421,4663.116833,2774.994506,0.947678,0,1,time_limit,7540,2078206,45,18000.183933,
exact,hfvrp_n150_m30_s01,150,30,5.000000,42,0.000000,0.000000,0.000000,8130.457483,5147.309259,1.000000,0,0,no_solution,534,659434,0,18000.792899,
exact,hfvrp_n150_m30_s02,150,30,5.000000,42,0.000000,0.000000,0.000000,7983.051449,4935.867158,1.000000,0,0,no_solution,561,557870,0,18000.142508,
exact,hfvrp_n150_m30_s03,150,30,5.000000,42,0.000000,0.000000,0.000000,8014.708652,5269.518578,1.000000,0,0,no_solution,2016,692048,0,18000.264032,
exact,hfvrp_n150_m30_s05,150,30,5.000000,42,0.000000,0.000000,0.000000,8098.363642,5117.686791,1.000000,0,0,no_solution,2016,727706,0,18000.365507,
exact,hfvrp_n150_m30_s04,150,30,5.000000,42,0.000000,0.000000,0.000000,8452.185722,5229.400932,1.000000,0,0,no_solution,1520,495578,0,18000.224174,
exact,hfvrp_n200_m40_s01,200,40,5.000000,42,0.000000,0.000000,0.000000,11753.136296,8695.742805,1.000000,0,0,no_solution,153,276426,0,18003.206485,
exact,hfvrp_n200_m40_s02,200,40,5.000000,42,0.000000,0.000000,0.000000,11795.956616,8762.069592,1.000000,0,0,no_solution,0,741079,0,18001.915526,
exact,hfvrp_n200_m40_s03,200,40,5.000000,42,0.000000,0.000000,0.000000,12312.820771,8494.383172,1.000000,0,0,no_solution,154,329302,0,18000.217034,
exact,augerat_A_n45_k6,44,8,5.000000,42,12966.511302,1078.178029,18357.401448,10205.655661,8817.923568,0.444058,0,1,mem_limit,271246,31004254,57,12979.919098,
exact,hfvrp_n200_m40_s04,200,40,5.000000,42,0.000000,0.000000,0.000000,11749.176121,8618.328821,1.000000,0,0,no_solution,831,503612,0,18000.425972,
exact,augerat_A_n32_k5,31,8,5.000000,42,6828.549260,1446.493013,14061.014326,6543.604962,5557.793975,0.534628,0,1,time_limit,1210176,44899616,101,18000.007979,
exact,hfvrp_n200_m40_s05,200,40,5.000000,42,0.000000,0.000000,0.000000,11717.873824,8496.529150,1.000000,0,0,no_solution,699,529180,0,18000.231104,
exact,augerat_A_n37_k5,36,8,5.000000,42,7463.492695,856.979360,11748.389495,6057.402168,5474.595385,0.484406,0,1,time_limit,226922,30638427,76,18000.008669,
exact,augerat_A_n54_k7,53,8,5.000000,42,13654.404207,2516.041217,26234.610292,11353.120161,10321.271985,0.567246,0,1,time_limit,73906,17478564,85,18000.016380,
exact,augerat_A_n60_k9,59,10,5.000000,42,14818.468936,2738.564194,28511.289905,13495.816207,12829.634497,0.526650,0,1,time_limit,39596,14926559,58,18000.017975,
exact,augerat_A_n80_k10,79,11,5.000000,42,19817.390405,4564.851502,42641.647916,16305.001910,14973.308684,0.617627,0,1,time_limit,11789,7281567,72,18000.064299,
exact,pyvrp_X101_FSMFD,100,26,5.000000,42,0.000000,0.000000,0.000000,2594703.394157,2482738.062988,1.000000,0,0,no_solution,2365,458281,0,18004.761961,
exact,pyvrp_X106_FSMD,105,16,5.000000,42,0.000000,0.000000,0.000000,2527643.272031,2277852.141701,1.000000,0,0,no_solution,6616,1459082,0,18000.019954,
exact,pyvrp_X110_HD,109,13,5.000000,42,2585149.245360,37000.550728,2770151.999001,1139199.900673,963289.605275,0.588759,0,1,time_limit,31381,2552686,43,18000.094457,
exact,pyvrp_X115_HVRP,114,18,5.000000,42,3065521.227572,93309.416186,3532068.308502,1401120.117218,1240009.383623,0.608475,0,0,time_limit,12616,3785103,1,18000.110570,
exact,pyvrp_X120_FSMF,119,12,5.000000,42,4258978.092104,120617.019048,4862063.187344,2511042.404284,2407339.589509,0.483544,0,1,time_limit,34333,3319869,54,18000.173334,
savings,ex1_1v_feasible,2,1,5.000000,42,84.142136,50.000000,334.142136,0.000000,,,0,1,,,,,0.000006,
savings,ex3_3v_all_feasible,3,3,5.000000,42,162.000000,20.000000,262.000000,0.000000,,,0,1,,,,,0.000009,
savings,ex2_1v_infeasible,2,1,5.000000,42,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000009,
savings,ex4_3v_infeasible,4,3,5.000000,42,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000014,
savings,hfvrp_n001_m03_s01,1,3,5.000000,42,87.334995,168.337487,929.022429,0.000000,,,0,1,,,,,0.000008,
savings,ex5_3v_one_used_feasible,3,3,5.000000,42,115.798990,50.000000,365.798990,0.000000,,,0,1,,,,,0.000008,
savings,hfvrp_n001_m03_s02,1,3,5.000000,42,156.310634,50.546098,409.041123,0.000000,,,0,1,,,,,0.000010,
savings,hfvrp_n001_m03_s03,1,3,5.000000,42,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.000012,
savings,hfvrp_n001_m03_s04,1,3,5.000000,42,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.000009,
savings,hfvrp_n001_m03_s05,1,3,5.000000,42,89.097550,34.548775,261.841425,0.000000,,,0,1,,,,,0.000003,
savings,hfvrp_n002_m03_s01,2,3,5.000000,42,262.852855,468.007587,2602.890787,0.000000,,,0,1,,,,,0.000007,
savings,hfvrp_n002_m03_s02,2,3,5.000000,42,139.033247,41.343143,345.748960,0.000000,,,0,1,,,,,0.000007,
savings,hfvrp_n002_m03_s03,2,3,5.000000,42,185.309216,25.338303,312.000733,0.000000,,,0,1,,,,,0.000013,
savings,hfvrp_n002_m03_s04,2,3,5.000000,42,174.940044,35.445494,352.167513,0.000000,,,0,1,,,,,0.000010,
savings,hfvrp_n002_m03_s05,2,3,5.000000,42,302.671304,316.313399,1884.238298,0.000000,,,0,1,,,,,0.000006,
savings,hfvrp_n005_m03_s01,5,3,5.000000,42,350.283936,145.533835,1077.953113,0.000000,,,0,1,,,,,0.000010,
savings,hfvrp_n005_m03_s02,5,3,5.000000,42,405.525865,218.905678,1500.054254,0.000000,,,0,1,,,,,0.000017,
savings,hfvrp_n005_m03_s03,5,3,5.000000,42,461.844903,0.000000,461.844903,0.000000,,,0,1,,,,,0.000032,
savings,hfvrp_n005_m03_s04,5,3,5.000000,42,323.716251,287.478473,1761.108616,0.000000,,,0,1,,,,,0.000011,
savings,hfvrp_n005_m03_s05,5,3,5.000000,42,403.901343,324.445774,2026.130211,0.000000,,,0,1,,,,,0.000011,
savings,hfvrp_n010_m03_s01,10,3,5.000000,42,573.279282,331.824464,2232.401604,0.000000,,,0,1,,,,,0.000031,
savings,hfvrp_n010_m03_s02,10,3,5.000000,42,616.801686,731.809905,4275.851213,0.000000,,,0,1,,,,,0.000049,
savings,hfvrp_n010_m03_s03,10,3,5.000000,42,611.652538,559.720115,3410.253115,0.000000,,,0,1,,,,,0.000045,
savings,hfvrp_n010_m03_s04,10,3,5.000000,42,647.037992,746.821453,4381.145255,0.000000,,,0,1,,,,,0.000032,
savings,hfvrp_n010_m03_s05,10,3,5.000000,42,534.367621,567.888596,3373.810604,0.000000,,,0,1,,,,,0.000026,
savings,hfvrp_n015_m03_s01,15,3,5.000000,42,693.170947,2464.346130,13014.901596,0.000000,,,0,1,,,,,0.000034,
savings,hfvrp_n015_m03_s02,15,3,5.000000,42,797.794286,1922.605545,10410.822008,0.000000,,,0,1,,,,,0.000092,
savings,hfvrp_n015_m03_s03,15,3,5.000000,42,603.260724,709.500270,4150.762073,0.000000,,,0,1,,,,,0.000144,
savings,hfvrp_n015_m03_s04,15,3,5.000000,42,655.683420,4286.965830,22090.512571,0.000000,,,0,1,,,,,0.000059,
savings,hfvrp_n015_m03_s05,15,3,5.000000,42,687.501123,952.163640,5448.319321,0.000000,,,0,1,,,,,0.000098,
savings,hfvrp_n020_m04_s01,20,4,5.000000,42,863.167460,1394.321897,7834.776946,0.000000,,,0,1,,,,,0.000162,
savings,hfvrp_n020_m04_s02,20,4,5.000000,42,904.689206,1493.095436,8370.166388,0.000000,,,0,1,,,,,0.000074,
savings,hfvrp_n020_m04_s03,20,4,5.000000,42,931.392632,3202.519468,16943.989974,0.000000,,,0,1,,,,,0.000162,
savings,hfvrp_n020_m04_s04,20,4,5.000000,42,1128.450648,2606.070616,14158.803726,0.000000,,,0,1,,,,,0.000192,
savings,hfvrp_n020_m04_s05,20,4,5.000000,42,1082.241195,2828.150304,15222.992717,0.000000,,,0,1,,,,,0.000109,
savings,hfvrp_n030_m06_s01,30,6,5.000000,42,1664.910663,3180.150639,17565.663860,0.000000,,,0,1,,,,,0.000204,
savings,hfvrp_n030_m06_s02,30,6,5.000000,42,1138.050291,4038.597509,21331.037836,0.000000,,,0,1,,,,,0.000267,
savings,hfvrp_n030_m06_s03,30,6,5.000000,42,1606.805930,2507.865737,14146.134615,0.000000,,,0,1,,,,,0.000485,
savings,hfvrp_n030_m06_s04,30,6,5.000000,42,1524.425503,1790.918063,10479.015818,0.000000,,,0,1,,,,,0.000104,
savings,hfvrp_n030_m06_s05,30,6,5.000000,42,1637.057706,2841.114021,15842.627810,0.000000,,,0,1,,,,,0.000173,
savings,hfvrp_n050_m10_s01,50,10,5.000000,42,2753.615917,8236.973880,43938.485317,0.000000,,,0,1,,,,,0.002027,
savings,hfvrp_n050_m10_s02,50,10,5.000000,42,2798.237663,13643.562520,71016.050261,0.000000,,,0,1,,,,,0.002561,
savings,hfvrp_n050_m10_s03,50,10,5.000000,42,2021.376503,14530.256534,74672.659175,0.000000,,,0,1,,,,,0.001169,
savings,hfvrp_n050_m10_s04,50,10,5.000000,42,2913.281939,10768.666686,56756.615370,0.000000,,,0,1,,,,,0.002193,
savings,hfvrp_n050_m10_s05,50,10,5.000000,42,2759.539931,9678.205671,51150.568285,0.000000,,,0,1,,,,,0.001938,
savings,hfvrp_n075_m15_s01,75,15,5.000000,42,4694.052544,7282.572371,41106.914401,0.000000,,,0,1,,,,,0.004558,
savings,hfvrp_n075_m15_s02,75,15,5.000000,42,4102.986385,13025.578014,69230.876457,0.000000,,,0,1,,,,,0.001343,
savings,hfvrp_n075_m15_s03,75,15,5.000000,42,4011.396908,16771.686175,87869.827784,0.000000,,,0,1,,,,,0.001877,
savings,hfvrp_n075_m15_s04,75,15,5.000000,42,4674.919341,11314.363147,61246.735077,0.000000,,,0,1,,,,,0.002657,
savings,hfvrp_n075_m15_s05,75,15,5.000000,42,3815.380388,11953.594359,63583.352185,0.000000,,,0,1,,,,,0.000829,
savings,hfvrp_n100_m20_s01,100,20,5.000000,42,6672.880979,17072.088681,92033.324382,0.000000,,,0,1,,,,,0.020900,
savings,hfvrp_n100_m20_s02,100,20,5.000000,42,5632.920736,22192.383002,116594.835747,0.000000,,,0,1,,,,,0.014766,
savings,hfvrp_n100_m20_s03,100,20,5.000000,42,6608.961656,15498.640719,84102.165251,0.000000,,,0,1,,,,,0.012602,
savings,hfvrp_n100_m20_s04,100,20,5.000000,42,5924.896667,21523.309434,113541.443839,0.000000,,,0,1,,,,,0.010204,
savings,hfvrp_n100_m20_s05,100,20,5.000000,42,6073.931538,20256.673108,107357.297077,0.000000,,,0,1,,,,,0.014415,
savings,hfvrp_n150_m30_s01,150,30,5.000000,42,10409.063260,43571.433133,228266.228926,0.000000,,,0,1,,,,,0.047693,
savings,hfvrp_n150_m30_s02,150,30,5.000000,42,11304.115649,37342.915086,198018.691080,0.000000,,,0,1,,,,,0.040575,
savings,hfvrp_n150_m30_s03,150,30,5.000000,42,11277.158142,41088.660743,216720.461855,0.000000,,,0,1,,,,,0.034255,
savings,hfvrp_n150_m30_s04,150,30,5.000000,42,11079.470176,45270.315732,237431.048836,0.000000,,,0,1,,,,,0.039767,
savings,hfvrp_n150_m30_s05,150,30,5.000000,42,10490.008963,27280.081137,146890.414648,0.000000,,,0,1,,,,,0.038647,
savings,hfvrp_n200_m40_s01,200,40,5.000000,42,15247.323624,47925.221607,254873.431658,0.000000,,,0,1,,,,,0.024312,
savings,hfvrp_n200_m40_s02,200,40,5.000000,42,17559.525046,44944.891721,242283.983652,0.000000,,,0,1,,,,,0.055598,
savings,hfvrp_n200_m40_s03,200,40,5.000000,42,15907.824996,52359.768835,277706.669170,0.000000,,,0,1,,,,,0.053703,
savings,hfvrp_n200_m40_s04,200,40,5.000000,42,17925.264602,32409.694872,179973.738961,0.000000,,,0,1,,,,,0.107760,
savings,hfvrp_n200_m40_s05,200,40,5.000000,42,18635.282648,29188.938778,164579.976538,0.000000,,,0,1,,,,,0.094604,
savings,augerat_A_n32_k5,31,8,5.000000,42,8254.950118,1752.799542,17018.947830,0.000000,,,0,1,,,,,0.000187,
savings,augerat_A_n37_k5,36,8,5.000000,42,8170.455720,895.339338,12647.152411,0.000000,,,0,1,,,,,0.000229,
savings,augerat_A_n45_k6,44,8,5.000000,42,11455.131218,982.787521,16369.068823,0.000000,,,0,1,,,,,0.000206,
savings,augerat_A_n54_k7,53,8,5.000000,42,13323.939997,2663.090514,26639.392565,0.000000,,,0,1,,,,,0.000198,
savings,augerat_A_n60_k9,59,10,5.000000,42,15106.799240,2547.015184,27841.875159,0.000000,,,0,1,,,,,0.000404,
savings,augerat_A_n80_k10,79,11,5.000000,42,17285.434612,4464.560532,39608.237272,0.000000,,,0,1,,,,,0.001175,
savings,pyvrp_X101_FSMFD,100,26,5.000000,42,3723610.246286,34364.622431,3895433.358439,0.000000,,,0,1,,,,,0.000860,
savings,pyvrp_X106_FSMD,105,16,5.000000,42,4015189.139603,62605.697726,4328217.628234,0.000000,,,0,1,,,,,0.000836,
savings,pyvrp_X110_HD,109,13,5.000000,42,2237769.363402,38187.673363,2428707.730216,0.000000,,,0,1,,,,,0.001031,
savings,pyvrp_X115_HVRP,114,18,5.000000,42,2212949.576412,42589.190616,2425895.529491,0.000000,,,0,0,,,,,0.002277,
savings,pyvrp_X120_FSMF,119,12,5.000000,42,3205273.872917,84700.846192,3628778.103877,0.000000,,,0,1,,,,,0.001023,
tabu,ex1_1v_feasible,2,1,5.000000,1796905200563225321,84.142136,50.000000,334.142136,0.000000,,,0,1,,,,,0.000006,
tabu,ex3_3v_all_feasible,3,3,5.000000,1796905222041494699,162.000000,20.000000,262.000000,0.000000,,,0,1,,,,,0.000040,
tabu,ex4_3v_infeasible,4,3,5.000000,1796905312236989285,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000022,
tabu,ex2_1v_infeasible,2,1,5.000000,1796905325122180438,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000014,
tabu,ex5_3v_one_used_feasible,3,3,5.000000,1796905372371208086,115.798990,50.000000,365.798990,0.000000,,,0,1,,,,,0.000043,
tabu,hfvrp_n001_m03_s01,1,3,5.000000,1796905376666414402,87.334995,168.337487,929.022429,0.000000,,,0,1,,,,,0.000134,
tabu,hfvrp_n001_m03_s01,1,3,5.000000,1,87.334995,168.337487,929.022429,0.000000,,,0,1,,,,,0.000142,
tabu,ex1_1v_feasible,2,1,5.000000,1,84.142136,50.000000,334.142136,0.000000,,,0,1,,,,,0.000025,
tabu,ex2_1v_infeasible,2,1,5.000000,1,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000034,
tabu,ex5_3v_one_used_feasible,3,3,5.000000,1,115.798990,50.000000,365.798990,0.000000,,,0,1,,,,,0.000044,
tabu,ex3_3v_all_feasible,3,3,5.000000,1,162.000000,20.000000,262.000000,0.000000,,,0,1,,,,,0.000078,
tabu,ex4_3v_infeasible,4,3,5.000000,1,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000078,
tabu,hfvrp_n001_m03_s01,1,3,5.000000,10,87.334995,168.337487,929.022429,0.000000,,,0,1,,,,,0.000215,
tabu,ex1_1v_feasible,2,1,5.000000,10,84.142136,50.000000,334.142136,0.000000,,,0,1,,,,,0.000009,
tabu,ex2_1v_infeasible,2,1,5.000000,10,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000022,
tabu,hfvrp_n001_m03_s01,1,3,5.000000,50,87.334995,168.337487,929.022429,0.000000,,,0,1,,,,,0.000130,
tabu,ex5_3v_one_used_feasible,3,3,5.000000,10,115.798990,50.000000,365.798990,0.000000,,,0,1,,,,,0.000125,
tabu,ex3_3v_all_feasible,3,3,5.000000,10,162.000000,20.000000,262.000000,0.000000,,,0,1,,,,,0.000053,
tabu,ex4_3v_infeasible,4,3,5.000000,10,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000068,
tabu,ex1_1v_feasible,2,1,5.000000,50,84.142136,50.000000,334.142136,0.000000,,,0,1,,,,,0.000010,
tabu,ex2_1v_infeasible,2,1,5.000000,50,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000020,
tabu,hfvrp_n001_m03_s01,1,3,5.000000,75,87.334995,168.337487,929.022429,0.000000,,,0,1,,,,,0.000454,
tabu,ex5_3v_one_used_feasible,3,3,5.000000,50,115.798990,50.000000,365.798990,0.000000,,,0,1,,,,,0.000043,
tabu,ex3_3v_all_feasible,3,3,5.000000,50,162.000000,20.000000,262.000000,0.000000,,,0,1,,,,,0.000026,
tabu,ex1_1v_feasible,2,1,5.000000,75,84.142136,50.000000,334.142136,0.000000,,,0,1,,,,,0.000015,
tabu,ex2_1v_infeasible,2,1,5.000000,75,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000033,
tabu,hfvrp_n001_m03_s01,1,3,5.000000,100,87.334995,168.337487,929.022429,0.000000,,,0,1,,,,,0.000332,
tabu,ex4_3v_infeasible,4,3,5.000000,50,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000026,
tabu,hfvrp_n001_m03_s01,1,3,5.000000,200,87.334995,168.337487,929.022429,0.000000,,,0,1,,,,,0.000134,
tabu,ex1_1v_feasible,2,1,5.000000,100,84.142136,50.000000,334.142136,0.000000,,,0,1,,,,,0.000015,
tabu,ex2_1v_infeasible,2,1,5.000000,100,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000023,
tabu,ex5_3v_one_used_feasible,3,3,5.000000,75,115.798990,50.000000,365.798990,0.000000,,,0,1,,,,,0.000046,
tabu,ex3_3v_all_feasible,3,3,5.000000,75,162.000000,20.000000,262.000000,0.000000,,,0,1,,,,,0.000030,
tabu,hfvrp_n001_m03_s01,1,3,5.000000,999,87.334995,168.337487,929.022429,0.000000,,,0,1,,,,,0.000130,
tabu,ex4_3v_infeasible,4,3,5.000000,75,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000078,
