method,instance,runs,cost_mean,cost_std,runtime_mean
ga,augerat_A_n37_k5,48,8196.3312,53.1041,2.4859
ga,augerat_A_n45_k6,48,11538.0157,130.6187,3.1122
ga,augerat_A_n54_k7,48,12597.0335,178.7097,3.8250
ga,augerat_A_n60_k9,48,16052.1664,191.8683,4.3262
ga,augerat_A_n80_k10,48,18146.2811,253.1401,5.9905
ga,ex1_1v_feasible,48,84.1421,0.0000,0.3104
ga,ex3_3v_all_feasible,48,162.0000,0.0000,0.4025
ga,ex5_3v_one_used_feasible,48,107.5980,0.0000,0.3918
ga,hfvrp_n001_m03_s01,48,87.3350,0.0000,0.2480
ga,hfvrp_n001_m03_s02,48,156.3106,0.0000,0.2500
ga,hfvrp_n001_m03_s03,48,130.4387,0.0000,0.2500
ga,hfvrp_n001_m03_s04,48,122.3868,0.0000,0.2508
ga,hfvrp_n001_m03_s05,48,89.0975,0.0000,0.2506
ga,hfvrp_n002_m03_s01,48,262.8529,0.0000,0.3302
ga,hfvrp_n002_m03_s02,48,139.0332,0.0000,0.3270
ga,hfvrp_n002_m03_s03,48,185.3092,0.0000,0.3292
ga,hfvrp_n002_m03_s04,48,174.9400,0.0000,0.3257
ga,hfvrp_n002_m03_s05,48,302.6713,0.0000,0.3255
ga,hfvrp_n005_m03_s01,48,350.2839,0.0000,0.4860
ga,hfvrp_n005_m03_s02,48,359.8655,0.0000,0.4941
ga,hfvrp_n005_m03_s03,48,444.7348,0.0000,0.4906
ga,hfvrp_n005_m03_s04,48,278.5763,0.0000,0.4928
ga,hfvrp_n005_m03_s05,48,362.5965,0.0000,0.4949
ga,hfvrp_n010_m03_s01,48,523.6519,3.1254,0.7576
ga,hfvrp_n010_m03_s02,48,526.2262,1.1799,0.7710
ga,hfvrp_n010_m03_s03,48,536.2078,0.0000,0.7577
ga,hfvrp_n010_m03_s04,48,518.3407,4.1315,0.7646
ga,hfvrp_n010_m03_s05,48,558.6768,25.1612,0.7648
ga,hfvrp_n015_m03_s01,48,580.6067,13.6163,1.0204
ga,hfvrp_n015_m03_s02,48,536.1530,0.0000,1.0183
ga,hfvrp_n015_m03_s03,48,517.4812,3.2731,1.0131
ga,hfvrp_n015_m03_s04,48,616.0929,3.8810,1.0151
ga,hfvrp_n015_m03_s05,48,593.2502,9.0578,1.0170
ga,hfvrp_n020_m04_s01,48,677.2743,10.9257,1.3346
ga,hfvrp_n020_m04_s02,48,677.5509,20.9468,1.3475
ga,hfvrp_n020_m04_s03,48,667.5598,17.9580,1.3922
ga,hfvrp_n020_m04_s04,48,742.8840,27.0965,1.3660
ga,hfvrp_n020_m04_s05,48,698.1173,42.1021,1.3424
ga,hfvrp_n030_m06_s01,48,1334.8216,64.5681,2.0421
ga,hfvrp_n030_m06_s02,48,1114.8427,80.9555,2.0300
ga,hfvrp_n030_m06_s03,48,1287.8129,61.6575,2.0075
ga,hfvrp_n030_m06_s04,48,1341.6030,79.6472,2.0152
ga,hfvrp_n030_m06_s05,48,1253.4076,67.1075,2.0463
ga,hfvrp_n050_m10_s01,48,2329.6856,226.4235,3.4869
ga,hfvrp_n050_m10_s02,48,2388.8809,277.1863,3.4720
ga,hfvrp_n050_m10_s03,48,2153.9496,187.8113,3.5054
ga,hfvrp_n050_m10_s04,48,2206.9019,194.0757,3.4935
ga,hfvrp_n050_m10_s05,48,2288.2594,217.2225,3.4756
ga,hfvrp_n075_m15_s01,48,4338.5530,861.6335,5.7119
ga,hfvrp_n075_m15_s02,48,4705.5573,950.6969,5.6775
ga,hfvrp_n075_m15_s03,48,4774.1121,824.2013,5.6668
ga,hfvrp_n075_m15_s04,48,4924.4224,936.8174,5.7377
ga,hfvrp_n075_m15_s05,48,4902.4775,850.7891,5.7085
ga,hfvrp_n100_m20_s01,48,7566.1301,1488.2328,7.8592
ga,hfvrp_n100_m20_s02,48,6984.5701,1616.6713,7.8540
ga,hfvrp_n100_m20_s03,48,7502.5965,1399.7888,7.8491
ga,hfvrp_n100_m20_s04,48,7049.3353,1304.4023,7.8349
ga,hfvrp_n100_m20_s05,48,7274.9940,1518.6791,7.8619
ga,hfvrp_n150_m30_s01,48,14041.1566,3182.4487,14.3435
ga,hfvrp_n150_m30_s02,48,14115.3937,3506.6401,14.3460
ga,hfvrp_n150_m30_s03,48,15125.8216,3413.1229,14.2014
ga,hfvrp_n150_m30_s04,48,15248.9849,3413.2192,14.1469
ga,hfvrp_n150_m30_s05,48,14398.6526,3677.1899,14.2362
ga,hfvrp_n200_m40_s01,48,26487.5091,7046.8401,26.9223
ga,hfvrp_n200_m40_s02,48,26576.8126,6959.7377,27.1824
ga,hfvrp_n200_m40_s03,48,26229.5625,6820.9990,27.1056
ga,hfvrp_n200_m40_s04,48,27160.0317,6775.5990,26.7898
ga,hfvrp_n200_m40_s05,48,27177.3704,6870.7351,26.6598
ga,pyvrp_X101_FSMFD,48,4121496.2417,360412.4552,8.6188
ga,pyvrp_X106_FSMD,48,4209183.6981,455092.9391,8.1279
ga,pyvrp_X110_HD,48,2577508.7730,461439.0023,8.5454
ga,pyvrp_X120_FSMF,48,3410064.6074,323358.2776,8.5923
savings,augerat_A_n32_k5,1,8223.4520,0,0.0001
savings,augerat_A_n37_k5,1,8059.6866,0,0.0001
savings,augerat_A_n45_k6,1,11334.4663,0,0.0001
savings,augerat_A_n54_k7,1,13240.4816,0,0.0006
savings,augerat_A_n60_k9,1,15054.0837,0,0.0006
savings,augerat_A_n80_k10,1,17032.8842,0,0.0009
savings,ex1_1v_feasible,1,84.1421,0,0.0000
savings,ex3_3v_all_feasible,1,162.0000,0,0.0000
savings,ex5_3v_one_used_feasible,1,107.5980,0,0.0000
savings,hfvrp_n001_m03_s01,1,87.3350,0,0.0000
savings,hfvrp_n001_m03_s02,1,156.3106,0,0.0000
savings,hfvrp_n001_m03_s03,1,130.4387,0,0.0000
savings,hfvrp_n001_m03_s04,1,122.3868,0,0.0000
savings,hfvrp_n001_m03_s05,1,89.0975,0,0.0000
savings,hfvrp_n002_m03_s01,1,262.8529,0,0.0000
savings,hfvrp_n002_m03_s02,1,139.0332,0,0.0000
savings,hfvrp_n002_m03_s03,1,185.3092,0,0.0000
savings,hfvrp_n002_m03_s04,1,174.9400,0,0.0000
savings,hfvrp_n002_m03_s05,1,302.6713,0,0.0000
savings,hfvrp_n005_m03_s01,1,350.2839,0,0.0000
savings,hfvrp_n005_m03_s02,1,359.8655,0,0.0000
savings,hfvrp_n005_m03_s03,1,461.8449,0,0.0000
savings,hfvrp_n005_m03_s04,1,309.7496,0,0.0000
savings,hfvrp_n005_m03_s05,1,383.8056,0,0.0000
savings,hfvrp_n010_m03_s01,1,556.4179,0,0.0000
savings,hfvrp_n010_m03_s02,1,532.8397,0,0.0000
savings,hfvrp_n010_m03_s03,1,536.2078,0,0.0000
savings,hfvrp_n010_m03_s04,1,531.1780,0,0.0000
savings,hfvrp_n010_m03_s05,1,481.9693,0,0.0000
savings,hfvrp_n015_m03_s01,1,580.8554,0,0.0000
savings,hfvrp_n015_m03_s02,1,536.1530,0,0.0001
savings,hfvrp_n015_m03_s03,1,516.4943,0,0.0000
savings,hfvrp_n015_m03_s04,1,614.6260,0,0.0000
savings,hfvrp_n015_m03_s05,1,588.6434,0,0.0001
savings,hfvrp_n020_m04_s01,1,674.4549,0,0.0001
savings,hfvrp_n020_m04_s02,1,672.1849,0,0.0000
savings,hfvrp_n020_m04_s03,1,701.6713,0,0.0001
savings,hfvrp_n020_m04_s04,1,794.2955,0,0.0001
savings,hfvrp_n020_m04_s05,1,771.9856,0,0.0001
savings,hfvrp_n030_m06_s01,1,1434.0001,0,0.0002
savings,hfvrp_n030_m06_s02,1,1075.7435,0,0.0003
savings,hfvrp_n030_m06_s03,1,1249.2590,0,0.0002
savings,hfvrp_n030_m06_s04,1,1270.6895,0,0.0001
savings,hfvrp_n030_m06_s05,1,1227.3154,0,0.0002
savings,hfvrp_n050_m10_s01,1,2208.3009,0,0.0006
savings,hfvrp_n050_m10_s02,1,2310.2926,0,0.0004
savings,hfvrp_n050_m10_s03,1,2004.1729,0,0.0003
savings,hfvrp_n050_m10_s04,1,2020.4458,0,0.0011
savings,hfvrp_n050_m10_s05,1,2165.9006,0,0.0004
savings,hfvrp_n075_m15_s01,1,3512.3767,0,0.0016
savings,hfvrp_n075_m15_s02,1,3722.1135,0,0.0015
savings,hfvrp_n075_m15_s03,1,3965.1108,0,0.0019
savings,hfvrp_n075_m15_s04,1,3965.5497,0,0.0006
savings,hfvrp_n075_m15_s05,1,3462.9921,0,0.0006
savings,hfvrp_n100_m20_s01,1,5660.6423,0,0.0028
savings,hfvrp_n100_m20_s02,1,4914.1269,0,0.0010
savings,hfvrp_n100_m20_s03,1,5292.8781,0,0.0016
savings,hfvrp_n100_m20_s04,1,5355.9834,0,0.0033
savings,hfvrp_n100_m20_s05,1,5392.4902,0,0.0026
savings,hfvrp_n150_m30_s01,1,9157.0567,0,0.0122
savings,hfvrp_n150_m30_s02,1,9060.1730,0,0.0077
savings,hfvrp_n150_m30_s03,1,9740.8548,0,0.0182
savings,hfvrp_n150_m30_s04,1,9406.3727,0,0.0118
savings,hfvrp_n150_m30_s05,1,9213.2792,0,0.0087
savings,hfvrp_n200_m40_s01,1,14463.1949,0,0.0138
savings,hfvrp_n200_m40_s02,1,15505.9275,0,0.0206
savings,hfvrp_n200_m40_s03,1,14742.4417,0,0.0181
savings,hfvrp_n200_m40_s04,1,16141.7241,0,0.0088
savings,hfvrp_n200_m40_s05,1,15526.9390,0,0.0209
savings,pyvrp_X101_FSMFD,1,3723016.3076,0,0.0012
savings,pyvrp_X106_FSMD,1,4015189.1396,0,0.0011
savings,pyvrp_X110_HD,1,2236511.8628,0,0.0014
savings,pyvrp_X120_FSMF,1,3185726.6363,0,0.0015
tabu,augerat_A_n32_k5,12,8215.9863,0.0000,0.0764
tabu,augerat_A_n37_k5,12,6886.7061,0.0000,0.2055
tabu,augerat_A_n45_k6,12,11262.9047,0.0000,0.2096
tabu,augerat_A_n54_k7,12,12293.9364,0.0000,0.3217
tabu,augerat_A_n60_k9,12,14985.2187,0.0000,0.4637
tabu,augerat_A_n80_k10,12,17017.1872,0.0000,1.0418
tabu,ex1_1v_feasible,12,84.1421,0.0000,0.0000
tabu,ex3_3v_all_feasible,12,162.0000,0.0000,0.0000
tabu,ex5_3v_one_used_feasible,12,107.5980,0.0000,0.0001
tabu,hfvrp_n001_m03_s01,12,87.3350,0.0000,0.0002
tabu,hfvrp_n001_m03_s02,12,156.3106,0.0000,0.0002
tabu,hfvrp_n001_m03_s03,12,130.4387,0.0000,0.0002
tabu,hfvrp_n001_m03_s04,12,122.3868,0.0000,0.0002
tabu,hfvrp_n001_m03_s05,12,89.0975,0.0000,0.0002
tabu,hfvrp_n002_m03_s01,12,262.8529,0.0000,0.0004
tabu,hfvrp_n002_m03_s02,12,139.0332,0.0000,0.0003
tabu,hfvrp_n002_m03_s03,12,185.3092,0.0000,0.0005
tabu,hfvrp_n002_m03_s04,12,174.5520,0.0000,0.0005
tabu,hfvrp_n002_m03_s05,12,252.0042,0.0000,0.0005
tabu,hfvrp_n005_m03_s01,12,350.2839,0.0000,0.0002
tabu,hfvrp_n005_m03_s02,12,359.8655,0.0000,0.0013
tabu,hfvrp_n005_m03_s03,12,444.7348,0.0000,0.0019
tabu,hfvrp_n005_m03_s04,12,278.5763,0.0000,0.0019
tabu,hfvrp_n005_m03_s05,12,362.5965,0.0000,0.0002
tabu,hfvrp_n010_m03_s01,12,505.6986,0.0000,0.0057
tabu,hfvrp_n010_m03_s02,12,488.6666,0.0000,0.0050
tabu,hfvrp_n010_m03_s03,12,534.7267,0.0000,0.0056
tabu,hfvrp_n010_m03_s04,12,511.6846,0.0000,0.0051
tabu,hfvrp_n010_m03_s05,12,481.9693,0.0000,0.0049
tabu,hfvrp_n015_m03_s01,12,568.9063,0.0000,0.0126
tabu,hfvrp_n015_m03_s02,12,536.1530,0.0000,0.0063
tabu,hfvrp_n015_m03_s03,12,516.4943,0.0000,0.0063
tabu,hfvrp_n015_m03_s04,12,614.6260,0.0000,0.0069
tabu,hfvrp_n015_m03_s05,12,588.6434,0.0000,0.0064
tabu,hfvrp_n020_m04_s01,12,674.4549,0.0000,0.0138
tabu,hfvrp_n020_m04_s02,12,666.8930,0.0000,0.0155
tabu,hfvrp_n020_m04_s03,12,656.2417,0.0000,0.0162
tabu,hfvrp_n020_m04_s04,12,753.6129,0.0000,0.0145
tabu,hfvrp_n020_m04_s05,12,694.8178,0.0000,0.0159
tabu,hfvrp_n030_m06_s01,12,1203.1563,0.0000,0.0841
tabu,hfvrp_n030_m06_s02,12,1053.4847,0.0000,0.0552
tabu,hfvrp_n030_m06_s03,12,1234.6090,0.0000,0.0527
tabu,hfvrp_n030_m06_s04,12,1264.2952,0.0000,0.0547
tabu,hfvrp_n030_m06_s05,12,1180.7749,0.0000,0.0563
tabu,hfvrp_n050_m10_s01,12,2069.1266,0.0000,0.2239
tabu,hfvrp_n050_m10_s02,12,2144.7581,0.0000,0.2412
tabu,hfvrp_n050_m10_s03,12,1962.3875,0.0000,0.2034
tabu,hfvrp_n050_m10_s04,12,1981.6486,0.0000,0.1933
tabu,hfvrp_n050_m10_s05,12,2084.9214,0.0000,0.2413
tabu,hfvrp_n075_m15_s01,12,3401.7085,0.0000,0.9463
tabu,hfvrp_n075_m15_s02,12,3629.3920,0.0000,0.8406
tabu,hfvrp_n075_m15_s03,12,3762.7275,0.0000,0.8239
tabu,hfvrp_n075_m15_s04,12,3802.1366,0.0000,0.9635
tabu,hfvrp_n075_m15_s05,12,3452.2717,0.0000,0.7669
tabu,hfvrp_n100_m20_s01,12,5174.4405,0.0000,1.8020
tabu,hfvrp_n100_m20_s02,12,4828.9027,0.0000,1.7309
tabu,hfvrp_n100_m20_s03,12,5214.8273,0.0000,1.7945
tabu,hfvrp_n100_m20_s04,12,5084.8083,0.0000,1.7452
tabu,hfvrp_n100_m20_s05,12,5203.9031,0.0000,1.9336
tabu,hfvrp_n150_m30_s01,12,8669.6283,0.0000,6.0819
tabu,hfvrp_n150_m30_s02,12,8754.8025,0.0000,6.3122
tabu,hfvrp_n150_m30_s03,12,9396.1409,0.0000,6.1094
tabu,hfvrp_n150_m30_s04,12,9369.8682,0.0000,5.6311
tabu,hfvrp_n150_m30_s05,12,9055.7671,0.0000,6.3361
tabu,hfvrp_n200_m40_s01,12,14280.0645,0.0000,18.4180
tabu,hfvrp_n200_m40_s02,12,15043.6730,0.0000,19.3836
tabu,hfvrp_n200_m40_s03,12,14176.5392,0.0000,19.1668
tabu,hfvrp_n200_m40_s04,12,15786.1912,0.0000,20.1554
tabu,hfvrp_n200_m40_s05,12,15185.8063,0.0000,18.6896
tabu,pyvrp_X101_FSMFD,12,3667525.0347,0.0000,3.5203
tabu,pyvrp_X106_FSMD,12,3714937.4003,0.0000,2.5467
tabu,pyvrp_X110_HD,12,1896836.7371,0.0000,2.4910
tabu,pyvrp_X120_FSMF,12,3185726.6363,0.0000,1.8057
