method,instance,N,M,beta,seed,cost_operational,cost_priority,cost_total,lower_bound,root_lp_bound,gap,optimal,feasible,status,num_nodes,num_iterations,num_solutions,runtime_sec,variant
exact,hfvrp_n030_m06_s01,30,6,0.000000,42,1197.591993,4873.978254,1197.591993,1004.540274,682.168747,0.161200,0,1,time_limit,551538,20370961,32,18000.026091,
exact,hfvrp_n030_m06_s02,30,6,0.000000,42,1040.302720,3760.048723,1040.302720,961.078689,701.306038,0.076155,0,1,time_limit,1059142,48273569,24,18000.010452,
exact,hfvrp_n030_m06_s03,30,6,0.000000,42,1178.881975,3885.979386,1178.881975,1054.039490,794.221151,0.105899,0,1,time_limit,930640,66446237,34,18000.020287,
exact,hfvrp_n030_m06_s05,30,6,0.000000,42,1145.569378,3786.680368,1145.569378,1030.492308,796.517965,0.100454,0,1,time_limit,693386,24105276,28,18000.017542,
exact,hfvrp_n050_m10_s01,50,10,0.000000,42,2045.762799,9642.812094,2045.762799,1779.816946,1320.520569,0.129998,0,1,time_limit,296844,13707894,30,18000.015014,
exact,hfvrp_n050_m10_s02,50,10,0.000000,42,1928.834740,10384.835928,1928.834740,1581.357639,1286.558330,0.180149,0,1,time_limit,112385,6087109,37,18000.024110,
exact,hfvrp_n050_m10_s05,50,10,0.000000,42,1908.918004,13239.451552,1908.918004,1676.758717,1158.813013,0.121618,0,1,mem_limit,298539,12207901,45,9801.877148,
exact,hfvrp_n075_m15_s01,75,15,0.000000,42,4180.725817,12353.224996,4180.725817,2384.883628,1825.310180,0.429553,0,1,mem_limit,81502,5109272,73,13757.762527,
exact,hfvrp_n050_m10_s03,50,10,0.000000,42,1799.743887,10940.574111,1799.743887,1554.658373,1225.063023,0.136178,0,1,time_limit,231056,11115932,41,18000.040777,
exact,hfvrp_n050_m10_s04,50,10,0.000000,42,1837.675092,11063.788417,1837.675092,1575.843091,1252.731272,0.142480,0,1,time_limit,227214,10429075,50,18000.060148,
exact,hfvrp_n075_m15_s02,75,15,0.000000,42,4381.041058,17127.685606,4381.041058,2620.359142,2092.224064,0.401887,0,1,time_limit,34089,2558262,42,18000.070458,
exact,hfvrp_n075_m15_s03,75,15,0.000000,42,4174.877744,16990.259776,4174.877744,2732.935249,2155.926972,0.345386,0,1,time_limit,46769,3451934,68,18000.151191,
exact,hfvrp_n075_m15_s04,75,15,0.000000,42,4322.345479,15441.341665,4322.345479,2606.426964,2071.370853,0.396988,0,1,time_limit,42060,3133999,42,18000.092227,
exact,hfvrp_n075_m15_s05,75,15,0.000000,42,3812.223196,10920.243799,3812.223196,2665.143428,2159.025519,0.300895,0,1,time_limit,47798,4395410,49,18000.079784,
exact,hfvrp_n100_m20_s01,100,20,0.000000,42,6405.419225,25557.565633,6405.419225,3624.923613,2957.346652,0.434085,0,1,time_limit,23299,1901112,77,18000.265180,
exact,hfvrp_n100_m20_s02,100,20,0.000000,42,6435.577521,26512.858312,6435.577521,3375.053257,2752.882261,0.475563,0,1,time_limit,14927,1258844,58,18000.370497,
exact,hfvrp_n100_m20_s03,100,20,0.000000,42,6355.891202,24497.607456,6355.891202,3547.341113,2856.660284,0.441881,0,1,time_limit,15326,1239233,33,18009.576285,
exact,hfvrp_n100_m20_s04,100,20,0.000000,42,5645.062395,20362.250898,5645.062395,3725.662513,3002.351335,0.340014,0,1,time_limit,22012,1910361,47,18000.321585,
exact,hfvrp_n100_m20_s05,100,20,0.000000,42,5793.569129,26729.605258,5793.569129,3482.015513,2774.993604,0.398986,0,1,time_limit,16910,1279958,47,18000.241647,
exact,hfvrp_n150_m30_s01,150,30,0.000000,42,10325.724385,22306.816614,10325.724385,6355.106452,5147.307934,0.469977,0,0,time_limit,3122,766324,1,18000.187065,
exact,hfvrp_n150_m30_s03,150,30,0.000000,42,11212.356524,17168.617929,11212.356524,6301.404751,5269.517775,0.498491,0,0,time_limit,1014,307050,1,18000.337247,
exact,hfvrp_n150_m30_s02,150,30,0.000000,42,12822.910847,44266.341662,12822.910847,6236.839063,4935.866498,0.538413,0,0,time_limit,2146,375885,1,18000.150686,
exact,hfvrp_n150_m30_s04,150,30,0.000000,42,9676.536836,20712.561256,9676.536836,6325.630519,5229.399426,0.454915,0,0,time_limit,2876,585308,1,18000.325428,
exact,hfvrp_n150_m30_s05,150,30,0.000000,42,11271.407062,31539.534238,11271.407062,6268.590149,5117.685723,0.484324,0,0,time_limit,3711,627552,1,18001.143257,
exact,hfvrp_n200_m40_s01,200,40,0.000000,42,11208.554475,6557.680596,11208.554475,9949.923690,8695.741383,0.381720,0,0,time_limit,918,488843,1,18000.407183,
exact,hfvrp_n200_m40_s02,200,40,0.000000,42,0.000000,0.000000,0.000000,10362.981703,8762.068827,1.000000,0,0,no_solution,459,335095,0,18000.290058,
exact,hfvrp_n200_m40_s03,200,40,0.000000,42,10644.283624,5277.867454,10644.283624,10053.788844,8494.381653,0.372330,0,0,time_limit,918,463318,1,18000.689821,
exact,augerat_A_n32_k5,31,8,0.000000,42,6114.926713,2826.987810,6114.926713,5615.559354,5557.793975,0.081664,0,1,mem_limit,883627,23366962,26,15347.124417,
exact,hfvrp_n200_m40_s04,200,40,0.000000,42,0.000000,0.000000,0.000000,9922.515771,8618.327322,1.000000,0,0,no_solution,0,356727,0,18000.596001,
exact,hfvrp_n200_m40_s05,200,40,0.000000,42,9115.969498,4326.286685,9115.969498,9929.750300,8496.528143,0.306199,0,0,time_limit,918,619943,1,18000.322071,
exact,augerat_A_n37_k5,36,8,0.000000,42,5930.633975,2043.528222,5930.633975,5587.095140,5474.592305,0.057926,0,1,mem_limit,590934,23851352,18,14998.343099,
exact,augerat_A_n45_k6,44,8,0.000000,42,10158.286306,1532.967509,10158.286306,9876.772063,8817.919497,0.027713,0,1,time_limit,283949,16433102,49,18000.008971,
exact,augerat_A_n54_k7,53,8,0.000000,42,12547.828497,3138.248375,12547.828497,10953.574464,10321.271985,0.127054,0,1,time_limit,122866,8257965,36,18000.015236,
exact,augerat_A_n60_k9,59,10,0.000000,42,14288.477380,4393.846810,14288.477380,13148.610417,12829.634497,0.079775,0,1,time_limit,116257,6461910,24,18000.073100,
exact,augerat_A_n80_k10,79,11,0.000000,42,17767.513523,6238.575939,17767.513523,16166.476160,14973.304011,0.090110,0,1,time_limit,45376,4116701,57,18000.190453,
exact,pyvrp_X101_FSMFD,100,26,0.000000,42,5599676.763862,54262.777573,5599676.763862,2573936.742268,2482734.821098,0.540946,0,0,time_limit,8615,1081817,1,18000.105335,
exact,pyvrp_X106_FSMD,105,16,0.000000,42,0.000000,0.000000,0.000000,2506452.825410,2277841.893674,1.000000,0,0,no_solution,3486,404166,0,18000.048081,
exact,pyvrp_X110_HD,109,13,0.000000,42,2903651.159030,77010.981601,2903651.159030,1135495.177994,963288.531838,0.608942,0,1,time_limit,26573,2078683,18,18000.059805,
exact,pyvrp_X115_HVRP,114,18,0.000000,42,0.000000,0.000000,0.000000,1378940.732721,1240008.961115,1.000000,0,0,no_solution,3878,973409,0,18000.046104,
exact,pyvrp_X120_FSMF,119,12,0.000000,42,0.000000,0.000000,0.000000,2492128.887337,2407339.131437,1.000000,0,0,no_solution,19676,2521599,0,18000.024158,
savings,ex1_1v_feasible,2,1,0.000000,42,84.142136,50.000000,84.142136,0.000000,,,0,1,,,,,0.000016,
savings,ex2_1v_infeasible,2,1,0.000000,42,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000007,
savings,ex3_3v_all_feasible,3,3,0.000000,42,162.000000,20.000000,162.000000,0.000000,,,0,1,,,,,0.000008,
savings,ex4_3v_infeasible,4,3,0.000000,42,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000021,
savings,ex5_3v_one_used_feasible,3,3,0.000000,42,107.597980,120.710678,107.597980,0.000000,,,0,1,,,,,0.000012,
savings,hfvrp_n001_m03_s01,1,3,0.000000,42,87.334995,168.337487,87.334995,0.000000,,,0,1,,,,,0.000004,
savings,hfvrp_n001_m03_s02,1,3,0.000000,42,156.310634,50.546098,156.310634,0.000000,,,0,1,,,,,0.000007,
savings,hfvrp_n001_m03_s03,1,3,0.000000,42,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.000007,
savings,hfvrp_n001_m03_s04,1,3,0.000000,42,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.000010,
savings,hfvrp_n001_m03_s05,1,3,0.000000,42,89.097550,34.548775,89.097550,0.000000,,,0,1,,,,,0.000008,
savings,hfvrp_n002_m03_s01,2,3,0.000000,42,262.852855,468.007587,262.852855,0.000000,,,0,1,,,,,0.000025,
savings,hfvrp_n002_m03_s02,2,3,0.000000,42,139.033247,41.343143,139.033247,0.000000,,,0,1,,,,,0.000012,
savings,hfvrp_n002_m03_s03,2,3,0.000000,42,185.309216,25.338303,185.309216,0.000000,,,0,1,,,,,0.000014,
savings,hfvrp_n002_m03_s04,2,3,0.000000,42,174.940044,35.445494,174.940044,0.000000,,,0,1,,,,,0.000006,
savings,hfvrp_n002_m03_s05,2,3,0.000000,42,302.671304,316.313399,302.671304,0.000000,,,0,1,,,,,0.000004,
savings,hfvrp_n005_m03_s01,5,3,0.000000,42,350.283936,926.908793,350.283936,0.000000,,,0,1,,,,,0.000019,
savings,hfvrp_n005_m03_s02,5,3,0.000000,42,359.865479,294.868617,359.865479,0.000000,,,0,1,,,,,0.000023,
savings,hfvrp_n005_m03_s03,5,3,0.000000,42,461.844903,0.000000,461.844903,0.000000,,,0,1,,,,,0.000040,
savings,hfvrp_n005_m03_s04,5,3,0.000000,42,309.749602,490.709536,309.749602,0.000000,,,0,1,,,,,0.000014,
savings,hfvrp_n005_m03_s05,5,3,0.000000,42,383.805582,574.109458,383.805582,0.000000,,,0,1,,,,,0.000012,
savings,hfvrp_n010_m03_s01,10,3,0.000000,42,556.417944,1285.299088,556.417944,0.000000,,,0,1,,,,,0.000025,
savings,hfvrp_n010_m03_s02,10,3,0.000000,42,532.839730,1545.794420,532.839730,0.000000,,,0,1,,,,,0.000035,
savings,hfvrp_n010_m03_s03,10,3,0.000000,42,536.207835,1246.302161,536.207835,0.000000,,,0,1,,,,,0.000045,
savings,hfvrp_n010_m03_s04,10,3,0.000000,42,531.177998,1621.676281,531.177998,0.000000,,,0,1,,,,,0.000022,
savings,hfvrp_n010_m03_s05,10,3,0.000000,42,481.969273,655.167646,481.969273,0.000000,,,0,1,,,,,0.000024,
savings,hfvrp_n015_m03_s01,15,3,0.000000,42,580.855440,4613.412323,580.855440,0.000000,,,0,1,,,,,0.000030,
savings,hfvrp_n015_m03_s02,15,3,0.000000,42,536.153014,3305.630012,536.153014,0.000000,,,0,1,,,,,0.000077,
savings,hfvrp_n015_m03_s03,15,3,0.000000,42,516.494315,1798.435270,516.494315,0.000000,,,0,1,,,,,0.000026,
savings,hfvrp_n015_m03_s04,15,3,0.000000,42,614.626038,5889.143310,614.626038,0.000000,,,0,1,,,,,0.000038,
savings,hfvrp_n015_m03_s05,15,3,0.000000,42,588.643437,2564.505738,588.643437,0.000000,,,0,1,,,,,0.000058,
savings,hfvrp_n020_m04_s01,20,4,0.000000,42,674.454866,3434.050842,674.454866,0.000000,,,0,1,,,,,0.000113,
savings,hfvrp_n020_m04_s02,20,4,0.000000,42,672.184863,1926.675143,672.184863,0.000000,,,0,1,,,,,0.000042,
savings,hfvrp_n020_m04_s03,20,4,0.000000,42,701.671294,4396.203081,701.671294,0.000000,,,0,1,,,,,0.000104,
savings,hfvrp_n020_m04_s04,20,4,0.000000,42,794.295459,4598.102266,794.295459,0.000000,,,0,1,,,,,0.000059,
savings,hfvrp_n020_m04_s05,20,4,0.000000,42,771.985614,4639.729008,771.985614,0.000000,,,0,1,,,,,0.000068,
savings,hfvrp_n030_m06_s01,30,6,0.000000,42,1434.000109,5277.798887,1434.000109,0.000000,,,0,1,,,,,0.000162,
savings,hfvrp_n030_m06_s02,30,6,0.000000,42,1075.743531,4911.724488,1075.743531,0.000000,,,0,1,,,,,0.000291,
savings,hfvrp_n030_m06_s03,30,6,0.000000,42,1249.258969,5012.144403,1249.258969,0.000000,,,0,1,,,,,0.000156,
savings,hfvrp_n030_m06_s04,30,6,0.000000,42,1270.689459,2793.650729,1270.689459,0.000000,,,0,1,,,,,0.000095,
savings,hfvrp_n030_m06_s05,30,6,0.000000,42,1227.315416,4333.168653,1227.315416,0.000000,,,0,1,,,,,0.000178,
savings,hfvrp_n050_m10_s01,50,10,0.000000,42,2208.300854,10115.425159,2208.300854,0.000000,,,0,1,,,,,0.000595,
savings,hfvrp_n050_m10_s02,50,10,0.000000,42,2310.292650,19994.323092,2310.292650,0.000000,,,0,1,,,,,0.000415,
savings,hfvrp_n050_m10_s03,50,10,0.000000,42,2004.172869,15300.394667,2004.172869,0.000000,,,0,1,,,,,0.000325,
savings,hfvrp_n050_m10_s04,50,10,0.000000,42,2020.445844,14298.832746,2020.445844,0.000000,,,0,1,,,,,0.001054,
savings,hfvrp_n050_m10_s05,50,10,0.000000,42,2165.900582,11851.942524,2165.900582,0.000000,,,0,1,,,,,0.000446,
savings,hfvrp_n075_m15_s01,75,15,0.000000,42,3512.376750,13265.945985,3512.376750,0.000000,,,0,1,,,,,0.001561,
savings,hfvrp_n075_m15_s02,75,15,0.000000,42,3722.113519,17491.544521,3722.113519,0.000000,,,0,1,,,,,0.001464,
savings,hfvrp_n075_m15_s03,75,15,0.000000,42,3965.110836,17847.637463,3965.110836,0.000000,,,0,1,,,,,0.001888,
savings,hfvrp_n075_m15_s04,75,15,0.000000,42,3965.549663,16536.612932,3965.549663,0.000000,,,0,1,,,,,0.000617,
savings,hfvrp_n075_m15_s05,75,15,0.000000,42,3462.992053,13352.898298,3462.992053,0.000000,,,0,1,,,,,0.000636,
savings,hfvrp_n100_m20_s01,100,20,0.000000,42,5660.642273,32019.316067,5660.642273,0.000000,,,0,1,,,,,0.002807,
savings,hfvrp_n100_m20_s02,100,20,0.000000,42,4914.126936,26512.817588,4914.126936,0.000000,,,0,1,,,,,0.000966,
savings,hfvrp_n100_m20_s03,100,20,0.000000,42,5292.878116,29736.121148,5292.878116,0.000000,,,0,1,,,,,0.001614,
savings,hfvrp_n100_m20_s04,100,20,0.000000,42,5355.983371,25304.545411,5355.983371,0.000000,,,0,1,,,,,0.003334,
savings,hfvrp_n100_m20_s05,100,20,0.000000,42,5392.490200,25763.876474,5392.490200,0.000000,,,0,1,,,,,0.002614,
savings,hfvrp_n150_m30_s01,150,30,0.000000,42,9157.056730,49127.946671,9157.056730,0.000000,,,0,1,,,,,0.012220,
savings,hfvrp_n150_m30_s02,150,30,0.000000,42,9060.173043,47439.807948,9060.173043,0.000000,,,0,1,,,,,0.007727,
savings,hfvrp_n150_m30_s03,150,30,0.000000,42,9740.854814,46907.570537,9740.854814,0.000000,,,0,1,,,,,0.018238,
savings,hfvrp_n150_m30_s04,150,30,0.000000,42,9406.372728,52495.063179,9406.372728,0.000000,,,0,1,,,,,0.011809,
savings,hfvrp_n150_m30_s05,150,30,0.000000,42,9213.279174,33979.572527,9213.279174,0.000000,,,0,1,,,,,0.008726,
savings,hfvrp_n200_m40_s01,200,40,0.000000,42,14463.194876,49030.839123,14463.194876,0.000000,,,0,1,,,,,0.013820,
savings,hfvrp_n200_m40_s02,200,40,0.000000,42,15505.927464,48616.665720,15505.927464,0.000000,,,0,1,,,,,0.020644,
savings,hfvrp_n200_m40_s03,200,40,0.000000,42,14742.441721,54353.469491,14742.441721,0.000000,,,0,1,,,,,0.018054,
savings,hfvrp_n200_m40_s04,200,40,0.000000,42,16141.724062,54240.234876,16141.724062,0.000000,,,0,1,,,,,0.008822,
savings,hfvrp_n200_m40_s05,200,40,0.000000,42,15526.938983,48258.729813,15526.938983,0.000000,,,0,1,,,,,0.020904,
savings,augerat_A_n32_k5,31,8,0.000000,42,8223.452027,2262.193423,8223.452027,0.000000,,,0,1,,,,,0.000111,
savings,augerat_A_n37_k5,36,8,0.000000,42,8059.686630,1545.374993,8059.686630,0.000000,,,0,1,,,,,0.000095,
savings,augerat_A_n45_k6,44,8,0.000000,42,11334.466304,2136.533462,11334.466304,0.000000,,,0,1,,,,,0.000146,
savings,augerat_A_n54_k7,53,8,0.000000,42,13240.481602,3468.574037,13240.481602,0.000000,,,0,1,,,,,0.000580,
savings,augerat_A_n60_k9,59,10,0.000000,42,15054.083718,3307.785277,15054.083718,0.000000,,,0,1,,,,,0.000587,
savings,augerat_A_n80_k10,79,11,0.000000,42,17032.884224,6140.907359,17032.884224,0.000000,,,0,1,,,,,0.000889,
savings,pyvrp_X101_FSMFD,100,26,0.000000,42,3723016.307644,41434.338432,3723016.307644,0.000000,,,0,1,,,,,0.001172,
savings,pyvrp_X106_FSMD,105,16,0.000000,42,4015189.139603,71743.712925,4015189.139603,0.000000,,,0,1,,,,,0.001087,
savings,pyvrp_X110_HD,109,13,0.000000,42,2236511.862832,55852.749799,2236511.862832,0.000000,,,0,1,,,,,0.001359,
savings,pyvrp_X115_HVRP,114,18,0.000000,42,2187988.031936,56278.948495,2187988.031936,0.000000,,,0,0,,,,,0.000751,
savings,pyvrp_X120_FSMF,119,12,0.000000,42,3185726.636271,93316.873806,3185726.636271,0.000000,,,0,1,,,,,0.001481,
tabu,ex1_1v_feasible,2,1,0.000000,1788071963832947147,84.142136,50.000000,84.142136,0.000000,,,0,1,,,,,0.000010,
tabu,ex3_3v_all_feasible,3,3,0.000000,1788071731905127457,162.000000,20.000000,162.000000,0.000000,,,0,1,,,,,0.000030,
tabu,ex2_1v_infeasible,2,1,0.000000,1788071719021073069,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000008,
tabu,ex4_3v_infeasible,4,3,0.000000,1788071727612801433,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000026,
tabu,ex5_3v_one_used_feasible,3,3,0.000000,1788071809221059887,107.597980,120.710678,107.597980,0.000000,,,0,1,,,,,0.000043,
tabu,hfvrp_n001_m03_s01,1,3,0.000000,1788071813517772479,87.334995,168.337487,87.334995,0.000000,,,0,1,,,,,0.000133,
tabu,hfvrp_n001_m03_s01,1,3,0.000000,1,87.334995,168.337487,87.334995,0.000000,,,0,1,,,,,0.000133,
tabu,ex2_1v_infeasible,2,1,0.000000,1,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000020,
tabu,ex1_1v_feasible,2,1,0.000000,1,84.142136,50.000000,84.142136,0.000000,,,0,1,,,,,0.000012,
tabu,ex5_3v_one_used_feasible,3,3,0.000000,1,107.597980,120.710678,107.597980,0.000000,,,0,1,,,,,0.000131,
tabu,ex3_3v_all_feasible,3,3,0.000000,1,162.000000,20.000000,162.000000,0.000000,,,0,1,,,,,0.000067,
tabu,ex4_3v_infeasible,4,3,0.000000,1,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000022,
tabu,hfvrp_n001_m03_s01,1,3,0.000000,10,87.334995,168.337487,87.334995,0.000000,,,0,1,,,,,0.000133,
tabu,ex2_1v_infeasible,2,1,0.000000,10,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000022,
tabu,ex1_1v_feasible,2,1,0.000000,10,84.142136,50.000000,84.142136,0.000000,,,0,1,,,,,0.000006,
tabu,hfvrp_n001_m03_s01,1,3,0.000000,50,87.334995,168.337487,87.334995,0.000000,,,0,1,,,,,0.000307,
tabu,ex5_3v_one_used_feasible,3,3,0.000000,10,107.597980,120.710678,107.597980,0.000000,,,0,1,,,,,0.000046,
tabu,ex3_3v_all_feasible,3,3,0.000000,10,162.000000,20.000000,162.000000,0.000000,,,0,1,,,,,0.000079,
tabu,ex2_1v_infeasible,2,1,0.000000,50,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000023,
tabu,ex4_3v_infeasible,4,3,0.000000,10,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000022,
tabu,ex1_1v_feasible,2,1,0.000000,50,84.142136,50.000000,84.142136,0.000000,,,0,1,,,,,0.000010,
tabu,hfvrp_n001_m03_s01,1,3,0.000000,75,87.334995,168.337487,87.334995,0.000000,,,0,1,,,,,0.000130,
tabu,ex5_3v_one_used_feasible,3,3,0.000000,50,107.597980,120.710678,107.597980,0.000000,,,0,1,,,,,0.000142,
tabu,ex3_3v_all_feasible,3,3,0.000000,50,162.000000,20.000000,162.000000,0.000000,,,0,1,,,,,0.000042,
tabu,ex2_1v_infeasible,2,1,0.000000,75,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000012,
tabu,ex1_1v_feasible,2,1,0.000000,75,84.142136,50.000000,84.142136,0.000000,,,0,1,,,,,0.000015,
tabu,hfvrp_n001_m03_s01,1,3,0.000000,100,87.334995,168.337487,87.334995,0.000000,,,0,1,,,,,0.000130,
tabu,ex4_3v_infeasible,4,3,0.000000,50,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000026,
tabu,hfvrp_n001_m03_s01,1,3,0.000000,200,87.334995,168.337487,87.334995,0.000000,,,0,1,,,,,0.000403,
tabu,ex2_1v_infeasible,2,1,0.000000,100,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000025,
tabu,ex1_1v_feasible,2,1,0.000000,100,84.142136,50.000000,84.142136,0.000000,,,0,1,,,,,0.000006,
tabu,ex5_3v_one_used_feasible,3,3,0.000000,75,107.597980,120.710678,107.597980,0.000000,,,0,1,,,,,0.000047,
tabu,ex3_3v_all_feasible,3,3,0.000000,75,162.000000,20.000000,162.000000,0.000000,,,0,1,,,,,0.000079,
tabu,hfvrp_n001_m03_s01,1,3,0.000000,999,87.334995,168.337487,87.334995,0.000000,,,0,1,,,,,0.000404,
tabu,ex2_1v_infeasible,2,1,0.000000,200,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000008,
tabu,ex4_3v_infeasible,4,3,0.000000,75,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000077,
