method,instance,N,M,beta,seed,cost_operational,cost_priority,cost_total,lower_bound,root_lp_bound,gap,optimal,feasible,status,num_nodes,num_iterations,num_solutions,runtime_sec,variant
exact,augerat_A_n80_k10,79,11,0.250000,42,19035.811264,4635.197793,20194.610713,16263.133377,14973.308684,0.194680,0,1,time_limit,83133,7053350,61,18000.047796,
exact,pyvrp_X101_FSMFD,100,26,0.250000,42,0.000000,0.000000,0.000000,2578490.176996,2482738.062988,1.000000,0,0,no_solution,4333,667184,0,18000.030138,
exact,pyvrp_X106_FSMD,105,16,0.250000,42,0.000000,0.000000,0.000000,2514527.591745,2277852.141701,1.000000,0,0,no_solution,6474,725165,0,18000.034754,
exact,pyvrp_X110_HD,109,13,0.250000,42,0.000000,0.000000,0.000000,1132038.772859,963289.605275,1.000000,0,0,no_solution,6368,727874,0,18000.024941,
exact,pyvrp_X115_HVRP,114,18,0.250000,42,0.000000,0.000000,0.000000,1383575.543773,1240009.383263,1.000000,0,0,no_solution,8953,2356409,0,18000.025084,
exact,pyvrp_X120_FSMF,119,12,0.250000,42,4357746.561745,214264.615795,4411312.715694,2498326.225386,2407339.589509,0.438460,0,0,time_limit,31991,2490120,1,18000.027368,
savings,ex1_1v_feasible,2,1,0.250000,42,84.142136,50.000000,96.642136,0.000000,,,0,1,,,,,0.000007,
savings,ex2_1v_infeasible,2,1,0.250000,42,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000007,
savings,ex4_3v_infeasible,4,3,0.250000,42,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000014,
savings,ex3_3v_all_feasible,3,3,0.250000,42,162.000000,20.000000,167.000000,0.000000,,,0,1,,,,,0.000008,
savings,ex5_3v_one_used_feasible,3,3,0.250000,42,115.798990,50.000000,128.298990,0.000000,,,0,1,,,,,0.000009,
savings,hfvrp_n001_m03_s01,1,3,0.250000,42,87.334995,168.337487,129.419366,0.000000,,,0,1,,,,,0.000005,
savings,hfvrp_n001_m03_s02,1,3,0.250000,42,156.310634,50.546098,168.947159,0.000000,,,0,1,,,,,0.000012,
savings,hfvrp_n001_m03_s03,1,3,0.250000,42,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.000007,
savings,hfvrp_n001_m03_s04,1,3,0.250000,42,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.000003,
savings,hfvrp_n001_m03_s05,1,3,0.250000,42,89.097550,34.548775,97.734744,0.000000,,,0,1,,,,,0.000016,
savings,hfvrp_n002_m03_s01,2,3,0.250000,42,262.852855,468.007587,379.854751,0.000000,,,0,1,,,,,0.000015,
savings,hfvrp_n002_m03_s02,2,3,0.250000,42,139.033247,41.343143,149.369033,0.000000,,,0,1,,,,,0.000016,
savings,hfvrp_n002_m03_s03,2,3,0.250000,42,185.309216,25.338303,191.643792,0.000000,,,0,1,,,,,0.000012,
savings,hfvrp_n002_m03_s04,2,3,0.250000,42,174.940044,35.445494,183.801418,0.000000,,,0,1,,,,,0.000013,
savings,hfvrp_n002_m03_s05,2,3,0.250000,42,302.671304,316.313399,381.749654,0.000000,,,0,1,,,,,0.000005,
savings,hfvrp_n005_m03_s01,5,3,0.250000,42,350.283936,145.533835,386.667395,0.000000,,,0,1,,,,,0.000023,
savings,hfvrp_n005_m03_s02,5,3,0.250000,42,359.865479,294.868617,433.582633,0.000000,,,0,1,,,,,0.000018,
savings,hfvrp_n005_m03_s03,5,3,0.250000,42,461.844903,0.000000,461.844903,0.000000,,,0,1,,,,,0.000025,
savings,hfvrp_n005_m03_s04,5,3,0.250000,42,315.249666,321.157361,395.539006,0.000000,,,0,1,,,,,0.000016,
savings,hfvrp_n005_m03_s05,5,3,0.250000,42,403.901343,324.445774,485.012787,0.000000,,,0,1,,,,,0.000030,
savings,hfvrp_n010_m03_s01,10,3,0.250000,42,561.770060,357.432841,651.128270,0.000000,,,0,1,,,,,0.000023,
savings,hfvrp_n010_m03_s02,10,3,0.250000,42,537.829798,824.734674,744.013467,0.000000,,,0,1,,,,,0.000022,
savings,hfvrp_n010_m03_s03,10,3,0.250000,42,603.750103,563.761094,744.690377,0.000000,,,0,1,,,,,0.000037,
savings,hfvrp_n010_m03_s04,10,3,0.250000,42,560.288925,769.238058,752.598440,0.000000,,,0,1,,,,,0.000020,
savings,hfvrp_n010_m03_s05,10,3,0.250000,42,481.969273,655.167646,645.761184,0.000000,,,0,1,,,,,0.000028,
savings,hfvrp_n015_m03_s01,15,3,0.250000,42,608.146058,2857.753978,1322.584552,0.000000,,,0,1,,,,,0.000051,
savings,hfvrp_n015_m03_s02,15,3,0.250000,42,555.067518,2369.930933,1147.550252,0.000000,,,0,1,,,,,0.000037,
savings,hfvrp_n015_m03_s03,15,3,0.250000,42,603.260724,709.500270,780.635792,0.000000,,,0,1,,,,,0.000082,
savings,hfvrp_n015_m03_s04,15,3,0.250000,42,643.985184,5002.226823,1894.541889,0.000000,,,0,1,,,,,0.000066,
savings,hfvrp_n015_m03_s05,15,3,0.250000,42,668.300480,964.713238,909.478789,0.000000,,,0,1,,,,,0.000095,
savings,hfvrp_n020_m04_s01,20,4,0.250000,42,846.713527,1417.746750,1201.150214,0.000000,,,0,1,,,,,0.000186,
savings,hfvrp_n020_m04_s02,20,4,0.250000,42,668.474740,1852.445836,1131.586199,0.000000,,,0,1,,,,,0.000053,
savings,hfvrp_n020_m04_s03,20,4,0.250000,42,816.325329,3735.553173,1750.213622,0.000000,,,0,1,,,,,0.000136,
savings,hfvrp_n020_m04_s04,20,4,0.250000,42,828.310213,3139.121742,1613.090648,0.000000,,,0,1,,,,,0.000123,
savings,hfvrp_n020_m04_s05,20,4,0.250000,42,898.059912,2942.552243,1633.697972,0.000000,,,0,1,,,,,0.000110,
savings,hfvrp_n030_m06_s01,30,6,0.250000,42,1576.785418,3409.429805,2429.142869,0.000000,,,0,1,,,,,0.000381,
savings,hfvrp_n030_m06_s02,30,6,0.250000,42,1138.050291,4038.597509,2147.699668,0.000000,,,0,1,,,,,0.000234,
savings,hfvrp_n030_m06_s03,30,6,0.250000,42,1406.063903,2390.273366,2003.632244,0.000000,,,0,1,,,,,0.000625,
savings,hfvrp_n030_m06_s04,30,6,0.250000,42,1273.193067,2582.718588,1918.872714,0.000000,,,0,1,,,,,0.000067,
savings,hfvrp_n030_m06_s05,30,6,0.250000,42,1252.670393,3546.559261,2139.310208,0.000000,,,0,1,,,,,0.000082,
savings,hfvrp_n050_m10_s01,50,10,0.250000,42,2695.950885,9217.939720,5000.435815,0.000000,,,0,1,,,,,0.002636,
savings,hfvrp_n050_m10_s02,50,10,0.250000,42,2293.061918,14017.264479,5797.378038,0.000000,,,0,1,,,,,0.001213,
savings,hfvrp_n050_m10_s03,50,10,0.250000,42,2037.929459,14768.898613,5730.154112,0.000000,,,0,1,,,,,0.001024,
savings,hfvrp_n050_m10_s04,50,10,0.250000,42,2131.533693,12874.879625,5350.253599,0.000000,,,0,1,,,,,0.001471,
savings,hfvrp_n050_m10_s05,50,10,0.250000,42,2259.319813,11007.307806,5011.146764,0.000000,,,0,1,,,,,0.000734,
savings,hfvrp_n075_m15_s01,75,15,0.250000,42,3916.081627,8241.699159,5976.506417,0.000000,,,0,1,,,,,0.001020,
savings,hfvrp_n075_m15_s02,75,15,0.250000,42,3981.194570,15320.560109,7811.334597,0.000000,,,0,1,,,,,0.000592,
savings,hfvrp_n075_m15_s03,75,15,0.250000,42,3983.791112,16771.526414,8176.672715,0.000000,,,0,1,,,,,0.000940,
savings,hfvrp_n075_m15_s04,75,15,0.250000,42,4259.881129,12710.040837,7437.391338,0.000000,,,0,1,,,,,0.000962,
savings,hfvrp_n075_m15_s05,75,15,0.250000,42,3466.649811,12264.985448,6532.896173,0.000000,,,0,1,,,,,0.000678,
savings,hfvrp_n100_m20_s01,100,20,0.250000,42,5945.755333,17770.838732,10388.465016,0.000000,,,0,1,,,,,0.012513,
savings,hfvrp_n100_m20_s02,100,20,0.250000,42,4950.587111,24584.585016,11096.733365,0.000000,,,0,1,,,,,0.002070,
savings,hfvrp_n100_m20_s03,100,20,0.250000,42,5559.933282,21298.504135,10884.559316,0.000000,,,0,1,,,,,0.006921,
savings,hfvrp_n100_m20_s04,100,20,0.250000,42,5783.012415,21207.686437,11084.934025,0.000000,,,0,1,,,,,0.008113,
savings,hfvrp_n100_m20_s05,100,20,0.250000,42,5389.380529,21179.946976,10684.367273,0.000000,,,0,1,,,,,0.007984,
savings,hfvrp_n150_m30_s01,150,30,0.250000,42,9424.603562,47129.039744,21206.863498,0.000000,,,0,1,,,,,0.013363,
savings,hfvrp_n150_m30_s02,150,30,0.250000,42,9469.394956,40482.774807,19590.088657,0.000000,,,0,1,,,,,0.016041,
savings,hfvrp_n150_m30_s03,150,30,0.250000,42,10385.486475,43677.681558,21304.906865,0.000000,,,0,1,,,,,0.016618,
savings,hfvrp_n150_m30_s04,150,30,0.250000,42,10351.444861,44198.155466,21400.983727,0.000000,,,0,1,,,,,0.017419,
savings,hfvrp_n150_m30_s05,150,30,0.250000,42,9398.396754,30145.760757,16934.836944,0.000000,,,0,1,,,,,0.011703,
savings,hfvrp_n200_m40_s01,200,40,0.250000,42,14483.134400,48309.885632,26560.605808,0.000000,,,0,1,,,,,0.016193,
savings,hfvrp_n200_m40_s02,200,40,0.250000,42,15559.233534,48084.972175,27580.476578,0.000000,,,0,1,,,,,0.019061,
savings,hfvrp_n200_m40_s03,200,40,0.250000,42,14741.799136,53499.035634,28116.558045,0.000000,,,0,1,,,,,0.015626,
savings,hfvrp_n200_m40_s04,200,40,0.250000,42,16909.743612,37486.239257,26281.303426,0.000000,,,0,1,,,,,0.026079,
savings,hfvrp_n200_m40_s05,200,40,0.250000,42,16338.476297,34344.396517,24924.575426,0.000000,,,0,1,,,,,0.029740,
savings,augerat_A_n32_k5,31,8,0.250000,42,8254.950118,1752.799542,8693.150004,0.000000,,,0,1,,,,,0.000193,
savings,augerat_A_n37_k5,36,8,0.250000,42,8118.227108,936.382144,8352.322644,0.000000,,,0,1,,,,,0.000129,
savings,augerat_A_n45_k6,44,8,0.250000,42,11345.316883,1102.614907,11620.970610,0.000000,,,0,1,,,,,0.000239,
savings,augerat_A_n54_k7,53,8,0.250000,42,13254.925441,2786.270204,13951.492992,0.000000,,,0,1,,,,,0.000422,
savings,augerat_A_n60_k9,59,10,0.250000,42,15076.941469,2626.493000,15733.564719,0.000000,,,0,1,,,,,0.000484,
savings,augerat_A_n80_k10,79,11,0.250000,42,17124.426986,4860.055378,18339.440831,0.000000,,,0,1,,,,,0.001098,
savings,pyvrp_X101_FSMFD,100,26,0.250000,42,3723016.307644,33444.735460,3731377.491509,0.000000,,,0,1,,,,,0.000664,
savings,pyvrp_X106_FSMD,105,16,0.250000,42,4015189.139603,62605.697726,4030840.564034,0.000000,,,0,1,,,,,0.001907,
savings,pyvrp_X110_HD,109,13,0.250000,42,2236533.047539,39543.123953,2246418.828528,0.000000,,,0,1,,,,,0.000667,
savings,pyvrp_X115_HVRP,114,18,0.250000,42,2187988.031936,45479.132043,2199357.814947,0.000000,,,0,0,,,,,0.000762,
savings,pyvrp_X120_FSMF,119,12,0.250000,42,3185104.723963,90157.997148,3207644.223250,0.000000,,,0,1,,,,,0.002170,
tabu,ex1_1v_feasible,2,1,0.250000,1787956655724866173,84.142136,50.000000,96.642136,0.000000,,,0,1,,,,,0.000014,
tabu,ex2_1v_infeasible,2,1,0.250000,1787956733037737830,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000008,
tabu,ex4_3v_infeasible,4,3,0.250000,1787956763107900452,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000023,
tabu,ex3_3v_all_feasible,3,3,0.250000,1787956801763551807,162.000000,20.000000,167.000000,0.000000,,,0,1,,,,,0.000026,
tabu,ex5_3v_one_used_feasible,3,3,0.250000,1787956806058877094,115.798990,50.000000,128.298990,0.000000,,,0,1,,,,,0.000049,
tabu,hfvrp_n001_m03_s01,1,3,0.250000,1787956810354402041,87.334995,168.337487,129.419366,0.000000,,,0,1,,,,,0.000130,
tabu,hfvrp_n001_m03_s01,1,3,0.250000,1,87.334995,168.337487,129.419366,0.000000,,,0,1,,,,,0.000386,
tabu,ex1_1v_feasible,2,1,0.250000,1,84.142136,50.000000,96.642136,0.000000,,,0,1,,,,,0.000015,
tabu,ex2_1v_infeasible,2,1,0.250000,1,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000012,
tabu,ex5_3v_one_used_feasible,3,3,0.250000,1,115.798990,50.000000,128.298990,0.000000,,,0,1,,,,,0.000047,
tabu,ex3_3v_all_feasible,3,3,0.250000,1,162.000000,20.000000,167.000000,0.000000,,,0,1,,,,,0.000039,
tabu,ex4_3v_infeasible,4,3,0.250000,1,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000067,
tabu,hfvrp_n001_m03_s01,1,3,0.250000,10,87.334995,168.337487,129.419366,0.000000,,,0,1,,,,,0.000134,
tabu,ex1_1v_feasible,2,1,0.250000,10,84.142136,50.000000,96.642136,0.000000,,,0,1,,,,,0.000009,
tabu,ex2_1v_infeasible,2,1,0.250000,10,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000011,
tabu,hfvrp_n001_m03_s01,1,3,0.250000,50,87.334995,168.337487,129.419366,0.000000,,,0,1,,,,,0.000133,
tabu,ex5_3v_one_used_feasible,3,3,0.250000,10,115.798990,50.000000,128.298990,0.000000,,,0,1,,,,,0.000152,
tabu,ex3_3v_all_feasible,3,3,0.250000,10,162.000000,20.000000,167.000000,0.000000,,,0,1,,,,,0.000030,
tabu,ex4_3v_infeasible,4,3,0.250000,10,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000060,
tabu,ex1_1v_feasible,2,1,0.250000,50,84.142136,50.000000,96.642136,0.000000,,,0,1,,,,,0.000006,
tabu,ex2_1v_infeasible,2,1,0.250000,50,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000023,
tabu,hfvrp_n001_m03_s01,1,3,0.250000,75,87.334995,168.337487,129.419366,0.000000,,,0,1,,,,,0.000360,
tabu,ex5_3v_one_used_feasible,3,3,0.250000,50,115.798990,50.000000,128.298990,0.000000,,,0,1,,,,,0.000154,
tabu,ex3_3v_all_feasible,3,3,0.250000,50,162.000000,20.000000,167.000000,0.000000,,,0,1,,,,,0.000087,
tabu,ex1_1v_feasible,2,1,0.250000,75,84.142136,50.000000,96.642136,0.000000,,,0,1,,,,,0.000015,
tabu,ex2_1v_infeasible,2,1,0.250000,75,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000025,
tabu,hfvrp_n001_m03_s01,1,3,0.250000,100,87.334995,168.337487,129.419366,0.000000,,,0,1,,,,,0.000417,
tabu,ex4_3v_infeasible,4,3,0.250000,50,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000068,
tabu,hfvrp_n001_m03_s01,1,3,0.250000,200,87.334995,168.337487,129.419366,0.000000,,,0,1,,,,,0.000366,
tabu,ex1_1v_feasible,2,1,0.250000,100,84.142136,50.000000,96.642136,0.000000,,,0,1,,,,,0.000009,
tabu,ex2_1v_infeasible,2,1,0.250000,100,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.000012,
tabu,ex5_3v_one_used_feasible,3,3,0.250000,75,115.798990,50.000000,128.298990,0.000000,,,0,1,,,,,0.000043,
tabu,ex3_3v_all_feasible,3,3,0.250000,75,162.000000,20.000000,167.000000,0.000000,,,0,1,,,,,0.000026,
tabu,hfvrp_n001_m03_s01,1,3,0.250000,999,87.334995,168.337487,129.419366,0.000000,,,0,1,,,,,0.000416,
tabu,ex4_3v_infeasible,4,3,0.250000,75,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.000068,
tabu,ex1_1v_feasible,2,1,0.250000,200,84.142136,50.000000,96.642136,0.000000,,,0,1,,,,,0.000014,
