method,variant,instance,N,exact_status,exact_optimal,exact_cost,method_cost_mean,method_cost_best,delta_mean,delta_best,gap_mean_pct,gap_best_pct,runtime_mean
savings,,hfvrp_n050_m10_s04,50,mem_limit,0,3503.1811,5350.2536,5350.2536,1847.0725,1847.0725,52.7256,52.7256,0.0015
savings,,hfvrp_n050_m10_s05,50,mem_limit,0,4407.8052,5011.1468,5011.1468,603.3416,603.3416,13.6880,13.6880,0.0007
savings,,hfvrp_n075_m15_s01,75,mem_limit,0,6362.8505,5976.5064,5976.5064,-386.3440,-386.3440,-6.0719,-6.0719,0.0010
savings,,hfvrp_n075_m15_s03,75,time_limit,0,8550.8785,8176.6727,8176.6727,-374.2058,-374.2058,-4.3762,-4.3762,0.0009
savings,,hfvrp_n075_m15_s04,75,mem_limit,0,7312.6423,7437.3913,7437.3913,124.7490,124.7490,1.7059,1.7059,0.0010
savings,,hfvrp_n075_m15_s05,75,time_limit,0,8668.6069,6532.8962,6532.8962,-2135.7107,-2135.7107,-24.6373,-24.6373,0.0007
savings,,hfvrp_n100_m20_s03,100,time_limit,0,13090.2577,10884.5593,10884.5593,-2205.6984,-2205.6984,-16.8499,-16.8499,0.0069
savings,,hfvrp_n100_m20_s04,100,time_limit,0,11478.9947,11084.9340,11084.9340,-394.0606,-394.0606,-3.4329,-3.4329,0.0081
savings,,hfvrp_n100_m20_s05,100,time_limit,0,12737.2241,10684.3673,10684.3673,-2052.8569,-2052.8569,-16.1170,-16.1170,0.0080
tabu,,augerat_A_n32_k5,31,mem_limit,0,6764.4224,8686.0988,8686.0988,1921.6765,1921.6765,28.4086,28.4086,0.0752
tabu,,augerat_A_n37_k5,36,time_limit,0,6225.2615,8253.5519,8253.5519,2028.2904,2028.2904,32.5816,32.5816,0.1449
tabu,,augerat_A_n45_k6,44,mem_limit,0,10679.9367,11523.6355,11523.6355,843.6988,843.6988,7.8998,7.8998,0.2054
tabu,,augerat_A_n54_k7,53,time_limit,0,12760.8000,13032.3757,13032.3757,271.5757,271.5757,2.1282,2.1282,0.3198
tabu,,augerat_A_n60_k9,59,time_limit,0,15088.8010,15654.1289,15654.1289,565.3279,565.3279,3.7467,3.7467,0.4595
tabu,,augerat_A_n80_k10,79,time_limit,0,20194.6107,18262.3220,18262.3220,-1932.2887,-1932.2887,-9.5683,-9.5683,0.9507
tabu,,ex1_1v_feasible,2,optimal,1,96.6421,96.6421,96.6421,0.0000,0.0000,0.0000,0.0000,0.0000
tabu,,ex3_3v_all_feasible,3,optimal,1,167.0000,167.0000,167.0000,0.0000,0.0000,0.0000,0.0000,0.0000
tabu,,ex5_3v_one_used_feasible,3,optimal,1,128.2990,128.2990,128.2990,0.0000,0.0000,0.0000,0.0000,0.0001
tabu,,hfvrp_n001_m03_s01,1,optimal,1,129.4194,129.4194,129.4194,0.0000,0.0000,0.0000,0.0000,0.0003
tabu,,hfvrp_n001_m03_s02,1,optimal,1,168.9472,168.9472,168.9472,0.0000,0.0000,0.0000,0.0000,0.0002
tabu,,hfvrp_n001_m03_s03,1,optimal,1,130.4387,130.4387,130.4387,0.0000,0.0000,0.0000,0.0000,0.0002
tabu,,hfvrp_n001_m03_s04,1,optimal,1,122.3868,122.3868,122.3868,0.0000,0.0000,0.0000,0.0000,0.0002
tabu,,hfvrp_n001_m03_s05,1,optimal,1,97.7347,97.7347,97.7347,0.0000,0.0000,0.0000,0.0000,0.0002
tabu,,hfvrp_n002_m03_s01,2,optimal,1,379.8548,379.8548,379.8548,0.0000,0.0000,0.0000,0.0000,0.0005
tabu,,hfvrp_n002_m03_s02,2,optimal,1,149.3690,149.3690,149.3690,0.0000,0.0000,0.0000,0.0000,0.0003
tabu,,hfvrp_n002_m03_s03,2,optimal,1,191.6438,191.6438,191.6438,0.0000,0.0000,0.0000,0.0000,0.0005
tabu,,hfvrp_n002_m03_s04,2,optimal,1,183.4134,183.4134,183.4134,0.0000,0.0000,0.0000,0.0000,0.0006
tabu,,hfvrp_n002_m03_s05,2,optimal,1,297.7926,297.7926,297.7926,0.0000,0.0000,0.0000,0.0000,0.0005
tabu,,hfvrp_n005_m03_s01,5,optimal,1,386.6674,386.6674,386.6674,0.0000,0.0000,0.0000,0.0000,0.0001
tabu,,hfvrp_n005_m03_s02,5,optimal,1,402.6410,433.5826,433.5826,30.9416,30.9416,7.6847,7.6847,0.0018
tabu,,hfvrp_n005_m03_s03,5,optimal,1,444.7348,444.7348,444.7348,0.0000,0.0000,0.0000,0.0000,0.0017
tabu,,hfvrp_n005_m03_s04,5,optimal,1,350.4459,350.4459,350.4459,0.0000,0.0000,0.0000,0.0000,0.0016
tabu,,hfvrp_n005_m03_s05,5,optimal,1,428.9074,438.4297,438.4297,9.5223,9.5223,2.2201,2.2201,0.0001
tabu,,hfvrp_n010_m03_s01,10,optimal,1,583.3964,583.3964,583.3964,0.0000,0.0000,0.0000,0.0000,0.0054
tabu,,hfvrp_n010_m03_s02,10,optimal,1,621.1946,621.1946,621.1946,0.0000,0.0000,0.0000,0.0000,0.0010
tabu,,hfvrp_n010_m03_s03,10,optimal,1,725.6380,725.6380,725.6380,0.0000,0.0000,0.0000,0.0000,0.0062
tabu,,hfvrp_n010_m03_s04,10,optimal,1,655.7316,659.2102,659.2102,3.4787,3.4787,0.5305,0.5305,0.0007
tabu,,hfvrp_n010_m03_s05,10,optimal,1,645.7612,645.7612,645.7612,0.0000,0.0000,0.0000,0.0000,0.0051
tabu,,hfvrp_n015_m03_s01,15,optimal,1,896.1105,900.1769,900.1769,4.0664,4.0664,0.4538,0.4538,0.0147
tabu,,hfvrp_n015_m03_s02,15,optimal,1,889.5634,940.4516,940.4516,50.8882,50.8882,5.7206,5.7206,0.0147
tabu,,hfvrp_n015_m03_s03,15,optimal,1,663.0746,663.0746,663.0746,0.0000,0.0000,0.0000,0.0000,0.0141
tabu,,hfvrp_n015_m03_s04,15,time_limit,0,1164.8686,1186.7106,1186.7106,21.8420,21.8420,1.8751,1.8751,0.0142
tabu,,hfvrp_n015_m03_s05,15,optimal,1,817.5518,909.4788,909.4788,91.9269,91.9269,11.2442,11.2442,0.0081
tabu,,hfvrp_n020_m04_s01,20,time_limit,0,979.1195,992.3814,992.3814,13.2619,13.2619,1.3545,1.3545,0.0276
tabu,,hfvrp_n020_m04_s02,20,time_limit,0,984.3551,1065.0811,1065.0811,80.7261,80.7261,8.2009,8.2009,0.0157
tabu,,hfvrp_n020_m04_s03,20,time_limit,0,1158.4094,1145.4349,1145.4349,-12.9745,-12.9745,-1.1200,-1.1200,0.0224
tabu,,hfvrp_n020_m04_s04,20,time_limit,0,1118.1304,1196.1167,1196.1167,77.9862,77.9862,6.9747,6.9747,0.0304
tabu,,hfvrp_n020_m04_s05,20,time_limit,0,1104.1577,1104.1577,1104.1577,0.0000,0.0000,0.0000,0.0000,0.0243
tabu,,hfvrp_n030_m06_s01,30,mem_limit,0,2028.9442,1964.5610,1964.5610,-64.3831,-64.3831,-3.1732,-3.1732,0.0903
tabu,,hfvrp_n030_m06_s02,30,mem_limit,0,1743.1397,1649.0419,1649.0419,-94.0977,-94.0977,-5.3982,-5.3982,0.0991
tabu,,hfvrp_n030_m06_s03,30,time_limit,0,1681.4655,1790.3007,1790.3007,108.8352,108.8352,6.4726,6.4726,0.0782
tabu,,hfvrp_n030_m06_s04,30,mem_limit,0,1692.7066,1673.1995,1673.1995,-19.5071,-19.5071,-1.1524,-1.1524,0.1192
tabu,,hfvrp_n030_m06_s05,30,time_limit,0,1679.0015,1612.7548,1612.7548,-66.2467,-66.2467,-3.9456,-3.9456,0.0597
tabu,,hfvrp_n050_m10_s01,50,mem_limit,0,3781.9886,3275.1886,3275.1886,-506.8000,-506.8000,-13.4004,-13.4004,0.4972
tabu,,hfvrp_n050_m10_s02,50,mem_limit,0,4610.8568,3655.4363,3655.4363,-955.4206,-955.4206,-20.7211,-20.7211,0.5944
tabu,,hfvrp_n050_m10_s03,50,time_limit,0,3555.9715,3401.8526,3401.8526,-154.1189,-154.1189,-4.3341,-4.3341,0.2594
tabu,,hfvrp_n050_m10_s04,50,mem_limit,0,3503.1811,3642.5177,3642.5177,139.3366,139.3366,3.9774,3.9774,0.2692
tabu,,hfvrp_n050_m10_s05,50,mem_limit,0,4407.8052,3560.5012,3560.5012,-847.3040,-847.3040,-19.2228,-19.2228,0.3418
tabu,,hfvrp_n075_m15_s01,75,mem_limit,0,6362.8505,4805.6939,4805.6939,-1557.1565,-1557.1565,-24.4726,-24.4726,1.0492
tabu,,hfvrp_n075_m15_s03,75,time_limit,0,8550.8785,6424.8658,6424.8658,-2126.0127,-2126.0127,-24.8631,-24.8631,0.8077
tabu,,hfvrp_n075_m15_s04,75,mem_limit,0,7312.6423,6369.2426,6369.2426,-943.3997,-943.3997,-12.9009,-12.9009,0.9115
tabu,,hfvrp_n075_m15_s05,75,time_limit,0,8668.6069,5591.4575,5591.4575,-3077.1493,-3077.1493,-35.4976,-35.4976,1.0313
tabu,,hfvrp_n100_m20_s03,100,time_limit,0,13090.2577,8995.1860,8995.1860,-4095.0717,-4095.0717,-31.2834,-31.2834,2.4880
tabu,,hfvrp_n100_m20_s04,100,time_limit,0,11478.9947,9424.6208,9424.6208,-2054.3739,-2054.3739,-17.8968,-17.8968,1.8800
tabu,,hfvrp_n100_m20_s05,100,time_limit,0,12737.2241,8351.5019,8351.5019,-4385.7222,-4385.7222,-34.4323,-34.4323,3.4776
